CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
698884103,PAR,PAR TECHNOLOGY CORP,569761,114912,26.83M,5.41M,+25.3%,11.2%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,43175,190,12.91M,56.8K,+0.4%,5.4%
03831W108,APP,APPLOVIN CORP,796837,0,66.31M,0,NO CHANGE,27.7%
03783C100,APPF,APPFOLIO INC,113067,0,27.65M,0,NO CHANGE,11.6%
00508Y102,AYI,ACUITY BRANDS INC,110075,0,26.58M,0,NO CHANGE,11.1%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,181689,0,25.05M,0,NO CHANGE,10.5%
58985J105,MLNK,MERIDIANLINK INC,896744,0,19.15M,0,NO CHANGE,8%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,282958,0,18.76M,0,NO CHANGE,7.8%
808513105,SCHW,SCHWAB CHARLES CORP,218842,0,16.13M,0,NO CHANGE,6.7%
Total,,,,,239.38M,5.47M,+2.5%,100%
