CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36828A101,GEV,GE VERNOVA INC,163576,132076,28.05M,22.65M,+419.3%,9.7%
67066G104,NVDA,NVIDIA CORPORATION,99550,88700,12.3M,10.96M,+817.5%,4.3%
24703L202,DELL,DELL TECHNOLOGIES INC,95525,73400,13.17M,10.12M,+331.8%,4.6%
Y2573F102,FLEX,FLEX LTD,202760,202760,5.98M,5.98M,NEW,2.1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,82000,82000,5.9M,5.9M,NEW,2%
64110W102,NTES,NETEASE INC,125200,59500,11.97M,5.69M,+90.6%,4.2%
093712107,BE,BLOOM ENERGY CORP,424400,424400,5.19M,5.19M,NEW,1.8%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,471557,471557,4.39M,4.39M,NEW,1.5%
46138G706,TAN,INVESCO EXCH TRADED FD TR II,7280,7280,4.33M,4.33M,NEW,1.5%
02156V109,OKLO,OKLO INC,455000,455000,3.85M,3.85M,NEW,1.3%
36257Y109,GOTU,GAOTU TECHEDU INC,727800,727800,3.57M,3.57M,NEW,1.2%
739128106,POWL,POWELL INDS INC,52507,24860,7.53M,3.56M,+89.9%,2.6%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,247000,157300,5.23M,3.33M,+175.4%,1.8%
767292105,RIOT,RIOT PLATFORMS INC,359540,359540,3.29M,3.29M,NEW,1.1%
81141R100,SE,SEA LTD,181540,37850,12.97M,2.7M,+26.3%,4.5%
595112103,MU,MICRON TECHNOLOGY INC,18400,18400,2.42M,2.42M,NEW,0.84%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,20100,20100,2.24M,2.24M,NEW,0.78%
Q4982L109,IREN,IRIS ENERGY LTD,146913,146913,1.66M,1.66M,NEW,0.58%
67079K100,SMR,NUSCALE PWR CORP,100000,100000,1.17M,1.17M,NEW,0.41%
464287515,IGV,ISHARES TR,23413,23413,1.16M,1.16M,NEW,0.4%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,197969,14700,15.39M,1.14M,+8%,5.3%
60937P106,MDB,MONGODB INC,4200,4200,1.05M,1.05M,NEW,0.36%
833445109,SNOW,SNOWFLAKE INC,6845,6845,924.69K,924.69K,NEW,0.32%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,86665,86665,889.18K,889.18K,NEW,0.31%
31620M106,FIS,FIDELITY NATL INFORMATION SV,61135,2340,4.61M,176.34K,+4%,1.6%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,345000,0,4.85M,0,NO CHANGE,1.7%
70450Y103,PYPL,PAYPAL HLDGS INC,28600,0,1.66M,0,NO CHANGE,0.58%
81762P102,NOW,SERVICENOW INC,1738,0,1.37M,0,NO CHANGE,0.47%
594918104,MSFT,MICROSOFT CORP,16915,-50,7.56M,-22.35K,-0.3%,2.6%
02079K305,GOOGL,ALPHABET INC,28601,-2949,5.21M,-537.16K,-9.3%,1.8%
880770102,TER,TERADYNE INC,31300,-4745,4.64M,-703.64K,-13.2%,1.6%
