CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
194014502,ENOV,ENOVIS CORPORATION,400000,400000,24.98M,24.98M,NEW,6.9%
03674X106,AR,ANTERO RESOURCES CORP,1133000,220000,32.86M,6.38M,+24.1%,9.1%
761299AB2,,TRAVERE THERAPEUTICS INC,55800,55800,430.22K,430.22K,NEW,0.12%
893641100,TDG,TRANSDIGM GROUP INC,42000,0,51.73M,0,NO CHANGE,14.3%
595112103,MU,MICRON TECHNOLOGY INC,306000,0,36.07M,0,NO CHANGE,10%
278768106,ECHO,ECHOSTAR CORP,2153209,0,30.68M,0,NO CHANGE,8.5%
88337F105,ODP,THE ODP CORP,400000,0,21.22M,0,NO CHANGE,5.9%
L7579L106,PRM.MX,PERIMETER SOLUTIONS SA,2300000,0,17.07M,0,NO CHANGE,4.7%
31572Q808,,FIBROGEN INC,768400,0,1.81M,0,NO CHANGE,0.5%
03969K108,ARQT,ARCUTIS BIOTHERAPEUTICS INC,170900,0,1.69M,0,NO CHANGE,0.47%
02155H200,ALT,ALTIMMUNE INC,109800,0,1.12M,0,NO CHANGE,0.31%
31189P102,FATE,FATE THERAPEUTICS INC,146100,0,1.07M,0,NO CHANGE,0.3%
67080M103,NRIX,NURIX THERAPEUTICS INC,56800,0,834.96K,0,NO CHANGE,0.23%
556099109,MGNX,MACROGENICS INC,43800,0,644.74K,0,NO CHANGE,0.18%
449585108,IGMS,IGM BIOSCIENCES INC,64900,0,626.28K,0,NO CHANGE,0.17%
29251M106,ENTA,ENANTA PHARMACEUTICALS INC,35100,0,612.85K,0,NO CHANGE,0.17%
019770106,ALLO,ALLOGENE THERAPEUTICS INC,128400,0,573.95K,0,NO CHANGE,0.16%
282559103,ETNB,89BIO INC,44500,0,517.98K,0,NO CHANGE,0.14%
98943L107,ZNTL,ZENTALIS PHARMACEUTICALS INC,32400,0,510.62K,0,NO CHANGE,0.14%
03969F109,RCUS,ARCUS BIOSCIENCES INC,23700,0,447.46K,0,NO CHANGE,0.12%
03969T109,ARCT,ARCTURUS THERAPEUTICS HLDGS,13100,0,442.39K,0,NO CHANGE,0.12%
00847X104,AGIO,AGIOS PHARMACEUTICALS INC,15100,0,441.52K,0,NO CHANGE,0.12%
37427G101,GETR,GETAROUND INC,1348153,0,413.88K,0,NO CHANGE,0.11%
98985Y108,ZYME,ZYMEWORKS INC,38700,0,407.12K,0,NO CHANGE,0.11%
19249H103,CHRS,COHERUS BIOSCIENCES INC,168100,0,401.76K,0,NO CHANGE,0.11%
20454B104,CMPX,COMPASS THERAPEUTICS INC,199000,0,394.02K,0,NO CHANGE,0.11%
75943R102,RLAY,RELAY THERAPEUTICS INC,42400,0,351.92K,0,NO CHANGE,0.1%
29479A108,ERAS,ERASCA INC,166200,0,342.37K,0,NO CHANGE,0.09%
78667J108,SAGE,SAGE THERAPEUTICS INC,17500,0,327.95K,0,NO CHANGE,0.09%
670002401,NVAX,NOVAVAX INC,60300,0,288.23K,0,NO CHANGE,0.08%
00847G705,,AGENUS INC,469600,0,272.37K,0,NO CHANGE,0.08%
N90064101,QURE,UNIQURE NV,48500,0,252.2K,0,NO CHANGE,0.07%
76029N106,REPL,REPLIMUNE GROUP INC,30500,0,249.19K,0,NO CHANGE,0.07%
09075P105,BTAI,BIOXCEL THERAPEUTICS INC,83900,0,236.6K,0,NO CHANGE,0.07%
01671P100,ALLK,ALLAKOS INC,186100,0,234.49K,0,NO CHANGE,0.06%
81750R102,,SERES THERAPEUTICS INC,292300,0,226.27K,0,NO CHANGE,0.06%
019818103,ALVR,ALLOVIR INC,215700,0,162.83K,0,NO CHANGE,0.05%
00951K104,,AIRSPAN NETWORKS HOLDINGS IN,1047473,0,118.36K,0,NO CHANGE,0.03%
09609G100,,BLUEBIRD BIO INC,87400,0,111.87K,0,NO CHANGE,0.03%
G4124C117,GRABW,GRAB HOLDINGS LIMITED,80000,0,16.21K,0,NO CHANGE,<.01%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,0,-55800,0,-501.64K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,112000,-17000,47.12M,-7.15M,-13.2%,13%
023135106,AMZN,AMAZON COM INC,296000,-52000,53.39M,-9.38M,-14.9%,14.8%
02079K305,GOOGL,ALPHABET INC,199000,-176000,30.04M,-26.56M,-46.9%,8.3%
Total,,,,,361.74M,-11.81M,-3.6%,100%
