CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
278768106,ECHO,ECHOSTAR CORP,4469885,4469885,63.7M,63.7M,NEW,9%
25470MAB5,,DISH NETWORK CORPORATION,65020000,64200000,40.17M,39.66M,+7829.3%,5.7%
78462F103,SPY,SPDR S&P 500 ETF TR,32923,32923,17.22M,17.22M,NEW,2.4%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,220000,220000,9.62M,9.62M,NEW,1.4%
912909108,X,UNITED STATES STL CORP NEW,200000,200000,8.16M,8.16M,NEW,1.1%
91680MAB3,UPST,UPSTART HLDGS INC,76456000,3500000,59.69M,2.73M,+4.8%,8.4%
N97284108,NBIS,YANDEX N V,387585,387585,2.71M,2.71M,NEW,0.38%
N00985106,AER,AERCAP HOLDINGS NV,2142023,0,186.16M,0,NO CHANGE,26.2%
25470MAF6,DISHB,DISH NETWORK CORPORATION,108722000,0,77.8M,0,NO CHANGE,11%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,5873428,0,39.23M,0,NO CHANGE,5.5%
G27907107,DOLE,DOLE PLC,1955748,0,23.33M,0,NO CHANGE,3.3%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3268870,0,22.65M,0,NO CHANGE,3.2%
02913V103,APEI,AMERICAN PUB ED INC,1411882,0,20.05M,0,NO CHANGE,2.8%
588056101,MERC,MERCER INTL INC,1901159,0,18.92M,0,NO CHANGE,2.7%
172967424,C,CITIGROUP INC,295680,0,18.7M,0,NO CHANGE,2.6%
143658300,CCL,CARNIVAL CORP,1124260,0,18.37M,0,NO CHANGE,2.6%
124830878,CBL,CBL & ASSOC PPTYS INC,117613,0,2.69M,0,NO CHANGE,0.38%
23131L107,,CURO GROUP HOLDINGS CORP,0,-98912,0,-79.13K,CLOSE,0%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,0,-321006,0,-584.23K,CLOSE,0%
165167735,EXE,CHESAPEAKE ENERGY CORP,0,-18824,0,-1.45M,CLOSE,0%
02005N100,ALLY,ALLY FINL INC,977568,-100000,39.68M,-4.06M,-9.3%,5.6%
02156K103,OPTU,ALTICE USA INC,8189270,-2200000,21.37M,-5.74M,-21.2%,3%
879273209,TEO,TELECOM ARGENTINA SA,2431870,-1128612,19.33M,-8.97M,-31.7%,2.7%
G0084W101,ADNT,ADIENT PLC,0,-424280,0,-15.43M,CLOSE,0%
Total,,,,,709.55M,107.48M,+19.5%,100%
