CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1188975,1188975,161.76M,161.76M,NEW,18.8%
26603R106,DUOL,DUOLINGO INC,24837,4642,5.48M,1.02M,+23%,0.64%
G29018101,DLO,DLOCAL LTD,266093,14499,3.91M,213.14K,+5.8%,0.45%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,21071,480,5.56M,126.67K,+2.3%,0.65%
M7S64H106,MNDY,MONDAY COM LTD,44654,189,10.09M,42.69K,+0.4%,1.2%
23804L103,DDOG,DATADOG INC,36773,-283,4.55M,-34.98K,-0.8%,0.53%
852234103,XYZ,BLOCK INC,86281,-455,7.3M,-38.48K,-0.5%,0.85%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,85369,-654,7.01M,-53.74K,-0.8%,0.82%
M4R82T106,FVRR,FIVERR INTL LTD,0,-74444,0,-2.03M,CLOSE,0%
651639106,NEM,NEWMONT CORP,0,-61242,0,-2.53M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,443643,-3450,400.86M,-3.12M,-0.8%,46.6%
30303M102,META,META PLATFORMS INC,521806,-109500,253.38M,-53.17M,-17.3%,29.5%
92556H206,PSKY,PARAMOUNT GLOBAL,0,-6276890,0,-92.84M,CLOSE,0%
00724F101,ADBE,ADOBE INC,0,-361640,0,-215.75M,CLOSE,0%
Total,,,,,859.89M,-206.4M,-25.9%,100%
