CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
722304102,PDD,PDD HOLDINGS INC,147460,131310,17.14M,15.26M,+813.1%,9.8%
92537N108,VRT,VERTIV HOLDINGS CO,170000,170000,13.88M,13.88M,NEW,7.9%
11135F101,AVGO,BROADCOM INC,14000,2000,18.56M,2.65M,+16.7%,10.6%
Y8162K204,SBLK,STAR BULK CARRIERS CORP.,700000,100000,16.71M,2.39M,+16.7%,9.5%
29355A107,ENPH,ENPHASE ENERGY INC,37000,0,4.48M,0,NO CHANGE,2.5%
88160R101,TSLA,TESLA INC,15000,-15000,2.64M,-2.64M,-50%,1.5%
86800U104,SUPER,SUPER MICRO COMPUTER INC,0,-10000,0,-2.84M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,130000,-50000,9.21M,-3.54M,-27.8%,5.2%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,15000,-30000,3.72M,-7.43M,-66.7%,2.1%
861012102,STM,STMICROELECTRONICS N V,70000,-210000,3.03M,-9.08M,-75%,1.7%
682189105,ON,ON SEMICONDUCTOR CORP,25000,-125000,1.84M,-9.19M,-83.3%,1%
67066G104,NVDA,NVIDIA CORPORATION,45500,-15000,41.11M,-13.55M,-24.8%,23.4%
654106103,NKE,NIKE INC,0,-130000,0,-14.11M,CLOSE,0%
24703L202,DELL,DELL TECHNOLOGIES INC,380000,-295000,43.36M,-33.66M,-43.7%,24.7%
Total,,,,,175.67M,-61.87M,-33.1%,100%
