CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
893641100,TDG,TRANSDIGM GROUP INC,34419,0,42.39M,0,NO CHANGE,24.7%
88023U101,SGI,TEMPUR SEALY INTL INC,489308,0,27.8M,0,NO CHANGE,16.2%
594918104,MSFT,MICROSOFT CORP,48475,0,20.39M,0,NO CHANGE,11.9%
650111107,NYT,NEW YORK TIMES CO,335588,0,14.5M,0,NO CHANGE,8.5%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,63996,0,13.65M,0,NO CHANGE,8%
146869102,CVNA,CARVANA CO,160635,-26715,14.12M,-2.35M,-14.3%,8.2%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,331568,-46466,38.7M,-5.42M,-12.3%,22.6%
Total,,,,,171.56M,-7.77M,-4.9%,100%
