CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141R100,SE,SEA LTD,2895200,2895200,155.5M,155.5M,NEW,3.1%
654902204,NOK,NOKIA CORP,31813000,31813000,112.62M,112.62M,NEW,2.2%
294821608,ERIC,TELEFONAKTIEBOLAGET LM ERICS,16983000,16983000,93.58M,93.58M,NEW,1.9%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,4139000,2810000,118.38M,80.37M,+211.4%,2.3%
500767306,KWEB,KRANESHARES TRUST,3864037,2960700,101.43M,77.72M,+327.8%,2%
171779309,CIEN,CIENA CORP,1232083,1232083,60.93M,60.93M,NEW,1.2%
35671D857,FCX,FREEPORT-MCMORAN INC,1287000,1287000,60.51M,60.51M,NEW,1.2%
G97822103,PRGO,PERRIGO CO PLC,2845000,1619289,91.58M,52.12M,+132.1%,1.8%
013872106,AA,ALCOA CORP,3940541,1481000,133.15M,50.04M,+60.2%,2.6%
878742204,TECK,TECK RESOURCES LTD,4650900,1059000,212.92M,48.48M,+29.5%,4.2%
H8817H100,RIG,TRANSOCEAN LTD,27784545,6920000,174.49M,43.46M,+33.2%,3.5%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,2299679,1638177,56.34M,40.14M,+247.6%,1.1%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,3837806,399100,357.11M,37.14M,+11.6%,7.1%
958102105,WDC,WESTERN DIGITAL CORP.,5293373,515873,361.22M,35.2M,+10.8%,7.2%
G9460G101,VAL,VALARIS LTD,882000,417000,66.38M,31.38M,+89.7%,1.3%
36828A101,GEV,GE VERNOVA LLC,224993,224993,30.77M,30.77M,NEW,0.61%
68622V106,OGN,ORGANON & CO,5145786,1565000,96.74M,29.42M,+43.7%,1.9%
G85158106,STNE,STONECO LTD,6744000,1463000,112.02M,24.3M,+27.7%,2.2%
55087P104,LYFT,LYFT INC,1218000,1218000,23.57M,23.57M,NEW,0.47%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,411174,411174,20.18M,20.18M,NEW,0.4%
G7997W102,SDRL,SEADRILL 2021 LTD,558700,309000,28.1M,15.54M,+123.7%,0.56%
01609W102,BABA,ALIBABA GROUP HLDG LTD,208800,208800,15.11M,15.11M,NEW,0.3%
47215P106,JD,JD.COM INC,506000,506000,13.86M,13.86M,NEW,0.27%
056752108,BIDU,BAIDU INC,106200,106200,11.18M,11.18M,NEW,0.22%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,26896184,665000,379.51M,9.38M,+2.5%,7.5%
00912X302,AL,AIR LEASE CORP,267600,165600,13.77M,8.52M,+162.4%,0.27%
05961W105,BMA,BANCO MACRO SA,472000,140000,22.74M,6.75M,+42.2%,0.45%
