CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G3730V105,FTAI,FTAI AVIATION LTD,72000,72000,4.85M,4.85M,NEW,5.6%
50212V100,LPLA,LPL FINL HLDGS INC,12900,12900,3.41M,3.41M,NEW,3.9%
878742204,TECK,TECK RESOURCES LTD,70000,70000,3.2M,3.2M,NEW,3.7%
37045V100,GM,GENERAL MTRS CO,150000,70000,6.8M,3.17M,+87.5%,7.8%
G6683N103,NU,NU HLDGS LTD,172000,172000,2.05M,2.05M,NEW,2.4%
443628102,HBM,HUDBAY MINERALS INC,200000,200000,1.4M,1.4M,NEW,1.6%
45765U103,NSIT,INSIGHT ENTERPRISES INC,20000,2500,3.71M,463.8K,+14.3%,4.3%
G25508105,CRH,CRH PLC,73500,0,6.34M,0,NO CHANGE,7.3%
11135F101,AVGO,BROADCOM INC,4487,0,5.95M,0,NO CHANGE,6.8%
H42097107,UBS,UBS GROUP AG,180000,0,5.53M,0,NO CHANGE,6.3%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,3015,0,4.93M,0,NO CHANGE,5.7%
780259305,SHEL,SHELL PLC,68500,0,4.59M,0,NO CHANGE,5.3%
86614U100,SUM,SUMMIT MATLS INC,85000,0,3.79M,0,NO CHANGE,4.3%
041242116,ARKOW,ARKO CORP,334231,-2300,165.84K,-1.14K,-0.7%,0.19%
674599105,OXY,OCCIDENTAL PETE CORP,55800,-12000,3.63M,-779.88K,-17.7%,4.2%
199908104,FIX,COMFORT SYS USA INC,7550,-2800,2.4M,-889.59K,-27.1%,2.8%
03831W108,APP,APPLOVIN CORP,160000,-15000,11.08M,-1.04M,-8.6%,12.7%
37940X102,GPN,GLOBAL PMTS INC,20000,-10500,2.67M,-1.4M,-34.4%,3.1%
N00985106,AER,AERCAP HOLDINGS NV,80000,-20000,6.95M,-1.74M,-20%,8%
369604301,GE,GENERAL ELECTRIC CO,0,-15000,0,-1.91M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-18500,0,-2.58M,CLOSE,0%
81141R100,SE,SEA LTD,68000,-57000,3.65M,-3.06M,-45.6%,4.2%
Total,,,,,87.09M,5.14M,+7.5%,100%
