CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
931142103,WMT,Wal-Mart Stores Inc (wmt),14365,9625,864.34K,579.14K,+203.1%,0.36%
464287507,IJH,Ishares Core S&P Midcap etf (i,8010,6408,486.53K,389.22K,+400%,0.2%
882508104,TXN,Texas Instruments Inc (txn),1160,1160,202.08K,202.08K,NEW,0.08%
902973304,USB,US Bancorp (usb),4518,4518,201.96K,201.96K,NEW,0.08%
92826C839,V,Visa Inc-Class A Shares (v),2431,286,678.44K,79.82K,+13.3%,0.28%
30231G102,XOM,Exxon Mobil Corp (xom),6313,679,733.82K,78.93K,+12.1%,0.31%
14316J108,CG,The Carlyle Group Inc (cg),62525,778,2.93M,36.5K,+1.3%,1.2%
969457100,WMB,Williams Co (wmb),10937,370,426.21K,14.42K,+3.5%,0.18%
023135106,AMZN,Amazon.Com Inc (amzn),4515,61,814.4K,11K,+1.4%,0.34%
00130H105,AES,AES Corp (aes),17468,586,313.2K,10.51K,+3.5%,0.13%
291011104,EMR,Emerson Electric Co (emr),3720,82,421.92K,9.3K,+2.3%,0.18%
595112103,MU,Micron Technology Inc (mu),9036,69,1.07M,8.13K,+0.8%,0.44%
464287663,IUSV,iShares Core S&P US Value (ius,3415,72,308.85K,6.51K,+2.2%,0.13%
031162100,AMGN,Amgen Inc (amgn),5939,15,1.69M,4.26K,+0.3%,0.7%
464287804,IJR,Ishares Core S&P Sm Cap (ijr),1936,17,213.97K,1.88K,+0.9%,0.09%
02209S103,MO,Altria Group Inc (mo),6172,29,269.22K,1.26K,+0.5%,0.11%
03027X100,AMT,American Tower Corp (amt),7098,6,1.4M,1.19K,+0.1%,0.58%
09260D107,BX,Blackstone Inc (bx),5606,2,736.46K,262.74,+0%,0.31%
898402102,TRMK,Trustmark Corp (trmk),9646,2,271.15K,56.22,+0%,0.11%
89832Q109,TFC,Truist Financial Corp (tfc),5856,1,228.27K,38.98,+0%,0.1%
084670702,BRK.B,Berkshire Hathaway (brk/b),7043,0,2.96M,0,NO CHANGE,1.2%
78462F103,SPY,Spdr S&P 500 ETF Tr (spy),4822,0,2.52M,0,NO CHANGE,1.1%
75513E101,RTX,Raytheon Technologies,14376,0,1.4M,0,NO CHANGE,0.58%
539830109,LMT,Lockheed Martin (lmt),3060,0,1.39M,0,NO CHANGE,0.58%
351858105,FNV,Franco Nevada Corp (fnv),8800,0,1.05M,0,NO CHANGE,0.44%
12637A103,,CSI Compressco LP (cclp),400000,0,932K,0,NO CHANGE,0.39%
464288778,IAT,iShares U.S. Regional Banks ET,20000,0,867.6K,0,NO CHANGE,0.36%
17133Q502,CHT,Chunghwa Telecm (cht),19356,0,757.59K,0,NO CHANGE,0.32%
055622104,BP,BP Plc (bp),11404,0,429.7K,0,NO CHANGE,0.18%
35137L204,FOX,Fox Corporation,15000,0,429.3K,0,NO CHANGE,0.18%
437076102,HD,Home Depot Inc (hd),933,0,357.9K,0,NO CHANGE,0.15%
131193104,CALY,TopGolf Callaway (modg),20843,0,337.03K,0,NO CHANGE,0.14%
400501102,OMAB,Grupo Aeroportuario Cen ADR (o,3719,0,294.14K,0,NO CHANGE,0.12%
7591EP100,RF,Regions Financial Corp (rf),12057,0,253.68K,0,NO CHANGE,0.11%
824596100,SHG,Shinhan Finl Grp Ltd Sp Adr (s,6963,0,247.12K,0,NO CHANGE,0.1%
904767704,UL,Unilever Plc (ul),4860,0,243.92K,0,NO CHANGE,0.1%
110448107,BTI,British American Tob (bti),7502,0,228.81K,0,NO CHANGE,0.1%
55336V100,MPLX,Mplx Lp,5450,0,226.5K,0,NO CHANGE,0.09%
97651M109,WIT,Wipro Ltd-ADR (wit),33003,0,189.77K,0,NO CHANGE,0.08%
71654V101,PBRA,Petroleo Brasil-Sp Pref ADR (p,10263,0,152.92K,0,NO CHANGE,0.06%
17275R102,CSCO,Cisco Systems Inc (csco),7488,-1,373.73K,-49.91,-0%,0.16%
191216100,KO,Coca-Cola Co/The (ko),4769,-3,291.77K,-183.54,-0.1%,0.12%
60687Y109,MFG,"Mizuho Financial Group, Inc. (",457658,-403,1.82M,-1.6K,-0.1%,0.76%
02079K107,GOOG,Alphabet Inc-Cl C (goog),5349,-11,814.44K,-1.67K,-0.2%,0.34%
548661107,LOW,Lowes Cos (low),4037,-7,1.03M,-1.78K,-0.2%,0.43%
723787107,,Pioneer Natural Res (pxd),1147,-7,301.09K,-1.84K,-0.6%,0.13%
715684106,TLK,Telekomunik Indonesia (tlk),59851,-113,1.33M,-2.52K,-0.2%,0.56%
86562M209,SMFG,Sumitomo Mit Adr Rep 1/5Th Of,160957,-303,1.89M,-3.57K,-0.2%,0.79%
02079K305,GOOGL,Alphabet Inc-Cl A (googl),2376,-28,358.61K,-4.23K,-1.2%,0.15%
532457108,LLY,Eli Lilly & Co (lly),413,-6,321.3K,-4.67K,-1.4%,0.13%
075887109,BDX,Becton Dickinson (bdx),5993,-22,1.48M,-5.44K,-0.4%,0.62%
30303M102,META,"Meta Platforms, Inc (meta)",565,-12,274.35K,-5.83K,-2.1%,0.11%
127097103,CTRA,Coterra Energy Inc (ctra),11000,-212,306.68K,-5.91K,-1.9%,0.13%
25179M103,DVN,Devon Energy (dvn),6929,-133,347.7K,-6.67K,-1.9%,0.14%
78463V107,GLD,Spdr Gold Tr Spdr (gld),8921,-33,1.84M,-6.79K,-0.4%,0.77%
57636Q104,MA,Mastercard Inc - A (ma),1730,-16,833.12K,-7.71K,-0.9%,0.35%
G5960L103,MDT,Medtronic Plc (mdt),37151,-91,3.24M,-7.93K,-0.2%,1.4%
G6095L109,,Aptiv (aptv),53500,-120,4.26M,-9.56K,-0.2%,1.8%
78464A763,SDY,SPDR S&P Dividend (sdy),1620,-79,212.65K,-10.37K,-4.6%,0.09%
75886F107,REGN,Regeneron Pharmaceuticals (reg,4535,-11,4.36M,-10.59K,-0.2%,1.8%
67066G104,NVDA,Nvidia Corp (nvda),943,-12,852.06K,-10.84K,-1.3%,0.36%
92343V104,VZ,Verizon Communications Inc (vz,10975,-260,460.51K,-10.91K,-2.3%,0.19%
126408103,CSX,Csx Corp (csx),71808,-309,2.66M,-11.45K,-0.4%,1.1%
89151E109,TTE,TotalEnergies SE ADR (tte),92023,-171,6.33M,-11.77K,-0.2%,2.6%
79466L302,CRM,Salesforce.Com Inc (crm),3797,-40,1.14M,-12.05K,-1%,0.48%
256135203,RDY,Dr Reddys Labs (rdy),50443,-176,3.7M,-12.91K,-0.3%,1.5%
780259305,SHEL,Shell PLC (shel),105123,-210,7.05M,-14.08K,-0.2%,2.9%
97717W406,AIVL,WisdomTree US AI Enhanced Valu,2035,-164,207.1K,-16.69K,-7.5%,0.09%
464287168,DVY,Ishares Select Div (dvy),2054,-139,253.01K,-17.12K,-6.3%,0.11%
80105N105,SNY,Sanofi-Aventis (sny),81359,-586,3.95M,-28.48K,-0.7%,1.6%
458140100,INTC,Intel Corp (intc),5948,-753,262.72K,-33.26K,-11.2%,0.11%
375558103,GILD,Gilead Sciences Inc (gild),52742,-458,3.86M,-33.55K,-0.9%,1.6%
58933Y105,MRK,Merck & Co (mrk),78777,-255,10.39M,-33.65K,-0.3%,4.3%
478160104,JNJ,Johnson & Johnson (jnj),3514,-233,555.88K,-36.86K,-6.2%,0.23%
278865100,ECL,Ecolab Inc (ecl),18562,-160,4.29M,-36.94K,-0.9%,1.8%
45104G104,IBN,Icici Bank (ibn),372921,-1453,9.85M,-38.37K,-0.4%,4.1%
37940X102,GPN,Global Pymts (gpn),50278,-302,6.72M,-40.36K,-0.6%,2.8%
31847R102,FAF,First American Financial (faf),4310,-684,263.12K,-41.76K,-13.7%,0.11%
46625H100,JPM,Jpmorgan Chase & Co (jpm),34928,-216,7M,-43.26K,-0.6%,2.9%
31620R303,FNF,Fidelity National Financial (f,5091,-818,270.33K,-43.44K,-13.8%,0.11%
629377508,NRG,NRG Energy Inc (nrg),4108,-658,278.07K,-44.54K,-13.8%,0.12%
46428Q109,SLV,Ishares Silver Trust(slv),193653,-1967,4.41M,-44.75K,-1%,1.8%
828806109,SPG,Simon Property Group Inc (spg),1791,-332,280.27K,-51.95K,-15.6%,0.12%
56585A102,MPC,Marathon Petroleum,2065,-329,416.1K,-66.29K,-13.7%,0.17%
874039100,TSM,Taiwan Semiconductor (tsm),123362,-545,16.78M,-74.15K,-0.4%,7%
14149Y108,CAH,Cardinal Health Inc (cah),4297,-671,480.83K,-75.08K,-13.5%,0.2%
606822104,MUFG,Mitsubishi UFJ ADR (mufg),228904,-7823,2.34M,-80.03K,-3.3%,0.98%
46284V101,IRM,Iron Mountain Inc (irm),5154,-1022,413.4K,-81.97K,-16.5%,0.17%
38150K103,AAAU,Goldman Sachs Physical Gold (a,363617,-4039,8M,-88.82K,-1.1%,3.3%
594918104,MSFT,Microsoft Corp (msft),63214,-519,26.6M,-218.35K,-0.8%,11.1%
949746101,WFC,Wells Fargo (wfc),0,-5073,0,-249.69K,CLOSE,0%
22052L104,CTVA,Corteva Inc (ctva),0,-5244,0,-251.29K,CLOSE,0%
260557103,DOW,Dow Chemical (dow),0,-5267,0,-288.84K,CLOSE,0%
46432F396,MTUM,Ishares Edge MSCI USA Moment (,0,-1885,0,-295.74K,CLOSE,0%
037833100,AAPL,Apple Inc (aapl),135129,-2177,23.17M,-373.31K,-1.6%,9.7%
26614N102,DD,DuPont DeNemour (dd),0,-5324,0,-409.57K,CLOSE,0%
060505104,BAC,Bank Of America Corp (bac),28670,-11628,1.09M,-440.93K,-28.9%,0.45%
654106103,NKE,Nike Inc -Cl B (nke),31601,-6581,2.97M,-618.48K,-17.2%,1.2%
03831W108,APP,AppLovin Corp - Cl A (app),394033,-203853,27.27M,-14.11M,-34.1%,11.4%
Total,,,,,239.8M,-16.85M,-7.5%,100%
