CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
268150109,DT,DYNATRACE INC,140000,140000,6.5M,6.5M,NEW,9.4%
049468101,TEAM,ATLASSIAN CORPORATION,30000,30000,5.85M,5.85M,NEW,8.4%
458140100,INTC,INTEL CORP,100000,100000,4.42M,4.42M,NEW,6.4%
573874104,MRVL,MARVELL TECHNOLOGY INC,60000,60000,4.25M,4.25M,NEW,6.1%
18915M107,NET,CLOUDFLARE INC,40000,40000,3.87M,3.87M,NEW,5.6%
00724F101,ADBE,ADOBE INC,7000,7000,3.53M,3.53M,NEW,5.1%
81762P102,NOW,SERVICENOW INC,4000,4000,3.05M,3.05M,NEW,4.4%
90138F102,TWLO,TWILIO INC,75000,43000,4.59M,2.63M,+134.4%,6.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,60000,10000,10.83M,1.8M,+20%,15.6%
60937P106,MDB,MONGODB INC,23100,4100,8.28M,1.47M,+21.6%,12%
23804L103,DDOG,DATADOG INC,8000,8000,988.8K,988.8K,NEW,1.4%
040413106,,ARISTA NETWORKS INC,25920,1920,7.52M,556.76K,+8%,10.8%
880770102,TER,TERADYNE INC,50000,-3900,5.64M,-440.04K,-7.2%,8.1%
22207T101,BASE,COUCHBASE INC,0,-54000,0,-1.22M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-70000,0,-1.64M,CLOSE,0%
15677J108,DAY,CERIDIAN HCM HLDG INC,0,-25000,0,-1.68M,CLOSE,0%
70432V102,PAYC,PAYCOM SOFTWARE INC,0,-10000,0,-2.07M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-20000,0,-2.11M,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-3000,0,-2.27M,CLOSE,0%
M7S64H106,MNDY,MONDAY COM LTD,0,-16000,0,-3M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-8000,0,-3.01M,CLOSE,0%
16679L109,CHWY,CHEWY INC,0,-130000,0,-3.07M,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,0,-82000,0,-3.35M,CLOSE,0%
679295105,OKTA,OKTA INC,0,-39001,0,-3.53M,CLOSE,0%
83200N103,SMAR,SMARTSHEET INC,0,-80000,0,-3.83M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-13000,0,-4.6M,CLOSE,0%
34959E109,FTNT,FORTINET INC,0,-110000,0,-6.44M,CLOSE,0%
Total,,,,,69.33M,-3.32M,-4.7%,100%
