CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141R100,SE,SEA LTD,390000,390000,20.95M,20.95M,NEW,10.4%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,73500,73500,19.4M,19.4M,NEW,9.7%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,256000,128500,21.04M,10.56M,+100.8%,10.5%
03783C100,APPF,APPFOLIO INC,143000,21000,35.28M,5.18M,+17.2%,17.6%
18915M107,NET,CLOUDFLARE INC,205000,52000,19.85M,5.04M,+34%,9.9%
82509L107,SHOP,SHOPIFY INC,415000,63000,32.03M,4.86M,+17.9%,16%
594918104,MSFT,MICROSOFT CORP,30000,1000,12.62M,420.72K,+3.4%,6.3%
26603R106,DUOL,DUOLINGO INC,43000,500,9.48M,110.29K,+1.2%,4.7%
049468101,TEAM,ATLASSIAN CORPORATION,0,-41000,0,-9.75M,CLOSE,0%
339750101,FND,FLOOR & DECOR HLDGS INC,153500,-121500,19.9M,-15.75M,-44.2%,9.9%
74967X103,RH,RH,28500,-51500,9.93M,-17.94M,-64.4%,5%
Total,,,,,200.47M,23.08M,+14.9%,100%
