CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F106,GDX,VANECK ETF TRUST,574500,574500,18.17M,18.17M,NEW,8.1%
92556V106,VTRS,VIATRIS INC,1936099,439564,23.12M,5.25M,+29.4%,10.2%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,254840,76000,16.66M,4.97M,+42.5%,7.4%
056752108,BIDU,BAIDU INC,75000,28264,7.9M,2.98M,+60.5%,3.5%
92556H206,PSKY,PARAMOUNT GLOBAL,130000,130000,1.53M,1.53M,NEW,0.68%
013872106,AA,ALCOA CORP,657775,32775,22.23M,1.11M,+5.2%,9.9%
171779309,CIEN,CIENA CORP,17500,17500,865.38K,865.38K,NEW,0.38%
75971T301,SOL,EMEREN GROUP LTD,1170000,337650,2.26M,651.66K,+40.6%,1%
61945C103,MOS,MOSAIC CO NEW,20000,20000,649.2K,649.2K,NEW,0.29%
670002401,NVAX,NOVAVAX INC,188900,121751,902.94K,581.97K,+181.3%,0.4%
G2891G204,DEC,DIVERSIFIED ENERGY COMPANY P,36000,36000,433.08K,433.08K,NEW,0.19%
38341P102,GOSS,GOSSAMER BIO INC,556000,276000,656.08K,325.68K,+98.6%,0.29%
36315X101,LKFT,GALAPAGOS NV,16744,10000,539.16K,322K,+148.3%,0.24%
92189F791,GDXJ,VANECK ETF TRUST,224500,7500,8.7M,290.55K,+3.5%,3.9%
87266J104,TPICQ,TPI COMPOSITES INC,50000,50000,145.5K,145.5K,NEW,0.06%
91822M502,VEON,VEON LTD,25830,2030,620.18K,48.74K,+8.5%,0.27%
649445103,NCLLF,NEW YORK CMNTY BANCORP INC,12741,12741,41.03K,41.03K,NEW,0.02%
16934W106,CMRX,CHIMERIX INC,4377674,0,4.64M,0,NO CHANGE,2.1%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,230000,0,1.91M,0,NO CHANGE,0.85%
N97284108,NBIS,YANDEX N V,105000,0,1.56M,0,NO CHANGE,0.69%
931427108,WBA,WALGREENS BOOTS ALLIANCE INC,161905,-595,3.51M,-12.91K,-0.4%,1.6%
22978P106,CUE,CUE BIOPHARMA INC,334742,-7500,632.66K,-14.17K,-2.2%,0.28%
82575P107,SBSW,SIBANYE STILLWATER LTD,954358,-5000,4.5M,-23.55K,-0.5%,2%
70614W100,PTON,PELOTON INTERACTIVE INC,140000,-10000,599.9K,-42.85K,-6.7%,0.27%
032108649,SILJ,AMPLIFY ETF TR,619000,-4364,6.15M,-43.33K,-0.7%,2.7%
