CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
346375108,FORM,FORMFACTOR INC,119477,106946,5.45M,4.88M,+853.5%,4.6%
00760J108,AEHR,AEHR TEST SYS,325719,325719,4.04M,4.04M,NEW,3.4%
171779309,CIEN,CIENA CORP,56724,56724,2.81M,2.81M,NEW,2.4%
644535106,NGD,NEW GOLD INC CDA,1032000,1032000,1.75M,1.75M,NEW,1.5%
02079K305,GOOGL,ALPHABET INC,9900,9900,1.49M,1.49M,NEW,1.3%
63001N106,NATL,NCR ATLEOS CORPORATION,407098,74258,8.04M,1.47M,+22.3%,6.8%
067901108,B,BARRICK GOLD CORP,68990,68990,1.15M,1.15M,NEW,0.97%
G69451105,PAX,PATRIA INVESTMENTS LIMITED,564101,48737,8.37M,723.26K,+9.5%,7.1%
651639106,NEM,NEWMONT CORP,77660,18500,2.78M,663.04K,+31.3%,2.4%
62886E108,VYX,NCR CORP NEW,534655,47582,6.75M,600.96K,+9.8%,5.7%
878742204,TECK,TECK RESOURCES LTD,13000,13000,595.14K,595.14K,NEW,0.5%
594918104,MSFT,MICROSOFT CORP,1339,1339,563.34K,563.34K,NEW,0.48%
04010L103,ARCC,ARES CAPITAL CORP,24366,24366,507.3K,507.3K,NEW,0.43%
67074C103,NBB,NUVEEN TAXABLE MUNICPAL INM,31270,31270,479.06K,479.06K,NEW,0.41%
08579W103,BERY,BERRY GLOBAL GROUP INC,1000,1000,60.48K,60.48K,NEW,0.05%
29273V100,ET,ENERGY TRANSFER L P,428146,0,6.73M,0,NO CHANGE,5.7%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,343007,0,5.93M,0,NO CHANGE,5%
011532108,AGI,ALAMOS GOLD INC NEW,341728,0,5.04M,0,NO CHANGE,4.3%
302301106,EZPW,EZCORP INC,353702,0,4.01M,0,NO CHANGE,3.4%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,2371,0,3.88M,0,NO CHANGE,3.3%
008474108,AEM,AGNICO EAGLE MINES LTD,61915,0,3.69M,0,NO CHANGE,3.1%
25278X109,FANG,DIAMONDBACK ENERGY INC,16314,0,3.23M,0,NO CHANGE,2.7%
464287432,TLT,ISHARES TR,31500,0,2.98M,0,NO CHANGE,2.5%
G0772R208,NTB,BANK OF NT BUTTERFIELD&SON L,83482,0,2.67M,0,NO CHANGE,2.3%
697900108,PAAS,PAN AMERN SILVER CORP,174762,0,2.64M,0,NO CHANGE,2.2%
674215207,CHRD,CHORD ENERGY CORPORATION,12980,0,2.31M,0,NO CHANGE,2%
G7997W102,SDRL,SEADRILL 2021 LTD,26500,0,1.33M,0,NO CHANGE,1.1%
17888H103,CIVI,CIVITAS RESOURCES INC,16000,0,1.21M,0,NO CHANGE,1%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,22500,0,1.2M,0,NO CHANGE,1%
G9460G101,VAL,VALARIS LIMITED,14484,0,1.09M,0,NO CHANGE,0.92%
G65431127,NE,NOBLE CORP PLC,20612,0,999.48K,0,NO CHANGE,0.85%
64107A105,NPWR,NET POWER INC,55118,0,627.79K,0,NO CHANGE,0.53%
Y2065G121,DHT,DHT HOLDINGS INC,48260,0,554.99K,0,NO CHANGE,0.47%
05722G100,BKR,BAKER HUGHES COMPANY,8573,0,287.2K,0,NO CHANGE,0.24%
93627C101,HCC,WARRIOR MET COAL INC,1007,0,61.12K,0,NO CHANGE,0.05%
165167735,EXE,CHESAPEAKE ENERGY CORP,87,0,7.73K,0,NO CHANGE,<.01%
B38564108,CMBT,EURONAV NV,0,-27560,0,-484.78K,CLOSE,0%
377320106,,GLATFELTER CORPORATION,851277,-311257,1.7M,-622.51K,-26.8%,1.4%
595112103,MU,MICRON TECHNOLOGY INC.,63721,-18599,7.51M,-2.19M,-22.6%,6.4%
88642R109,TDW,TIDEWATER INC NEW,16559,-30600,1.52M,-2.82M,-64.9%,1.3%
88033G407,THC,TENET HEALTHCARE CORP,114374,-30388,12.02M,-3.19M,-21%,10.2%
92840M102,VST,VISTRA CORP,0,-91113,0,-3.51M,CLOSE,0%
71880K101,PHIN,PHINIA INC,0,-122309,0,-3.7M,CLOSE,0%
15135B101,CNC,CENTENE CORP DEL,0,-76415,0,-5.67M,CLOSE,0%
Total,,,,,118.1M,-414.74K,-0.4%,100%
