CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,630000,630000,14.33M,14.33M,NEW,8.6%
749527107,REVG,REV GROUP INC,645000,645000,14.25M,14.25M,NEW,8.6%
808541106,MATV,MATIV HOLDINGS INC,750000,750000,14.06M,14.06M,NEW,8.5%
143658300,CCL,CARNIVAL CORP,655000,655000,10.7M,10.7M,NEW,6.4%
69036R863,SFGRX,OVERSEAS SHIPHOLDING GROUP I,2020000,1460000,12.93M,9.34M,+260.7%,7.8%
442487401,HOV,HOVNANIAN ENTERPRISES INC,45000,45000,7.06M,7.06M,NEW,4.2%
07556Q881,BZH,BEAZER HOMES USA INC,486000,186000,15.94M,6.1M,+62%,9.6%
390607109,GLDD,GREAT LAKES DREDGE & DOCK CO,440000,440000,3.85M,3.85M,NEW,2.3%
F21107101,CSTM,CONSTELLIUM SE,640000,158000,14.15M,3.49M,+32.8%,8.5%
377320106,,GLATFELTER CORPORATION,1168000,1168000,2.34M,2.34M,NEW,1.4%
095306106,BLBD,BLUE BIRD CORP,328000,58000,12.58M,2.22M,+21.5%,7.6%
690742101,OC,OWENS CORNING NEW,81000,8000,13.51M,1.33M,+11%,8.1%
57638P104,MBC,MASTERBRAND INC,982000,19000,18.4M,356.06K,+2%,11.1%
L02235106,AMBP,ARDAGH METAL PACKAGING S A,800000,-1435000,2.74M,-4.92M,-64.2%,1.7%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,45000,-28000,9.38M,-5.84M,-38.4%,5.6%
761624105,REX,REX AMERICAN RES CORP,0,-168000,0,-7.95M,CLOSE,0%
073685109,BECN,BEACON ROOFING SUPPLY INC,0,-96000,0,-8.35M,CLOSE,0%
Total,,,,,166.22M,62.38M,+67.7%,100%
