CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
194693107,CIGI,COLLIERS INTL GROUP INC,1301132,301132,159.1M,36.82M,+30.1%,11.4%
21874C102,CNM,CORE & MAIN INC,300000,300000,17.18M,17.18M,NEW,1.2%
073685109,BECN,BEACON ROOFING SUPPLY INC,103000,103000,10.1M,10.1M,NEW,0.73%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,19500,19500,5.7M,5.7M,NEW,0.41%
536797103,LAD,LITHIA MTRS INC,17500,17500,5.27M,5.27M,NEW,0.38%
36262G101,GXO,GXO LOGISTICS INCORPORATED,97000,97000,5.21M,5.21M,NEW,0.37%
03831W108,APP,APPLOVIN CORP,5000000,0,346.1M,0,NO CHANGE,24.9%
25809K105,DASH,DOORDASH INC,300000,0,41.32M,0,NO CHANGE,3%
G2143T103,CMPR,CIMPRESS PLC,2058904,-300000,182.23M,-26.55M,-12.7%,13.1%
94419L101,W,WAYFAIR INC,2637000,-1013000,179M,-68.76M,-27.8%,12.9%
146869102,CVNA,CARVANA CO,5000000,-4490000,439.55M,-394.72M,-47.3%,31.6%
Total,,,,,1.39B,-409.76M,-32.2%,100%
