CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
389637109,GBTC,GRAYSCALE BITCOIN TR BTC,29309,29309,1.85M,1.85M,NEW,0.13%
77664L207,ROOT,ROOT INC,1681303,0,102.69M,0,NO CHANGE,7.4%
19260Q107,COIN,COINBASE GLOBAL INC,376450,0,99.8M,0,NO CHANGE,7.2%
852234103,XYZ,BLOCK INC,913500,0,77.26M,0,NO CHANGE,5.6%
81141R100,SE,SEA LTD,765179,0,59.09M,0,NO CHANGE,4.3%
G29018101,DLO,DLOCAL LTD,3806000,0,57.12M,0,NO CHANGE,4.1%
58733R102,MELI,MERCADOLIBRE INC,4633,0,7M,0,NO CHANGE,0.51%
770700102,HOOD,ROBINHOOD MKTS INC,36201115,-7776034,728.73M,-156.53M,-17.7%,52.8%
G6683N103,NU,NU HLDGS LTD,20668753,-22961007,246.58M,-273.92M,-52.6%,17.9%
Total,,,,,1.38B,-428.6M,-36.2%,100%
