CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
49845K101,KVYO,KLAVIYO INC,2511796,2511796,64M,64M,NEW,5.3%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,196232,12782,16.12M,1.05M,+7%,1.3%
22266T109,CPNG,COUPANG INC,8937768,0,159M,0,NO CHANGE,13.1%
81141R100,SE,SEA LTD,756942,0,40.66M,0,NO CHANGE,3.4%
565394103,CART,MAPLEBEAR INC,758766,0,28.29M,0,NO CHANGE,2.3%
833445109,SNOW,SNOWFLAKE INC,170000,0,27.47M,0,NO CHANGE,2.3%
98954M200,Z,ZILLOW GROUP INC,29511,0,1.44M,0,NO CHANGE,0.12%
98954M101,ZG,ZILLOW GROUP INC,27901,0,1.34M,0,NO CHANGE,0.11%
83542D300,SONDQ,SONDER HOLDINGS INC,50105,0,148.31K,0,NO CHANGE,0.01%
650111107,NYT,NEW YORK TIMES CO,681022,-28978,29.43M,-1.25M,-4.1%,2.4%
146869102,CVNA,CARVANA CO,6015032,-25000,528.78M,-2.2M,-0.4%,43.6%
91688F104,UPWK,UPWORK INC,1057927,-220007,12.97M,-2.7M,-17.2%,1.1%
023135106,AMZN,AMAZON COM INC,260000,-15000,46.9M,-2.71M,-5.5%,3.9%
25809K105,DASH,DOORDASH INC,333253,-70000,45.9M,-9.64M,-17.4%,3.8%
888787108,TOST,TOAST INC,8441611,-400000,210.36M,-9.97M,-4.5%,17.3%
Total,,,,,1.21B,36.59M,+4.3%,100%
