CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORP,443770,315770,400.97M,285.32M,+246.7%,14.1%
92537N108,VRT,VERTIV HOLDINGS CO,2320600,2246800,189.52M,183.5M,+3044.4%,6.7%
90353T100,UBER,UBER TECHNOLOGIES INC,1940000,1861700,149.36M,143.33M,+2377.7%,5.2%
747525103,QCOM,QUALCOMM INC,840000,840000,142.21M,142.21M,NEW,5%
595112103,MU,MICRON TECHNOLOGY INC,1020000,1020000,120.25M,120.25M,NEW,4.2%
79466L302,CRM,SALESFORCE.COM INC,344000,334000,103.61M,100.59M,+3340%,3.6%
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,676000,676000,91.97M,91.97M,NEW,3.2%
722304102,PDD,PINDUODUO INC-ADR,1576700,531700,183.29M,61.81M,+50.9%,6.4%
647581206,EDU,NEW ORIENTAL EDUCATIO-SP ADR,652000,652000,56.61M,56.61M,NEW,2%
89677Q107,TCOM,TRIP.COM GROUP LTD-ADR,758000,758000,33.27M,33.27M,NEW,1.2%
594918104,MSFT,MICROSOFT CORP,1180830,59720,496.8M,25.13M,+5.3%,17.5%
871607107,SNPS,SYNOPSYS INC,10000,10000,5.71M,5.71M,NEW,0.2%
64110L106,NFLX,NETFLIX INC,10000,5800,6.07M,3.52M,+138.1%,0.21%
037833100,AAPL,APPLE INC,20000,20000,3.43M,3.43M,NEW,0.12%
24703L202,DELL,DELL TECHNOLOGIES -C,30000,30000,3.42M,3.42M,NEW,0.12%
693656100,PVH,PVH CORP,20000,20000,2.81M,2.81M,NEW,0.1%
11135F101,AVGO,BROADCOM INC,2000,2000,2.65M,2.65M,NEW,0.09%
81762P102,NOW,SERVICENOW INC,7000,3000,5.34M,2.29M,+75%,0.19%
88160R101,TSLA,TESLA MOTORS INC,4500,4500,791K,791K,NEW,0.03%
50202M102,LI,LI AUTO INC - ADR,20000,20000,606K,606K,NEW,0.02%
25809K105,DASH,DOORDASH INC - A,0,-5100,0,-504K,CLOSE,0%
02079K107,GOOG,ALPHABET INC-CL C,0,-7350,0,-1.04M,CLOSE,0%
37637K108,GTLB,GITLAB INC-CL A,0,-20700,0,-1.3M,CLOSE,0%
090043100,BILL,BILL.COM HOLDINGS INC,0,-17200,0,-1.4M,CLOSE,0%
67079A102,,NUVEI CORP-SUBORDINATE VTG,0,-65427,0,-1.72M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,0,-6400,0,-1.89M,CLOSE,0%
922280102,VRNS,VARONIS SYSTEMS INC,0,-60300,0,-2.73M,CLOSE,0%
86800U104,SUPER,SUPER MICRO COMPUTER INC,0,-15000,0,-4.26M,CLOSE,0%
852234103,XYZ,BLOCK INC,1970000,-60000,166.62M,-5.07M,-3%,5.9%
54951L109,LKNCY,LUCKIN COFFEE INC - ADR,0,-892100,0,-24.34M,CLOSE,0%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,0,-131755,0,-28.86M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC-CLASS A,0,-1331000,0,-31.14M,CLOSE,0%
049468101,TEAM,ATLASSIAN CORP-CL A,0,-152200,0,-36.2M,CLOSE,0%
30303M102,META,META PLATFORMS INC,914000,-79850,443.82M,-38.77M,-8%,15.6%
98980G102,ZS,ZSCALER INC,9000,-316200,1.73M,-60.92M,-97.2%,0.06%
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,0,-268000,0,-68.43M,CLOSE,0%
81730H109,S,SENTINELONE INC -CLASS A,1342000,-3879333,31.28M,-90.43M,-74.3%,1.1%
023135106,AMZN,AMAZON.COM INC,1090100,-630366,196.63M,-113.71M,-36.6%,6.9%
833445109,SNOW,SNOWFLAKE INC-CLASS A,15200,-857900,2.46M,-138.62M,-98.3%,0.09%
00724F101,ADBE,ADOBE INC,10000,-295895,5.05M,-149.31M,-96.7%,0.18%
Total,,,,,2.85B,468.57M,+21.3%,100%
