CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,133706,68306,120.81M,61.72M,+104.4%,16.4%
30303M102,META,META PLATFORMS INC,161500,112652,78.42M,54.7M,+230.6%,10.6%
023135106,AMZN,AMAZON COM INC,346400,266016,62.48M,47.98M,+330.9%,8.5%
594918104,MSFT,MICROSOFT CORP,143300,112490,60.29M,47.33M,+365.1%,8.2%
25459W458,SOXL,DIREXION SHS ETF TR,926000,926000,43.09M,43.09M,NEW,5.8%
11135F101,AVGO,BROADCOM INC,31700,31700,42.02M,42.02M,NEW,5.7%
595112103,MU,MICRON TECHNOLOGY INC,295900,295900,34.88M,34.88M,NEW,4.7%
24703L202,DELL,DELL TECHNOLOGIES INC,214000,214000,24.42M,24.42M,NEW,3.3%
040413106,,ARISTA NETWORKS INC,64000,64000,18.56M,18.56M,NEW,2.5%
92537N108,VRT,VERTIV HOLDINGS CO,178900,178900,14.61M,14.61M,NEW,2%
88160R101,TSLA,TESLA INC,482229,79286,84.77M,13.94M,+19.7%,11.5%
86800U104,SUPER,SUPER MICRO COMPUTER INC,8000,8000,8.08M,8.08M,NEW,1.1%
032095101,APH,AMPHENOL CORP NEW,61400,61400,7.08M,7.08M,NEW,0.96%
958102105,WDC,WESTERN DIGITAL CORP.,81300,81300,5.55M,5.55M,NEW,0.75%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,278000,278000,4.93M,4.93M,NEW,0.67%
G29183103,ETN,EATON CORP PLC,9710,9710,3.04M,3.04M,NEW,0.41%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,831200,194000,11.52M,2.69M,+30.4%,1.6%
231561101,CW,CURTISS WRIGHT CORP,10100,10100,2.58M,2.58M,NEW,0.35%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,6884,6884,2.14M,2.14M,NEW,0.29%
042068205,ARM,ARM HOLDINGS PLC,8000,8000,999.92K,999.92K,NEW,0.14%
15101Q108,,CELESTICA INC,16890,16890,759.04K,759.04K,NEW,0.1%
N07059210,ASML,ASML HOLDING N V,1000,-350,970.47K,-339.66K,-25.9%,0.13%
134748102,CAN,CANAAN INC,0,-193000,0,-445.83K,CLOSE,0%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,0,-24300,0,-570.81K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-6800,0,-716.92K,CLOSE,0%
G39387108,GFS,GLOBALFOUNDRIES INC,0,-16100,0,-975.66K,CLOSE,0%
880770102,TER,TERADYNE INC,0,-9600,0,-1.04M,CLOSE,0%
N14506104,ESTC,ELASTIC N V,0,-10317,0,-1.16M,CLOSE,0%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,0,-121600,0,-1.2M,CLOSE,0%
418100103,HCP,HASHICORP INC,0,-109005,0,-2.58M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,62000,-32700,10.02M,-5.28M,-34.5%,1.4%
55024U109,LITE,LUMENTUM HLDGS INC,0,-105000,0,-5.5M,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-52200,0,-6.34M,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-30000,0,-6.65M,CLOSE,0%
60937P106,MDB,MONGODB INC,1000,-24400,358.64K,-8.75M,-96.1%,0.05%
697435105,PANW,PALO ALTO NETWORKS INC,1000,-32500,284.13K,-9.23M,-97%,0.04%
81762P102,NOW,SERVICENOW INC,1000,-14550,762.4K,-11.09M,-93.6%,0.1%
79466L302,CRM,SALESFORCE INC,1000,-37000,301.18K,-11.14M,-97.4%,0.04%
02079K305,GOOGL,ALPHABET INC,0,-86000,0,-12.01M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1000,-39000,320.59K,-12.5M,-97.5%,0.04%
19260Q107,COIN,COINBASE GLOBAL INC,152000,-91000,40.3M,-24.13M,-37.4%,5.5%
37637K108,GTLB,GITLAB INC,0,-388700,0,-24.47M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-1274927,0,-29.83M,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,0,-743891,0,-30.42M,CLOSE,0%
458140100,INTC,INTEL CORP,0,-613000,0,-30.8M,CLOSE,0%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,0,-504900,0,-36.31M,CLOSE,0%
00724F101,ADBE,ADOBE INC,0,-64275,0,-38.35M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-451600,0,-46.97M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,294000,-550090,53.06M,-99.29M,-65.2%,7.2%
Total,,,,,737.41M,-17M,-2.4%,100%
