CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
573874104,MRVL,MARVELL TECHNOLOGY INC,489413,489413,34.69M,34.69M,NEW,4.8%
60741F104,MBLY,MOBILEYE GLOBAL INC,683513,683513,21.97M,21.97M,NEW,3.1%
871607107,SNPS,SYNOPSYS INC,68964,29060,39.41M,16.61M,+72.8%,5.5%
682189105,ON,ON SEMICONDUCTOR CORP,522721,212783,38.45M,15.65M,+68.7%,5.4%
861012102,STM,STMICROELECTRONICS N V,864668,353103,37.39M,15.27M,+69%,5.2%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,927730,519603,25.01M,14.01M,+127.3%,3.5%
609839105,MPWR,MONOLITHIC PWR SYS INC,55095,20402,37.32M,13.82M,+58.8%,5.2%
042735100,ARW,ARROW ELECTRS INC,87858,87858,11.37M,11.37M,NEW,1.6%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,309826,77402,42.15M,10.53M,+33.3%,5.9%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,481023,272276,17.67M,10M,+130.4%,2.5%
413160102,HLIT,HARMONIC INC,1402838,675221,18.85M,9.07M,+92.8%,2.6%
13100M509,CALX,CALIX INC,505852,228316,16.77M,7.57M,+82.3%,2.3%
040413106,,ARISTA NETWORKS INC,79246,26058,22.98M,7.56M,+49%,3.2%
74624M102,P,PURE STORAGE INC,446638,142472,23.22M,7.41M,+46.8%,3.2%
11135F101,AVGO,BROADCOM INC,28427,5429,37.68M,7.2M,+23.6%,5.3%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,656732,209698,21.97M,7.01M,+46.9%,3.1%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,354043,70208,33.86M,6.71M,+24.7%,4.7%
G3323L100,FN,FABRINET,157845,30834,29.84M,5.83M,+24.3%,4.2%
482480100,KLAC,KLA CORP,42777,6681,29.88M,4.67M,+18.5%,4.2%
038222105,AMAT,APPLIED MATLS INC,197903,18431,40.81M,3.8M,+10.3%,5.7%
171779309,CIEN,CIENA CORP,382183,-23063,18.9M,-1.14M,-5.7%,2.6%
67066G104,NVDA,NVIDIA CORPORATION,58930,-1941,53.25M,-1.75M,-3.2%,7.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,198111,-10895,35.76M,-1.97M,-5.2%,5%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,0,-8445,0,-3.28M,CLOSE,0%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,0,-79443,0,-7.16M,CLOSE,0%
86800U104,SUPER,SUPER MICRO COMPUTER INC,27532,-41357,27.81M,-41.77M,-60%,3.9%
Total,,,,,717.02M,173.68M,+40.2%,100%
