CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G3643J108,FLUT,FLUTTER ENTMT PLC,495135,495135,78.18M,78.18M,NEW,1.7%
254687106,DIS,DISNEY WALT CO,5418631,332300,663.02M,40.66M,+6.5%,14.6%
771049103,RBLX,ROBLOX CORP,2300000,500000,87.81M,19.09M,+27.8%,1.9%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4511739,109,837.02M,20.22K,+0%,18.4%
79466L302,CRM,SALESFORCE INC,3486309,0,1.05B,0,NO CHANGE,23.1%
452327109,ILMN,ILLUMINA INC,243777,-84268,33.48M,-11.57M,-25.7%,0.74%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,0,-262348,0,-22.4M,CLOSE,0%
235851102,DHR,DANAHER CORPORATION,0,-200000,0,-46.27M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,820553,-207000,216.54M,-54.63M,-20.1%,4.8%
650111107,NYT,NEW YORK TIMES CO,2094392,-1532340,90.52M,-66.23M,-42.3%,2%
337738108,FISV,FISERV INC,3655641,-533200,584.24M,-85.22M,-12.7%,12.9%
30212P303,EXPE,EXPEDIA GROUP INC,3414568,-837000,470.36M,-115.3M,-19.7%,10.4%
70432V102,PAYC,PAYCOM SOFTWARE INC,0,-608000,0,-125.69M,CLOSE,0%
12504L109,CBRE,CBRE GROUP INC,2470748,-2167000,240.26M,-210.72M,-46.7%,5.3%
48251W104,KKR,KKR & CO INC,1904808,-4049300,191.59M,-407.28M,-68%,4.2%
Total,,,,,4.54B,-1.01B,-20.2%,100%
