CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
369604301,GE,GENERAL ELECTRIC CO,66406,1239,11.21M,209.12K,+1.9%,8.7%
670100205,NVO,NOVO-NORDISK A S,27774,1473,3.54M,187.5K,+5.6%,2.8%
30303M102,META,META PLATFORMS INC,19783,400,9.26M,187.29K,+2.1%,7.2%
697435105,PANW,PALO ALTO NETWORKS INC,26691,563,8.15M,172.01K,+2.2%,6.4%
67066G104,NVDA,NVIDIA CORPORATION,33229,176,30.09M,159.37K,+0.5%,23.5%
871607107,SNPS,SYNOPSYS INC,7902,282,4.34M,154.99K,+3.7%,3.4%
594918104,MSFT,MICROSOFT CORP,17687,364,7.24M,149K,+2.1%,5.6%
023135106,AMZN,AMAZON COM INC,51130,780,9.65M,147.23K,+1.5%,7.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,44060,690,6.8M,106.56K,+1.6%,5.3%
038222105,AMAT,APPLIED MATLS INC,39433,417,8.18M,86.45K,+1.1%,6.4%
037833100,AAPL,APPLE INC,10940,350,2M,63.84K,+3.3%,1.6%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,5332,195,1.67M,60.95K,+3.8%,1.3%
86800U104,SUPER,SUPER MICRO COMPUTER INC,6572,60,5.38M,49.16K,+0.9%,4.2%
36828A101,GEV,GE VERNOVA LLC,3077,287,514.97K,48.03K,+10.3%,0.4%
18915M107,NET,CLOUDFLARE INC,16014,605,1.19M,44.85K,+3.9%,0.93%
836100107,SOUN,SOUNDHOUND AI INC,427695,6850,2.11M,33.84K,+1.6%,1.6%
512807108,LRCX.MX,LAM RESEARCH CORP,1381,20,1.26M,18.3K,+1.5%,0.99%
609839105,MPWR,MONOLITHIC PWR SYS INC,4011,15,2.82M,10.53K,+0.4%,2.2%
02079K305,GOOGL,ALPHABET INC,12397,0,2.12M,0,NO CHANGE,1.7%
00724F101,ADBE,ADOBE INC,3815,0,1.88M,0,NO CHANGE,1.5%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,2348,0,1.35M,0,NO CHANGE,1%
57636Q104,MA,MASTERCARD INCORPORATED,2273,0,1.03M,0,NO CHANGE,0.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,12489,0,857.75K,0,NO CHANGE,0.67%
92826C839,V,VISA INC,2237,0,618.44K,0,NO CHANGE,0.48%
91324P102,UNH,UNITEDHEALTH GROUP INC,1002,0,501.96K,0,NO CHANGE,0.39%
87265H109,TPH,TRI POINTE HOMES INC,11600,0,459.48K,0,NO CHANGE,0.36%
03073E105,COR,CENCORA INC,1314,0,297.94K,0,NO CHANGE,0.23%
22160K105,COST,COSTCO WHSL CORP NEW,376,0,290.01K,0,NO CHANGE,0.23%
64110W102,NTES,NETEASE INC,2900,0,281.1K,0,NO CHANGE,0.22%
69331C108,PCG,PG&E CORP,12216,0,216.59K,0,NO CHANGE,0.17%
893529107,TRNS,TRANSCAT INC,1836,0,210.13K,0,NO CHANGE,0.16%
83406F102,SOFI,SOFI TECHNOLOGIES INC,13900,0,98.13K,0,NO CHANGE,0.08%
74762E102,PWR,QUANTA SVCS INC,9571,-202,2.55M,-53.91K,-2.1%,2%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-3855,0,-249.23K,CLOSE,0%
Total,,,,,128.17M,1.59M,+1.2%,100%
