CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
192108504,CDE,COEUR MINING INC,7704725,7704725,29.05M,29.05M,NEW,15.6%
11284V105,BEPC.TO,BROOKFIELD RENEWABLE CORP,762800,556400,18.74M,13.67M,+269.6%,10.1%
15135U109,CVE,CENOVUS ENERGY INC,315000,315000,6.3M,6.3M,NEW,3.4%
780087102,RY,ROYAL BANK OF CANADA,50000,50000,5.04M,5.04M,NEW,2.7%
05534B760,BCE,BCE INC,140000,140000,4.76M,4.76M,NEW,2.6%
656811106,NOA,NORTH AMERICAN CONSTRUCTION,402907,202907,8.98M,4.52M,+101.5%,4.8%
74167P108,PRMW,PRIMO WATER CORP,215000,215000,3.92M,3.92M,NEW,2.1%
351858105,FNV,FRANCO NEVADA CORP,129400,32700,15.42M,3.9M,+33.8%,8.3%
750491102,RDNT,RADNET INC,65000,65000,3.16M,3.16M,NEW,1.7%
87241L109,TFII,TFI INTERNATIONAL INC,19000,19000,3.03M,3.03M,NEW,1.6%
375916103,GIL,GILDAN ACTIVEWEAR INC,77400,77400,2.87M,2.87M,NEW,1.5%
04916EAB0,,ATLANTICA JERSEY LTD,2950000,2200000,2.84M,2.12M,+293.3%,1.5%
29786A106,ETSY,ETSY INC,29700,29700,2.04M,2.04M,NEW,1.1%
68620P705,OGI.TO,ORGANIGRAM HOLDINGS INC,575000,575000,1.24M,1.24M,NEW,0.66%
848560306,SPIR,SPIRE GLOBAL INC,80000,80000,960K,960K,NEW,0.52%
10170A100,BOLD,BOUNDLESS BIO INC,50000,50000,712.5K,712.5K,NEW,0.38%
74880P104,QIPT,QUIPT HOME MEDICAL CORP,955700,130000,4.18M,568.1K,+15.7%,2.2%
879512309,TSAT,TELESAT CORP,50000,50000,426K,426K,NEW,0.23%
25609L105,DCBO,DOCEBO INC,0,-99,0,-4.79K,CLOSE,0%
28474P201,18P0.SG,ELECTRA BATTERY MATERIALS CO,0,-1435696,0,-524.17K,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,291506,-35494,13.35M,-1.62M,-10.9%,7.2%
29269R105,EFXT,ENERFLEX LTD,1779900,-406300,10.38M,-2.37M,-18.6%,5.6%
916896103,UEC,URANIUM ENERGY CORP,0,-450000,0,-2.88M,CLOSE,0%
89346D107,TAC,TRANSALTA CORP,0,-476000,0,-3.96M,CLOSE,0%
67079A102,,NUVEI CORP,275980,-149020,8.73M,-4.71M,-35.1%,4.7%
68634K106,ORLA,ORLA MINING LTD,0,-1450000,0,-4.71M,CLOSE,0%
74022D407,PDS,PRECISION DRILLING CORP,52770,-71200,3.55M,-4.79M,-57.4%,1.9%
15101Q108,,CELESTICA INC,282500,-117500,12.7M,-5.28M,-29.4%,6.8%
683715106,OTEX,OPEN TEXT CORP,285345,-136655,11.08M,-5.31M,-32.4%,6%
13321L108,CCJ,CAMECO CORP,60500,-131400,2.62M,-5.69M,-68.5%,1.4%
29250N105,ENB,ENBRIDGE INC,115000,-191700,4.16M,-6.94M,-62.5%,2.2%
22576C101,,CRESCENT POINT ENERGY CORP,726800,-948200,5.95M,-7.77M,-56.6%,3.2%
74935Q107,RBA,RB GLOBAL INC,0,-150000,0,-10.03M,CLOSE,0%
11275Q107,BIPC.TO,BROOKFIELD INFRASTRUCTURE-A,0,-606700,0,-21.4M,CLOSE,0%
Total,,,,,186.17M,283.93K,+0.2%,100%
