CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,69517,69517,36.36M,36.36M,NEW,28.3%
146869102,CVNA,CARVANA CO,536000,0,47.12M,0,NO CHANGE,36.6%
88160R101,TSLA,TESLA INC,75000,0,13.18M,0,NO CHANGE,10.2%
22266T109,CPNG,COUPANG INC,714285,0,12.71M,0,NO CHANGE,9.9%
81762P102,NOW,SERVICENOW INC,1735,0,1.32M,0,NO CHANGE,1%
75321W103,PACK,RANPAK HOLDINGS CORP,97517,0,767.46K,0,NO CHANGE,0.6%
833445109,SNOW,SNOWFLAKE INC,3400,0,549.44K,0,NO CHANGE,0.43%
78468R663,BIL,SPDR SER TR,5460,0,501.23K,0,NO CHANGE,0.39%
00724F101,ADBE,ADOBE INC,975,0,491.99K,0,NO CHANGE,0.38%
016255101,ALGN,ALIGN TECHNOLOGY INC,1415,0,464.01K,0,NO CHANGE,0.36%
722304102,PDD,PDD HOLDINGS INC,2820,0,327.82K,0,NO CHANGE,0.25%
83193G107,SMRT,SMARTRENT INC,0,-46590,0,-148.62K,CLOSE,0%
77664L207,ROOT,ROOT INC,243231,-242880,14.86M,-14.84M,-50%,11.5%
Total,,,,,128.65M,21.38M,+31.4%,100%
