CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,Carvana Co,2948220,1448258,13.97M,6.86M,+96.6%,6.3%
90138F102,TWLO,Twilio Inc,4027,85,197.16K,4.16K,+2.2%,0.09%
770700102,HOOD,Robinhood Markets Inc,20410961,0,166.15M,0,NO CHANGE,75.3%
92719V100,VMEO,Vimeo Inc,5852853,0,20.08M,0,NO CHANGE,9.1%
687793109,OSCR,Oscar Health Inc,4755222,0,11.7M,0,NO CHANGE,5.3%
G6683N103,NU,Nu Holdings Ltd,1886088,0,7.68M,0,NO CHANGE,3.5%
771049103,RBLX,Roblox Corp,19020,0,541.31K,0,NO CHANGE,0.25%
83066P200,,Skillsoft Corp,88029,0,114.44K,0,NO CHANGE,0.05%
82837P408,SICP,Silvergate Capital Corporation,6529,0,113.61K,0,NO CHANGE,0.05%
Total,,,,,220.54M,6.87M,+2.3%,100%
