CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29260Y109,EDR,ENDEAVOR GROUP HLDGS INC,970945,970945,21.89M,21.89M,NEW,5.3%
57667L107,MTCH,MATCH GROUP INC NEW,521767,521767,21.65M,21.65M,NEW,5.2%
91879Q109,MTN,VAIL RESORTS INC,57000,57000,13.59M,13.59M,NEW,3.3%
70450Y103,PYPL,PAYPAL HLDGS INC,380521,163471,27.1M,11.64M,+75.3%,6.5%
679295105,OKTA,OKTA INC,150000,150000,10.25M,10.25M,NEW,2.5%
92511U102,VRRM,VERRA MOBILITY CORP,3175186,601966,43.91M,8.33M,+23.4%,10.6%
71375U101,PRFT,PERFICIENT INC,667762,109899,46.63M,7.67M,+19.7%,11.2%
007903107,AMD,ADVANCED MICRO DEVICES INC,352271,84254,22.82M,5.46M,+31.4%,5.5%
92552R406,PRSU,VIAD CORP,1322117,211402,32.25M,5.16M,+19%,7.8%
00091G104,ACVA,ACV AUCTIONS INC,1960803,493002,16.1M,4.05M,+33.6%,3.9%
N20944109,CNH,CNH INDL N V,900000,250000,14.45M,4.01M,+38.5%,3.5%
606710200,MITK,MITEK SYS INC,4076219,295360,39.5M,2.86M,+7.8%,9.5%
353469109,FC,FRANKLIN COVEY CO,337788,49210,15.8M,2.3M,+17.1%,3.8%
03073E105,COR,AMERISOURCEBERGEN CORP,150000,-18073,24.86M,-2.99M,-10.8%,6%
969904101,WSM,WILLIAMS SONOMA INC,0,-30000,0,-3.54M,CLOSE,0%
46266C105,IQV,IQVIA HLDGS INC,140693,-26183,28.83M,-5.36M,-15.7%,7%
683344105,ONTO,ONTO INNOVATION INC,0,-119949,0,-7.68M,CLOSE,0%
285512109,EA,ELECTRONIC ARTS INC,0,-100000,0,-11.57M,CLOSE,0%
65249B109,NWSA,NEWS CORP NEW,448033,-641755,8.15M,-11.68M,-58.9%,2%
136385101,CNQ,CANADIAN NAT RES LTD,150000,-229846,8.33M,-12.76M,-60.5%,2%
243537107,DECK,DECKERS OUTDOOR CORP,46520,-44670,18.57M,-17.83M,-49%,4.5%
29786A106,ETSY,ETSY INC,0,-178774,0,-17.9M,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,0,-153527,0,-18.49M,CLOSE,0%
Total,,,,,414.66M,9.03M,+2.3%,100%
