CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
002824100,ABT,ABBOTT LABS,8997,5476,987.78K,601.21K,+155.5%,0.63%
437076102,HD,HOME DEPOT INC,11023,1626,3.48M,513.59K,+17.3%,2.2%
636274409,NGG,NATIONAL GRID PLC,6891,6891,415.67K,415.67K,NEW,0.26%
358029106,FMS,FRESENIUS MED CARE AG&CO KGA,24730,24730,404.09K,404.09K,NEW,0.26%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4115,4115,362.49K,362.49K,NEW,0.23%
23804L103,DDOG,DATADOG INC,12020,4593,883.47K,337.59K,+61.8%,0.56%
50189K103,LCII,LCI INDS,3565,3565,329.58K,329.58K,NEW,0.21%
007903107,AMD,ADVANCED MICRO DEVICES INC,15129,5030,979.92K,325.8K,+49.8%,0.62%
09260D107,BX,BLACKSTONE INC,8043,4001,596.68K,296.82K,+99%,0.38%
05945F103,BANF,BANCFIRST CORP,3293,3293,290.38K,290.38K,NEW,0.18%
87612E106,TGT,TARGET CORP,1816,1816,270.69K,270.69K,NEW,0.17%
06368B504,FNGS,BANK OF MONTREAL,13580,13580,262.5K,262.5K,NEW,0.17%
33740F847,FNOV,FIRST TR EXCHNG TRADED FD VI,6700,6700,237.98K,237.98K,NEW,0.15%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,687,687,231.2K,231.2K,NEW,0.15%
942622200,WSO,WATSCO INC,854,854,212.87K,212.87K,NEW,0.13%
257651109,DCI,DONALDSON INC,3598,3598,211.81K,211.81K,NEW,0.13%
92337F107,VCYT,VERACYTE INC,8896,8896,211.1K,211.1K,NEW,0.13%
580135101,MCD,MCDONALDS CORP,800,800,210.82K,210.82K,NEW,0.13%
35671D857,FCX,FREEPORT-MCMORAN INC,5521,5521,209.8K,209.8K,NEW,0.13%
14448C104,CARR,CARRIER GLOBAL CORPORATION,20931,5027,863.4K,207.36K,+31.6%,0.55%
29109X106,AZPN,ASPEN TECHNOLOGY INC,988,988,202.94K,202.94K,NEW,0.13%
877619106,TSHA,TAYSHA GENE THERAPIES INC,313457,84388,708.41K,190.72K,+36.8%,0.45%
009066101,ABNB,AIRBNB INC,9375,1737,801.57K,148.51K,+22.7%,0.51%
33738R845,FTXN,FIRST TR EXCHANGE-TRADED FD,22780,4958,636.93K,138.63K,+27.8%,0.4%
88160R101,TSLA,TESLA INC,2479,1036,305.36K,127.61K,+71.8%,0.19%
747525103,QCOM,QUALCOMM INC,8490,1039,933.38K,114.23K,+13.9%,0.59%
697435105,PANW,PALO ALTO NETWORKS INC,3668,713,511.82K,99.49K,+24.1%,0.32%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,5177,485,818.12K,76.64K,+10.3%,0.52%
235851102,DHR,DANAHER CORPORATION,1644,274,436.42K,72.74K,+20%,0.28%
345370860,F,FORD MTR CO DEL,59669,5608,693.95K,65.22K,+10.4%,0.44%
8676EP108,STKL,SUNOPTA INC,33514,6878,282.86K,58.05K,+25.8%,0.18%
833445109,SNOW,SNOWFLAKE INC,4347,375,623.97K,53.83K,+9.4%,0.4%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,41721,1861,1.01M,44.89K,+4.7%,0.64%
33741X102,SDVY,FIRST TR EXCHANGE-TRADED FD,17590,1501,458.21K,39.1K,+9.3%,0.29%
742718109,PG,PROCTER AND GAMBLE CO,5099,250,772.73K,37.89K,+5.2%,0.49%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,37258,3950,333.09K,35.31K,+11.9%,0.21%
829073105,SSD,SIMPSON MFG INC,5342,349,473.62K,30.94K,+7%,0.3%
87918A105,TDOC,TELADOC HEALTH INC,9844,1300,232.81K,30.75K,+15.2%,0.15%
67066G104,NVDA,NVIDIA CORPORATION,11138,172,1.63M,25.14K,+1.6%,1%
478160104,JNJ,JOHNSON & JOHNSON,3412,110,602.73K,19.43K,+3.3%,0.38%
92686J106,VKTX,VIKING THERAPEUTICS INC,64548,2000,606.75K,18.8K,+3.2%,0.38%
166764100,CVX,CHEVRON CORP NEW,1983,96,355.93K,17.23K,+5.1%,0.23%
04965B100,ATOM,ATOMERA INC,112068,2700,697.07K,16.79K,+2.5%,0.44%
33734X192,SKYY,FIRST TR EXCHANGE TRADED FD,10880,263,626.78K,15.15K,+2.5%,0.4%
009158106,APD,AIR PRODS & CHEMS INC,2657,37,819.05K,11.41K,+1.4%,0.52%
79466L302,CRM,SALESFORCE INC,9771,82,1.3M,10.87K,+0.8%,0.82%
573874104,MRVL,MARVELL TECHNOLOGY INC,27987,201,1.04M,7.44K,+0.7%,0.66%
594918104,MSFT,MICROSOFT CORP,42863,27,10.28M,6.48K,+0.1%,6.5%
92826C839,V,VISA INC,3848,27,799.48K,5.61K,+0.7%,0.51%
G1151C101,ACN,ACCENTURE PLC IRELAND,1404,19,374.64K,5.07K,+1.4%,0.24%
46625H100,JPM,JPMORGAN CHASE & CO,7857,32,1.05M,4.29K,+0.4%,0.67%
68236P107,,ONCTERNAL THERAPEUTICS INC,464356,3000,464.36K,3K,+0.7%,0.29%
655844108,NSC,NORFOLK SOUTHN CORP,1873,1,461.5K,246.4,+0.1%,0.29%
78464A599,XSW,SPDR SER TR,2688,1,292.23K,108.72,+0%,0.19%
