CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,FACEBOOK INC,22500,10000,2.71M,1.2M,+80%,0.62%
674599105,OXY,OCCIDENTAL PETE CORP DEL,25179,15179,1.59M,956.11K,+151.8%,0.36%
023135106,AMZN,AMAZON COM INC,233680,10000,19.63M,839.99K,+4.5%,4.5%
88160R101,TSLA,TESLA INC,13604,5000,1.68M,616K,+58.1%,0.38%
037833100,AAPL,APPLE INC,256000,0,33.26M,0,NO CHANGE,7.6%
67066G104,NVDA,NVIDIA CORP,192572,0,28.14M,0,NO CHANGE,6.5%
594918104,MSFT,MICROSOFT CORP,88168,0,21.14M,0,NO CHANGE,4.8%
060505104,BAC,BANK AMER CORP,554582,0,18.37M,0,NO CHANGE,4.2%
57636Q104,MA,MASTERCARD INCORPORATED,34000,0,11.82M,0,NO CHANGE,2.7%
91324P102,UNH,UNITED HEALTH GROUP INC,22000,0,11.66M,0,NO CHANGE,2.7%
02079K107,GOOG,ALPHABET INC,115140,0,10.22M,0,NO CHANGE,2.3%
254687106,DIS,DISNEY WALT CO,100020,0,8.69M,0,NO CHANGE,2%
02079K305,GOOGL,ALPHABET INC,95000,0,8.38M,0,NO CHANGE,1.9%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,26500,0,8.19M,0,NO CHANGE,1.9%
46625H100,JPM,JPMORGAN CHASE & CO,58800,0,7.88M,0,NO CHANGE,1.8%
320517105,FHN,FIRST HORIZON NATL CORP,300000,0,7.35M,0,NO CHANGE,1.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,108221,0,7.01M,0,NO CHANGE,1.6%
345370860,F,FORD MTR CO DEL,575000,0,6.69M,0,NO CHANGE,1.5%
22160K105,COST,COSTCO WHSL CORP NEW,14200,0,6.48M,0,NO CHANGE,1.5%
717081103,PFE,PFIZER INC,124729,0,6.39M,0,NO CHANGE,1.5%
79466L302,CRM,SALESFORCE COM INC,47621,0,6.31M,0,NO CHANGE,1.4%
92826C839,V,VISA INC,29800,0,6.19M,0,NO CHANGE,1.4%
031162100,AMGN,AMGEN INC,22671,0,5.95M,0,NO CHANGE,1.4%
532457108,LLY,LILLY ELI & CO,16100,0,5.89M,0,NO CHANGE,1.4%
68389X105,ORCL,ORACLE CORP,69000,0,5.64M,0,NO CHANGE,1.3%
931142103,WMT,WALMART INC,36400,0,5.16M,0,NO CHANGE,1.2%
478160104,JNJ,JOHNSON & JOHNSON,28900,0,5.11M,0,NO CHANGE,1.2%
565849106,MRO,MARATHON OIL CORP,184728,0,5M,0,NO CHANGE,1.1%
291011104,EMR,EMERSON ELEC CO,50000,0,4.8M,0,NO CHANGE,1.1%
369604301,GE,GENERAL ELECTRIC CO,57037,0,4.78M,0,NO CHANGE,1.1%
907818108,UNP,UNION PAC CORP,23000,0,4.76M,0,NO CHANGE,1.1%
00287Y109,ABBV,ABBVIE INC,27900,0,4.51M,0,NO CHANGE,1%
87165B103,SYF,SYNCHRONY FINL,132073,0,4.34M,0,NO CHANGE,1%
166764100,CVX,CHEVRON CORP NEW,22200,0,3.98M,0,NO CHANGE,0.91%
92343V104,VZ,VERIZON COMMUNICATIONS INC,98263,0,3.87M,0,NO CHANGE,0.89%
949746101,WFC,WELLS FARGO CO NEW,88052,0,3.64M,0,NO CHANGE,0.83%
097023105,BA,BOEING CO,18710,0,3.56M,0,NO CHANGE,0.82%
458140100,INTC,INTEL CORP,127628,0,3.37M,0,NO CHANGE,0.77%
G491BT108,IVZ,INVESCO LTD,185393,0,3.33M,0,NO CHANGE,0.76%
30231G102,XOM,EXXON MOBIL CORP,29539,0,3.26M,0,NO CHANGE,0.75%
09062X103,BIIB,BIOGEN INC,11500,0,3.19M,0,NO CHANGE,0.73%
20030N101,CMCSA,COMCAST CORP NEW,88000,0,3.08M,0,NO CHANGE,0.71%
548661107,LOW,LOWES COS INC,15320,0,3.05M,0,NO CHANGE,0.7%
438516106,HON,HONEYWELL INTL INC,14100,0,3.02M,0,NO CHANGE,0.69%
375558103,GILD,GILEAD SCIENCES INC,34000,0,2.92M,0,NO CHANGE,0.67%
172967424,C,CITIGROUP INC,61471,0,2.78M,0,NO CHANGE,0.64%
38141G104,GS,GOLDMAN SACHS GROUP INC,8000,0,2.75M,0,NO CHANGE,0.63%
00206R102,T,AT&T INC,143689,0,2.65M,0,NO CHANGE,0.61%
110122108,BMY,BRISTOL MYERS SQUIBB CO,35899,0,2.58M,0,NO CHANGE,0.59%
617446448,MS,MORGAN STANLEY,30000,0,2.55M,0,NO CHANGE,0.58%
58933Y105,MRK,MERCK & CO INC,22900,0,2.54M,0,NO CHANGE,0.58%
244199105,DE,DEERE & CO,5900,0,2.53M,0,NO CHANGE,0.58%
82509L107,SHOP,SHOPIFY INC,70000,0,2.43M,0,NO CHANGE,0.56%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,10000,0,2.39M,0,NO CHANGE,0.55%
191216100,KO,COCA COLA CO,37000,0,2.35M,0,NO CHANGE,0.54%
713448108,PEP,PEPSICO INC,13000,0,2.35M,0,NO CHANGE,0.54%
723484101,PNW,PINNACLE WEST CAP CORP,30000,0,2.28M,0,NO CHANGE,0.52%
931427108,WBA,WALGREENS BOOTS ALLIANCE INC,60000,0,2.24M,0,NO CHANGE,0.51%
002824100,ABT,ABBOTT LABS,19400,0,2.13M,0,NO CHANGE,0.49%
855244109,SBUX,STARBUCKS CORP,21000,0,2.08M,0,NO CHANGE,0.48%
872540109,TJX,TJX COS INC NEW,26000,0,2.07M,0,NO CHANGE,0.47%
911312106,UPS,UNITED PARCEL SERVICE INC,11800,0,2.05M,0,NO CHANGE,0.47%
724479100,PBI,PITNEY BOWES INC,511059,0,1.94M,0,NO CHANGE,0.45%
20825C104,COP,CONOCOPHILLIPS,16000,0,1.89M,0,NO CHANGE,0.43%
020002101,ALL,ALLSTATE CORP,13800,0,1.87M,0,NO CHANGE,0.43%
149123101,CAT,CATERPILLAR INC DEL,7800,0,1.87M,0,NO CHANGE,0.43%
654106103,NKE,NIKE INC,15000,0,1.75M,0,NO CHANGE,0.4%
718172109,PM,PHILIP MORRIS INTL INC,16700,0,1.69M,0,NO CHANGE,0.39%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,11900,0,1.68M,0,NO CHANGE,0.38%
025816109,AXP,AMERICAN EXPRESS CO,11000,0,1.62M,0,NO CHANGE,0.37%
693475105,PNC,PNC FINL SVCS GROUP INC,10000,0,1.58M,0,NO CHANGE,0.36%
001055102,AFL,AFLAC INC,20600,0,1.48M,0,NO CHANGE,0.34%
071813109,BAX,BAXTER INTL INC,29000,0,1.48M,0,NO CHANGE,0.34%
