CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88339J105,TTD,THE TRADE DESK INC,505524,505524,22.66M,22.66M,NEW,8.4%
023135106,AMZN,AMAZON COM INC,348110,247170,29.24M,20.76M,+244.9%,10.8%
02079K305,GOOGL,ALPHABET INC,303845,214196,26.81M,18.9M,+238.9%,9.9%
81282V100,PRKS,SEAWORLD ENTMT INC,675099,281102,36.12M,15.04M,+71.3%,13.4%
57667L107,MTCH,MATCH GROUP INC NEW,588304,313380,24.41M,13M,+114%,9%
18915M107,NET,CLOUDFLARE INC,327145,253729,14.79M,11.47M,+345.6%,5.5%
461202103,INTU,INTUIT,31970,25417,12.44M,9.89M,+387.9%,4.6%
58733R102,MELI,MERCADOLIBRE INC,11068,11068,9.37M,9.37M,NEW,3.5%
64110L106,NFLX,NETFLIX INC,28852,23052,8.51M,6.8M,+397.4%,3.1%
25470M109,,DISH NETWORK CORPORATION,905252,435545,12.71M,6.12M,+92.7%,4.7%
338307101,FIVN,FIVE9 INC,63519,63519,4.31M,4.31M,NEW,1.6%
82509L107,SHOP,SHOPIFY INC,113279,113279,3.93M,3.93M,NEW,1.5%
30303M102,META,META PLATFORMS INC,59151,26666,7.12M,3.21M,+82.1%,2.6%
98954M101,ZG,ZILLOW GROUP INC,275335,100335,8.59M,3.13M,+57.3%,3.2%
48238T109,OPLN,KAR AUCTION SVCS INC,154100,154100,2.01M,2.01M,NEW,0.74%
77543R102,ROKU,ROKU INC,74314,18375,3.02M,747.86K,+32.8%,1.1%
12047B105,BMBL,BUMBLE INC,0,-24831,0,-534K,CLOSE,0%
45174J509,IHRT,IHEARTMEDIA INC,695896,-127582,4.27M,-782.08K,-15.5%,1.6%
595112103,MU,MICRON TECHNOLOGY INC,0,-16000,0,-802K,CLOSE,0%
771049103,RBLX,ROBLOX CORP,0,-24000,0,-860K,CLOSE,0%
690370101,BBBY,OVERSTOCK COM INC DEL,0,-92623,0,-2.25M,CLOSE,0%
90184L102,TWTR,TWITTER INC,0,-75000,0,-3.29M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,852067,-331054,9.71M,-3.77M,-28%,3.6%
06747R477,VXX,BARCLAYS BANK PLC,0,-178543,0,-3.79M,CLOSE,0%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,0,-95066,0,-3.96M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-24499,0,-4.16M,CLOSE,0%
72352L106,PINS,PINTEREST INC,532420,-187697,12.93M,-4.56M,-26.1%,4.8%
594918104,MSFT,MICROSOFT CORP,0,-27491,0,-6.4M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,38101,-90080,2.84M,-6.71M,-70.3%,1.1%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,0,-134741,0,-6.95M,CLOSE,0%
78137L105,RUM,RUMBLE INC,0,-597423,0,-7.32M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,0,-5279,0,-8.68M,CLOSE,0%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,0,-33110,0,-9.11M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,41200,-66939,6.02M,-9.78M,-61.9%,2.2%
654106103,NKE,NIKE INC,0,-125000,0,-10.39M,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-149286,0,-12.85M,CLOSE,0%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,237570,-1299768,8.42M,-46.06M,-84.5%,3.1%
Total,,,,,270.23M,-1.66M,-0.6%,100%
