CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,469083,469083,7.22M,7.22M,NEW,24.8%
00827BAB2,AFRM,AFFIRM HLDGS INC,13000000,13000000,7.16M,7.16M,NEW,24.6%
500688106,KOS,KOSMOS ENERGY LTD,689026,689026,4.38M,4.38M,NEW,15.1%
165167180,EXEEL,CHESAPEAKE ENERGY CORP,50000,50000,3.87M,3.87M,NEW,13.3%
24790A101,,DENBURY INC,12920,12920,1.12M,1.12M,NEW,3.9%
048453104,CCAJ,ATLANTIC COASTAL ACQUISTN CO,100000,100000,1M,1M,NEW,3.4%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,774402,774402,813.12K,813.12K,NEW,2.8%
674599162,OXYWS,OCCIDENTAL PETE CORP,15548,15548,641.04K,641.04K,NEW,2.2%
55407R103,,M3 BRIGADE ACQUISITION III,30847,30847,312.79K,312.79K,NEW,1.1%
G6529L105,,NEW VISTA ACQUISITION CORP,30000,30000,302.85K,302.85K,NEW,1%
20337X109,VISN,COMMSCOPE HLDG CO INC,32795,32795,241.04K,241.04K,NEW,0.83%
G4989X115,,JACK CREEK INVESTMENT CORP,20000,20000,202.6K,202.6K,NEW,0.7%
33850F108,,FLAME ACQUISITION CORP,20000,20000,201K,201K,NEW,0.69%
36118N102,,FUSION ACQUISITION CORP II,20000,20000,200.8K,200.8K,NEW,0.69%
G3400W102,,FAT PROJECTS ACQUISITION COR,16211,16211,164.38K,164.38K,NEW,0.56%
G76088106,,RMG ACQUISITION CORP III,13779,13779,138.96K,138.96K,NEW,0.48%
38021H107,PUCK,GOAL ACQUISITIONS CORP,10840,10840,109.05K,109.05K,NEW,0.37%
G66139109,,NORTH ATLANTIC ACQUISITN COR,10000,10000,101.1K,101.1K,NEW,0.35%
G37283101,,FTAC ATHENA ACQUISITION CORP,10000,10000,101K,101K,NEW,0.35%
G0477L100,,ARCTOS NORTHSTAR ACQUIS CORP,10000,10000,100.9K,100.9K,NEW,0.35%
G1962Y102,,CATCHA INVESTMENT CORP,10000,10000,100.9K,100.9K,NEW,0.35%
G3195H104,,ESM ACQUISITION CORPORATION,10000,10000,100.9K,100.9K,NEW,0.35%
G8662F101,,TAILWIND INTERNATNAL ACQ COR,10000,10000,100.9K,100.9K,NEW,0.35%
74275N102,,PRIVETERRA ACQUISITION CORP,10000,10000,100.5K,100.5K,NEW,0.35%
90118T106,TWLV,TWELVE SEAS INVESTMENT CO II,10000,10000,100.5K,100.5K,NEW,0.35%
04282M102,,ARROWROOT ACQUISITION CORP,10000,10000,100.35K,100.35K,NEW,0.34%
03737A101,,ANZU SPECIAL ACQUISITIN CORP,10000,10000,100.2K,100.2K,NEW,0.34%
33850F116,,FLAME ACQUISITION CORP,10000,10000,6.5K,6.5K,NEW,0.02%
G4989X123,,JACK CREEK INVESTMENT CORP,10000,10000,2.1K,2.1K,NEW,<.01%
048453112,,ATLANTIC COASTAL ACQUISTN CO,33333,33333,1.67K,1.67K,NEW,<.01%
G3970D138,,GOLDENBRIDGE ACQUISITION LTD,10000,10000,1.3K,1.3K,NEW,<.01%
G3970D120,,GOLDENBRIDGE ACQUISITION LTD,10000,10000,748,748,NEW,<.01%
81723H116,,SENIOR CONNECT ACQUISITN COR,10000,10000,601,601,NEW,<.01%
G6529L121,,NEW VISTA ACQUISITION CORP,10000,10000,577,577,NEW,<.01%
38021H115,PUCKW,GOAL ACQUISITIONS CORP,10840,10840,505,505,NEW,<.01%
77732R111,,ROSECLIFF ACQUISITION CORP I,11666,11666,350,350,NEW,<.01%
Total,,,,,29.1M,29.1M,+100%,100%
