CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
05541T101,,BGC PARTNERS INC,189150,189150,713.1K,713.1K,NEW,0.42%
747525103,QCOM,QUALCOMM INC,123547,2382,13.58M,261.88K,+2%,8.1%
G54050102,LAZ,LAZARD LTD,118389,7453,4.1M,258.4K,+6.7%,2.4%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,20587,798,6.36M,246.5K,+4%,3.8%
907818108,UNP,UNION PAC CORP,7899,1155,1.64M,239.17K,+17.1%,0.97%
962166104,WY,WEYERHAEUSER CO MTN BE,295810,7707,9.17M,238.92K,+2.7%,5.4%
858586100,SCL,STEPAN CO,53774,1970,5.72M,209.73K,+3.8%,3.4%
452308109,ITW,ILLINOIS TOOL WKS INC,940,940,207.08K,207.08K,NEW,0.12%
773903109,ROK,ROCKWELL AUTOMATION INC,800,800,206.06K,206.06K,NEW,0.12%
219350105,GLW,CORNING INC,296565,6037,9.47M,192.82K,+2.1%,5.6%
87265H109,TPH,TRI POINTE HOMES INC,220838,10265,4.11M,190.83K,+4.9%,2.4%
33833Q106,FPH,FIVE POINT HOLDINGS LLC,1346140,59797,3.14M,139.33K,+4.6%,1.9%
67066G104,NVDA,NVIDIA CORPORATION,185151,945,27.06M,138.1K,+0.5%,16.1%
55261F104,MTB,M & T BK CORP,16971,743,2.46M,107.78K,+4.6%,1.5%
25787G100,DFIN,DONNELLEY FINL SOLUTIONS INC,216448,2445,8.37M,94.5K,+1.1%,5%
934423104,WBD,WARNER BROS DISCOVERY INC,494740,8867,4.69M,84.06K,+1.8%,2.8%
93627C101,HCC,WARRIOR MET COAL INC,251051,2234,8.7M,77.39K,+0.9%,5.2%
540424108,L,LOEWS CORP,166780,1031,9.73M,60.14K,+0.6%,5.8%
718546104,PSX,PHILLIPS 66,24639,311,2.56M,32.37K,+1.3%,1.5%
03743Q108,APA,APA CORPORATION,34654,522,1.62M,24.37K,+1.5%,0.96%
704326107,PAYX,PAYCHEX INC,8807,100,1.02M,11.56K,+1.1%,0.6%
58933Y105,MRK,MERCK & CO INC,3856,100,427.77K,11.09K,+2.7%,0.25%
384313508,EAF.MX,GRAFTECH INTL LTD,716784,930,3.41M,4.43K,+0.1%,2%
031162100,AMGN,AMGEN INC,47054,6,12.36M,1.58K,+0%,7.3%
30231G102,XOM,EXXON MOBIL CORP,16431,0,1.81M,0,NO CHANGE,1.1%
46625H100,JPM,JPMORGAN CHASE & CO,2995,0,401.63K,0,NO CHANGE,0.24%
74834L100,DGX,QUEST DIAGNOSTICS INC,2500,0,391.1K,0,NO CHANGE,0.23%
580135101,MCD,MCDONALDS CORP,1300,0,342.59K,0,NO CHANGE,0.2%
717081103,PFE,PFIZER INC,6075,0,311.28K,0,NO CHANGE,0.18%
742718109,PG,PROCTER AND GAMBLE CO,1700,0,257.65K,0,NO CHANGE,0.15%
875465106,SKT,TANGER FACTORY OUTLET CTRS I,408236,-148,7.32M,-2.66K,-0%,4.4%
254687106,DIS,DISNEY WALT CO,2344,-32,203.65K,-2.78K,-1.3%,0.12%
89656D101,TPHS,TRINITY PL HLDGS INC,473333,-5447,350.22K,-4.03K,-1.1%,0.21%
037833100,AAPL,APPLE INC,1769,-63,229.84K,-8.19K,-3.4%,0.14%
49446R109,KIM,KIMCO RLTY CORP,365147,-387,7.73M,-8.2K,-0.1%,4.6%
427825500,,HERSHA HOSPITALITY TR,343487,-972,2.93M,-8.28K,-0.3%,1.7%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC,517215,-3569,4.32M,-29.84K,-0.7%,2.6%
91324P102,UNH,UNITEDHEALTH GROUP INC,400,-99,212.07K,-52.49K,-19.8%,0.13%
478160104,JNJ,JOHNSON & JOHNSON,3955,-500,698.65K,-88.33K,-11.2%,0.42%
594918104,MSFT,MICROSOFT CORP,0,-873,0,-203K,CLOSE,0%
Total,,,,,168.33M,3.34M,+2.3%,100%
