CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
14040H105,COF,Capital One Financial Corp,6604549,3171961,613.96M,294.87M,+92.4%,2.9%
30303M102,META,Meta Platforms Inc-Class A,9118576,1697171,1.1B,204.24M,+22.9%,5.2%
949746101,WFC,Wells Fargo & Co,27017422,3945867,1.12B,162.92M,+17.1%,5.3%
023135106,AMZN,Amazon.com Inc,15056236,1853375,1.26B,155.68M,+14%,6%
16119P108,CHTR,Charter Communications Inc-A,720091,455557,244.18M,154.48M,+172.2%,1.2%
78462F103,SPY,SPDR S&P 500 ETF Trust,376018,319504,143.8M,122.19M,+565.4%,0.68%
464287200,IVV,iShares Core S&P 500 Index,109057,109057,41.9M,41.9M,NEW,0.2%
464287598,IWD,iShares Russell 1000 Value,226407,196622,34.33M,29.82M,+660.1%,0.16%
46090E103,QQQ,Invesco QQQ Trust Series 1,5144,5144,1.37M,1.37M,NEW,<.01%
464287580,IYC,Ishares US Consumer Discreti,9444,9444,537.93K,537.93K,NEW,<.01%
68389X105,ORCL,Oracle Corp,78494,0,6.42M,0,NO CHANGE,0.03%
G5480U120,,Liberty Global Plc-Series C,68558,0,1.33M,0,NO CHANGE,<.01%
89417E109,TRV,"Travelers Companies, Inc",6900,0,1.29M,0,NO CHANGE,<.01%
026874784,AIG,American International Group,13200,0,834.77K,0,NO CHANGE,<.01%
459200101,IBM,Intl Business Machines Corp,2700,0,380.4K,0,NO CHANGE,<.01%
46625H100,JPM,JPMorgan Chase & Co,8524,-284,1.14M,-38.08K,-3.2%,<.01%
060505104,BAC,Bank of America Corp,67150,-10550,2.22M,-349.42K,-13.6%,0.01%
084670702,BRK.B,Berkshire Hathaway Inc-Cl B,56986,-2175,17.6M,-671.86K,-3.7%,0.08%
278865100,ECL,Ecolab Inc,19596,-5136,2.85M,-747.6K,-20.8%,0.01%
084423102,WRB,W R Berkley Corp,67365,-15000,4.89M,-1.09M,-18.2%,0.02%
530307107,LBRDA,Liberty Broadband-A,692775,-24405,52.55M,-1.85M,-3.4%,0.25%
02079K305,GOOGL,Alphabet Inc Cl A,1749178,-138614,154.33M,-12.23M,-7.3%,0.73%
44891N208,PPLI,IAC Inc,2128620,-292313,94.51M,-12.98M,-12.1%,0.45%
883556102,TMO,Thermo Fisher Scientific Inc,1202,-27489,661.93K,-15.14M,-95.8%,<.01%
N00985106,AER,AerCap Holdings NV,8929877,-329960,520.79M,-19.24M,-3.6%,2.5%
92826C839,V,Visa Inc-Class A Shares,1635088,-111669,339.71M,-23.2M,-6.4%,1.6%
25470M109,,Dish Network Corp Cl A,15333181,-1797826,215.28M,-25.24M,-10.5%,1%
254687106,DIS,Walt Disney Co/The,3174471,-311218,275.8M,-27.04M,-8.9%,1.3%
980745103,WWD,Woodward Inc,3939317,-396435,380.58M,-38.3M,-9.1%,1.8%
20825C104,COP,ConocoPhillips,5495926,-395095,648.52M,-46.62M,-6.7%,3.1%
530307305,LBRDK,Liberty Broadband-C,7824326,-671984,596.76M,-51.25M,-7.9%,2.8%
369604301,GE,General Electric Co,12658729,-694610,1.06B,-58.2M,-5.2%,5%
20030N101,CMCSA,Comcast Corp-Class A,25218409,-1789831,881.89M,-62.59M,-6.6%,4.2%
38141G104,GS,Goldman Sachs Group Inc,3269546,-191715,1.12B,-65.83M,-5.5%,5.3%
172967424,C,Citigroup Inc,19321013,-1950493,873.89M,-88.22M,-9.2%,4.1%
02079K107,GOOG,Alphabet Inc Cl C,16803659,-1018126,1.49B,-90.34M,-5.7%,7.1%
64110L106,NFLX,Netflix Inc,5149253,-398414,1.52B,-117.48M,-7.2%,7.2%
43300A203,HLT,Hilton Worldwide Holdings Inc,5424087,-1132346,685.39M,-143.08M,-17.3%,3.2%
594918104,MSFT,Microsoft Corp,8173994,-835053,1.96B,-200.26M,-9.3%,9.3%
036752103,ELV,Elevance Health Inc,872710,-434173,447.67M,-222.72M,-33.2%,2.1%
37045V100,GM,General Motors Co,57618,-7210673,1.94M,-242.57M,-99.2%,<.01%
571903202,MAR,Marriott International -Cl A,4672905,-1714954,695.75M,-255.34M,-26.8%,3.3%
G0403H108,AON,Aon PLC,2327202,-1043496,698.49M,-313.19M,-31%,3.3%
N53745100,LYB,LyondellBasell Industries-Cl A,8811,-4160789,731.58K,-345.47M,-99.8%,<.01%
91324P102,UNH,UnitedHealth Group Inc,2185766,-726183,1.16B,-385.01M,-24.9%,5.5%
617446448,MS,Morgan Stanley,7267668,-5343748,617.9M,-454.33M,-42.4%,2.9%
Total,,,,,21.09B,-2.15B,-9.8%,100%
