CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
576323109,MTZ,MASTEC INC,234300,234300,19.99M,19.99M,NEW,1.3%
90353T100,UBER,UBER TECHNOLOGIES INC,1671700,571700,41.34M,14.14M,+52%,2.7%
95082P105,WCC,WESCO INTL INC,2485143,100000,311.14M,12.52M,+4.2%,20.1%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,180447,180447,7.51M,7.51M,NEW,0.48%
707569109,PENN,PENN ENTERTAINMENT INC,190000,190000,5.64M,5.64M,NEW,0.36%
29355A107,ENPH,ENPHASE ENERGY INC,20000,20000,5.3M,5.3M,NEW,0.34%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,200000,200000,4.93M,4.93M,NEW,0.32%
74762E102,PWR,QUANTA SCVS INC,5562947,31744,806.97M,4.6M,+0.6%,52.1%
267475101,DY,DYCOM INDS INC,2519892,37905,235.86M,3.55M,+1.5%,15.2%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,120000,120000,2.32M,2.32M,NEW,0.15%
878742204,TECK,TECK RESOURCES LTD,60000,60000,2.27M,2.27M,NEW,0.15%
24790A101,,DENBURY INC,10000,10000,870.2K,870.2K,NEW,0.06%
88688T100,TLRY,TILRAY BRANDS INC,300000,300000,807K,807K,NEW,0.05%
25278X109,FANG,DIAMONDBACK ENERGY INC,50000,0,6.84M,0,NO CHANGE,0.44%
00287Y109,ABBV,ABBVIE INC,15000,0,2.42M,0,NO CHANGE,0.16%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,10000,0,1.58M,0,NO CHANGE,0.1%
464287556,IBB,ISHARES TR,7500,0,984.67K,0,NO CHANGE,0.06%
00206R102,T,AT&T INC,40000,0,736.4K,0,NO CHANGE,0.05%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,5000,0,731.95K,0,NO CHANGE,0.05%
65341B106,XIFR,NEXTERA ENERGY PARTNERS LP,10000,0,700.9K,0,NO CHANGE,0.05%
22822V101,CCI,CROWN CASTLE INTL CORP NEW,4126,0,559.65K,0,NO CHANGE,0.04%
65339F101,NEE,NEXTERA ENERGY INC,5200,0,434.72K,0,NO CHANGE,0.03%
037833100,AAPL,APPLE INC,2200,0,285.85K,0,NO CHANGE,0.02%
45168D104,IDXX,IDEXX LABS INC,440,0,179.5K,0,NO CHANGE,0.01%
98978V103,ZTS,ZOETIS INC,550,0,80.6K,0,NO CHANGE,<.01%
82509L107,SHOP,SHOPIFY INC,1930,0,66.99K,0,NO CHANGE,<.01%
92719V100,VMEO,VIMEO INC,1786,0,6.13K,0,NO CHANGE,<.01%
67066G104,NVDA,NVIDIA CORPORATION,0,-300,0,-36K,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-830,0,-54K,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-1250,0,-108K,CLOSE,0%
845467109,SWN,SOUTHWESTERN ENERGY CO,0,-100000,0,-612K,CLOSE,0%
03940R107,ARCH,ARCH RESOURCES INC,5000,-5000,713.95K,-713.95K,-50%,0.05%
464287432,TLT,ISHARES TR,0,-10000,0,-1.02M,CLOSE,0%
G35947202,FLNG,FLEX LNG LTD,0,-60000,0,-1.9M,CLOSE,0%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,62359,-10250,17.48M,-2.87M,-14.1%,1.1%
37045V100,GM,GENERAL MTRS CO,2035858,-94142,68.49M,-3.17M,-4.4%,4.4%
922908363,VOO,VANGUARD INDEX FDS,0,-10000,0,-3.28M,CLOSE,0%
74347B201,TBT,PROSHARES TR,15000,-235000,487.5K,-7.64M,-94%,0.03%
37954Y871,URA,GLOBAL X FDS,0,-400000,0,-7.93M,CLOSE,0%
37940X102,GPN,GLOBAL PMTS INC,0,-100000,0,-10.8M,CLOSE,0%
12047B105,BMBL,BUMBLE INC,0,-512580,0,-11.02M,CLOSE,0%
934423104,WBD,WARNER BROS DISCOVERY INC,9676,-1710000,91.73K,-16.21M,-99.4%,<.01%
294600101,,EQUITRANS MIDSTREAM CORP,300000,-2753680,2.01M,-18.45M,-90.2%,0.13%
Total,,,,,1.55B,-1.37M,-0.1%,100%
