CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007903107,AMD,ADVANCED MICRO DEVICES INC,927828,927828,60.1M,60.1M,NEW,20.2%
674599105,OXY,OCCIDENTAL PETE CORP,932939,191110,58.77M,12.04M,+25.8%,19.7%
44332N106,HTHT,H WORLD GROUP LTD,250000,250000,10.61M,10.61M,NEW,3.6%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,269617,269617,9.98M,9.98M,NEW,3.3%
Y7542C130,STNG,SCORPIO TANKERS INC,886628,91603,47.67M,4.93M,+11.5%,16%
G7258M108,,PROPERTYGURU GROUP LTD,0,-239453,0,-1.07M,CLOSE,0%
15135U109,CVE,CENOVUS ENERGY INC,3288106,-411894,63.82M,-7.99M,-11.1%,21.4%
722304102,PDD,PINDUODUO INC,0,-143328,0,-8.97M,CLOSE,0%
406216101,HAL,HALLIBURTON CO,1195686,-649314,47.05M,-25.55M,-35.2%,15.8%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,0,-342809,0,-31.11M,CLOSE,0%
Total,,,,,297.99M,22.95M,+10.3%,100%
