CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46267X108,IQ,IQIYI INC,9506000,9506000,50.38M,50.38M,NEW,25.1%
722304102,PDD,PINDUODUO INC,414000,414000,33.76M,33.76M,NEW,16.8%
81141R100,SE,SEA LTD,440500,440500,22.92M,22.92M,NEW,11.4%
98422D105,XPEV,XPENG INC,1400000,1400000,13.92M,13.92M,NEW,6.9%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,1130000,1130000,9.04M,9.04M,NEW,4.5%
573874104,MRVL,MARVELL TECHNOLOGY INC,178700,156300,6.62M,5.79M,+697.8%,3.3%
88160R101,TSLA,TESLA INC,270800,42600,33.36M,5.25M,+18.7%,16.6%
833445109,SNOW,SNOWFLAKE INC,58800,28700,8.44M,4.12M,+95.3%,4.2%
01609W102,BABA,ALIBABA GROUP HLDG LTD,11500,11500,1.01M,1.01M,NEW,0.51%
30303M102,META,META PLATFORMS INC,8400,8400,1.01M,1.01M,NEW,0.5%
48553T106,BZ,KANZHUN LIMITED,48800,48800,994K,994K,NEW,0.5%
023135106,AMZN,AMAZON COM INC,8400,-300,706K,-25.21K,-3.4%,0.35%
594918104,MSFT,MICROSOFT CORP,0,-1000,0,-233K,CLOSE,0%
50202M102,LI,LI AUTO INC,135000,-25000,2.75M,-510K,-15.6%,1.4%
72581M305,PXLW,PIXELWORKS INC,0,-675000,0,-1.09M,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-6000,0,-1.19M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,30000,-15292,3.16M,-1.61M,-33.8%,1.6%
23804L103,DDOG,DATADOG INC,0,-26900,0,-2.39M,CLOSE,0%
74347Y854,VIXY,PROSHARES TR II,0,-390000,0,-6.67M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,85500,-80000,12.49M,-11.69M,-48.3%,6.2%
Total,,,,,200.57M,122.79M,+111.2%,100%
