CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,155850,155850,11.61M,11.61M,NEW,5%
86800U104,SUPER,SUPER MICRO COMPUTER INC,94110,94110,7.73M,7.73M,NEW,3.4%
G3323L100,FN,FABRINET,107255,43190,13.75M,5.54M,+67.4%,6%
038222105,AMAT,APPLIED MATLS INC,137780,51832,13.42M,5.05M,+60.3%,5.8%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,53132,30111,8.4M,4.76M,+130.8%,3.6%
171779309,CIEN,CIENA CORP,241837,79070,12.33M,4.03M,+48.6%,5.4%
N07059210,ASML,ASML HOLDING N V,24003,6500,12.95M,3.51M,+37.1%,5.6%
871607107,SNPS,SYNOPSYS INC,43510,9510,13.89M,3.04M,+28%,6%
007903107,AMD,ADVANCED MICRO DEVICES INC,160036,30656,10.37M,1.99M,+23.7%,4.5%
037833100,AAPL,APPLE ORD,11630,11630,1.51M,1.51M,NEW,0.66%
13100M509,CALX,CALIX INC,184858,12858,12.65M,879.87K,+7.5%,5.5%
609839105,MPWR,MONOLITHIC PWR SYS INC,25800,-230,9.12M,-81.33K,-0.9%,4%
11135F101,AVGO,BROADCOM INC,33880,-250,18.94M,-139.78K,-0.7%,8.2%
573874104,MRVL,MARVELL TECHNOLOGY INC,201964,-19474,7.48M,-721.32K,-8.8%,3.3%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,217383,-26320,13.69M,-1.66M,-10.8%,5.9%
861012102,STM,STMICROELECTRONICS N V,364374,-70426,12.96M,-2.51M,-16.2%,5.6%
482480100,KLAC,KLA CORP,39215,-7150,14.79M,-2.7M,-15.4%,6.4%
67066G104,NVDA,NVIDIA CORPORATION,59666,-19304,8.72M,-2.82M,-24.4%,3.8%
682189105,ON,ON SEMICONDUCTOR CORP,204811,-47273,12.77M,-2.95M,-18.8%,5.6%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,186300,-56430,13.09M,-3.96M,-23.2%,5.7%
816850101,SMTC,SEMTECH CORP,0,-147949,0,-4.35M,CLOSE,0%
Total,,,,,230.16M,27.74M,+15.6%,100%
