CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
27032D304,,EARTHSTONE ENERGY INC,5463218,5463218,77.74M,77.74M,NEW,60.2%
674215207,CHRD,CHORD ENERGY CORPORATION,79162,79162,10.83M,10.83M,NEW,8.4%
674599162,OXYWS,OCCIDENTAL PETE CORP,248702,248702,10.25M,10.25M,NEW,7.9%
34984VAC4,,FORUM ENERGY TECHNOLOGIES IN,7341833,7341833,7.53M,7.53M,NEW,5.8%
165167180,EXEEL,CHESAPEAKE ENERGY CORP,94927,94927,7.34M,7.34M,NEW,5.7%
165167735,EXE,CHESAPEAKE ENERGY CORP,72575,72575,6.85M,6.85M,NEW,5.3%
678026AK1,,OIL STS INTL INC,3287000,3287000,3.4M,3.4M,NEW,2.6%
165167172,EXEEZ,CHESAPEAKE ENERGY CORP,30229,30229,2.42M,2.42M,NEW,1.9%
165167164,EXE,CHESAPEAKE ENERGY CORP,27207,27207,2.29M,2.29M,NEW,1.8%
387432115,,GRANITE RIDGE RESOURCES INC,353144,353144,406.12K,406.12K,NEW,0.31%
Total,,,,,129.07M,129.07M,+100%,100%
