CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F791,GDXJ,VANECK ETF TRUST,150000,125000,5.35M,4.46M,+500%,10.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,44500,44500,3.31M,3.31M,NEW,6.3%
92189F106,GDX,VANECK ETF TRUST,150000,100000,4.3M,2.87M,+200%,8.1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,24200,24200,2.13M,2.13M,NEW,4%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,32000,12000,1.83M,684.84K,+60%,3.5%
09075V102,BNTX,BIONTECH SE,4540,4540,682K,682K,NEW,1.3%
60770K107,MRNA,MODERNA INC,3780,3780,678.96K,678.96K,NEW,1.3%
31810T101,FINV,FINVOLUTION GROUP,130500,130500,647.28K,647.28K,NEW,1.2%
30744W107,FTCHQ,FARFETCH LTD,294533,98339,1.39M,465.14K,+50.1%,2.6%
698884103,PAR,PAR TECHNOLOGY CORP,43879,17007,1.14M,443.37K,+63.3%,2.2%
464287432,TLT,ISHARES TR,4217,4217,419.85K,419.85K,NEW,0.8%
30041R108,EVER,EVERQUOTE INC,25628,25628,377.76K,377.76K,NEW,0.72%
934423104,WBD,WARNER BROS DISCOVERY INC,36981,36981,350.58K,350.58K,NEW,0.66%
G85158106,STNE,STONECO LTD,36805,36805,347.44K,347.44K,NEW,0.66%
418056107,HAS,HASBRO INC,5545,5545,338.3K,338.3K,NEW,0.64%
Y2573F102,FLEX,FLEX LTD,15194,15194,326.06K,326.06K,NEW,0.62%
00187Y100,APG,API GROUP CORP,39850,16350,749.58K,307.54K,+69.6%,1.4%
023135106,AMZN,AMAZON COM INC,15152,3652,1.27M,306.77K,+31.8%,2.4%
02079K305,GOOGL,ALPHABET INC,18996,2856,1.68M,251.98K,+17.7%,3.2%
26924G508,MJ,ETF MANAGERS TR,57400,57400,244.52K,244.52K,NEW,0.46%
20030N101,CMCSA,COMCAST CORP NEW,6699,6699,234.26K,234.26K,NEW,0.44%
898202106,TRUP,TRUPANION INC,20955,4776,995.99K,227K,+29.5%,1.9%
354613101,BEN,FRANKLIN RESOURCES INC,8098,8098,213.62K,213.62K,NEW,0.4%
594972408,MSTR,MICROSTRATEGY INC,6750,1250,955.6K,176.96K,+22.7%,1.8%
G27358103,DESP,DESPEGAR COM CORP,31150,31150,159.8K,159.8K,NEW,0.3%
