CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48553T106,BZ,Kanzhun Limited,1789545,1724600,36.45M,35.13M,+2655.5%,23.5%
01609W102,BABA,Alibaba Group Hldg Ltd,460300,164900,40.55M,14.53M,+55.8%,26.1%
482497104,BEKE,Ke Hldgs Inc,2019808,712000,28.2M,9.94M,+54.4%,18.2%
88160R101,TSLA,Tesla Inc,110000,69300,13.55M,8.54M,+170.3%,8.7%
056752108,BIDU,Baidu Inc,41500,41500,4.75M,4.75M,NEW,3.1%
35969L108,YMM,Full Truck Alliance Co Ltd,410000,410000,3.28M,3.28M,NEW,2.1%
92561V109,RBOT,Vicarious Surgical Inc,1304600,0,2.64M,0,NO CHANGE,1.7%
83193E102,EM,Smart Sh Global Ltd,1583200,0,1.81M,0,NO CHANGE,1.2%
78397Q109,SES,SES AI Corporation,500000,0,1.57M,0,NO CHANGE,1%
722304102,PDD,Pinduoduo Inc,146677,-11023,11.96M,-898.93K,-7%,7.7%
00851L103,API,Agora Inc,737096,-405316,2.88M,-1.58M,-35.5%,1.9%
464287523,SOXX,iShares TR,0,-18421,0,-5.87M,CLOSE,0%
23344D108,DADA,Dada Nexus Ltd,286500,-863219,2M,-6.02M,-75.1%,1.3%
89677Q107,TCOM,Trip.com Group Ltd,0,-285000,0,-7.78M,CLOSE,0%
512807108,LRCX.MX,Lam Research Corp,0,-30473,0,-11.15M,CLOSE,0%
747525103,QCOM,Qualcomm Inc,51100,-120500,5.62M,-13.25M,-70.2%,3.6%
Total,,,,,155.25M,29.6M,+22.8%,100%
