CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287200,IVV,ISHARES TR,144155,144155,55.39M,55.39M,NEW,12.1%
464287655,IWM,ISHARES TR,278028,278028,48.48M,48.48M,NEW,10.6%
097023105,BA,BOEING CO,143893,143893,27.41M,27.41M,NEW,6%
375558103,GILD,GILEAD SCIENCES INC,250858,250858,21.54M,21.54M,NEW,4.7%
922908363,VOO,VANGUARD INDEX FDS,54524,54524,19.16M,19.16M,NEW,4.2%
38141G104,GS,GOLDMAN SACHS GROUP INC,39670,39670,13.62M,13.62M,NEW,3%
46141D203,UUP,INVESCO DB US DLR INDEX TR,424847,424847,11.81M,11.81M,NEW,2.6%
25459W862,SPXL,DIREXION SHS ETF TR,185275,185275,11.51M,11.51M,NEW,2.5%
74347R107,SSO,PROSHARES TR,258589,258589,11.49M,11.49M,NEW,2.5%
74347Y839,UVXY,PROSHARES TR II,851897,851897,5.84M,5.84M,NEW,1.3%
74347X864,UPRO,PROSHARES TR,170549,170549,5.59M,5.59M,NEW,1.2%
74347W130,SVXY,PROSHARES TR II,81670,81670,4.79M,4.79M,NEW,1%
912318300,,UNITED STS NAT GAS FD LP,329040,329040,4.64M,4.64M,NEW,1%
92891H101,SVIX,VS TRUST,314107,314107,4.6M,4.6M,NEW,1%
464288661,IEI,ISHARES TR,33951,33951,3.9M,3.9M,NEW,0.85%
500767306,KWEB,KRANESHARES TR,257554,113060,7.78M,3.41M,+78.2%,1.7%
74347X831,TQQQ,PROSHARES TR,193021,193021,3.34M,3.34M,NEW,0.73%
91167Q100,BNO,UNITED STS BRENT OIL FD LP,111303,111303,3.15M,3.15M,NEW,0.69%
594972408,MSTR,MICROSTRATEGY INC,21520,21520,3.05M,3.05M,NEW,0.67%
74347W353,AGQ,PROSHARES TR II,87303,87303,2.79M,2.79M,NEW,0.61%
74347W270,YCL,PROSHARES TR II,77503,77503,2.68M,2.68M,NEW,0.58%
74347G648,SDOW,PROSHARES TR,91002,91002,2.45M,2.45M,NEW,0.54%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,223646,161851,3.15M,2.28M,+261.9%,0.69%
46090N103,FXA,INVESCO CURRENCYSHARES AUSTR,33385,33385,2.25M,2.25M,NEW,0.49%
06747R477,VXX,BARCLAYS BANK PLC,435911,152634,6.16M,2.16M,+53.9%,1.3%
808524862,SCHO,SCHWAB STRATEGIC TR,44219,44219,2.13M,2.13M,NEW,0.47%
26884L109,EQT,EQT CORP,61224,61224,2.07M,2.07M,NEW,0.45%
72352L106,PINS,PINTEREST INC,80550,80550,1.96M,1.96M,NEW,0.43%
38747R876,TSLI,GRANITESHARES ETF TR,51656,41506,2.41M,1.94M,+408.9%,0.53%
14817C107,FLNA,CASSAVA SCIENCES INC,62149,62149,1.84M,1.84M,NEW,0.4%
704551100,BTU,PEABODY ENERGY CORP,103572,66885,2.74M,1.77M,+182.3%,0.6%
00206R102,T,AT&T INC,286277,93685,5.27M,1.72M,+48.6%,1.2%
46137V886,PSL,INVESCO EXCHANGE TRADED FD T,20569,20569,1.7M,1.7M,NEW,0.37%
136385101,CNQ,CANADIAN NAT RES LTD,30249,30249,1.68M,1.68M,NEW,0.37%
25460G609,ERX,DIREXION SHS ETF TR,23841,23841,1.59M,1.59M,NEW,0.35%
00768Y453,MSOS,ADVISORSHARES TR,319898,222291,2.24M,1.55M,+227.7%,0.49%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,21217,21217,1.53M,1.53M,NEW,0.33%
98149E303,GLDM,WORLD GOLD TR,58409,42054,2.11M,1.52M,+257.1%,0.46%
25809K105,DASH,DOORDASH INC,30825,30825,1.5M,1.5M,NEW,0.33%
370334104,GIS,GENERAL MLS INC,17689,17689,1.48M,1.48M,NEW,0.32%
Y7542C130,STNG,SCORPIO TANKERS INC,26538,26538,1.43M,1.43M,NEW,0.31%
98980G102,ZS,ZSCALER INC,12149,12149,1.36M,1.36M,NEW,0.3%
674599105,OXY,OCCIDENTAL PETE CORP,32101,21010,2.02M,1.32M,+189.4%,0.44%
15961R105,CHPT,CHARGEPOINT HOLDINGS INC,155455,137577,1.48M,1.31M,+769.5%,0.32%
125269100,CF,CF INDS HLDGS INC,15039,15039,1.28M,1.28M,NEW,0.28%
25460G260,TSLS,DIREXION SHS ETF TR,52531,25877,2.58M,1.27M,+97.1%,0.56%
29273V100,ET,ENERGY TRANSFER L P,106561,106561,1.26M,1.26M,NEW,0.28%
368736104,GNRC,GENERAC HLDGS INC,12208,12208,1.23M,1.23M,NEW,0.27%
46137Y401,CZA,INVESCO EXCHANGE TRADED FD T,13570,13570,1.21M,1.21M,NEW,0.26%
867224107,SU,SUNCOR ENERGY INC NEW,76276,37474,2.42M,1.19M,+96.6%,0.53%
74348A210,RWM,PROSHARES TR,47813,47813,1.18M,1.18M,NEW,0.26%
25490K323,LABU,DIREXION SHS ETF TR,262577,165056,1.86M,1.17M,+169.3%,0.41%
95040Q104,WELL,WELLTOWER INC,17706,17706,1.16M,1.16M,NEW,0.25%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,166624,93973,2.04M,1.15M,+129.3%,0.45%
25460G716,LABD,DIREXION SHS ETF TR,66579,66579,1.15M,1.15M,NEW,0.25%
83406F102,SOFI,SOFI TECHNOLOGIES INC,330820,230688,1.53M,1.06M,+230.4%,0.33%
92556V106,VTRS,VIATRIS INC,142415,92409,1.59M,1.03M,+184.8%,0.35%
03674X106,AR,ANTERO RESOURCES CORP,32014,32014,992.11K,992.11K,NEW,0.22%
90138F102,TWLO,TWILIO INC,20193,20193,988.65K,988.65K,NEW,0.22%
91232N207,USO,UNITED STS OIL FD LP,53956,13932,3.78M,976.77K,+34.8%,0.83%
74347W569,YCS,PROSHARES TR II,17912,17912,959.52K,959.52K,NEW,0.21%
37733W204,GSK,GSK PLC,65860,27172,2.31M,954.82K,+70.2%,0.51%
25459W565,TYD,DIREXION SHS ETF TR,31551,31551,934.54K,934.54K,NEW,0.2%
64110W102,NTES,NETEASE INC,12563,12563,912.45K,912.45K,NEW,0.2%
