CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,18510,12885,6.28M,4.37M,+229.1%,5.9%
698884103,PAR,PAR TECHNOLOGY CORP,462217,140860,12.05M,3.67M,+43.8%,11.3%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,131089,50000,8.2M,3.13M,+61.7%,7.7%
03831W108,APP,APPLOVIN CORP,754141,179989,7.94M,1.9M,+31.3%,7.4%
58985J105,MLNK,MERIDIANLINK INC,1020333,126814,14.01M,1.74M,+14.2%,13.1%
00508Y102,AYI,ACUITY BRANDS INC,95985,4495,15.9M,744.42K,+4.9%,14.9%
03783C100,APPF,APPFOLIO INC,115678,0,12.19M,0,NO CHANGE,11.4%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARENT,437509,0,11.15M,0,NO CHANGE,10.4%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,223043,0,10.52M,0,NO CHANGE,9.8%
09239B109,BL,BLACKLINE INC,129265,-33955,8.7M,-2.28M,-20.8%,8.1%
Total,,,,,106.93M,13.27M,+13.3%,100%
