CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
65340P106,NXE,NEXGEN ENERGY LTD,55200,55200,123.09M,123.09M,NEW,9.2%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,15008389,3486202,93.9M,21.81M,+30.3%,7%
91822M106,,VEON LTD,131068288,10282470,237.76M,18.65M,+8.5%,17.8%
413216300,HMY,HARMONY GOLD MINING CO LTD,29744388,3079485,119.55M,12.38M,+11.5%,9%
46137V571,PGJ,INVESCO GOLDEN,397130,397130,10.85M,10.85M,NEW,0.81%
66987E206,NG,NOVAGOLD RES INC,15702926,926148,136.88M,8.07M,+6.3%,10.3%
75281A109,RRC,RANGE RES CORP,6347163,157000,101.65M,2.51M,+2.5%,7.6%
92189F791,GDXJ,VANECK ETF TRUST,2851213,419000,14.11M,2.07M,+17.2%,1.1%
368036109,GATO,GATOS SILVER INC,3449447,576790,11.69M,1.96M,+20.1%,0.88%
G9460G101,VAL,VALARIS LIMITED,2056838,35305,101.13M,1.74M,+1.7%,7.6%
92556H206,PSKY,PARAMOUNT GLOBAL,686000,0,158.81M,0,NO CHANGE,11.9%
25058X105,,DESKTOP METAL INC,1228177,0,1.67M,0,NO CHANGE,0.13%
83066P200,,SKILLSOFT CORP,1155361,0,1.5M,0,NO CHANGE,0.11%
31189Y103,,FATHOM DIGITAL MFG CORP,1000000,0,1.32M,0,NO CHANGE,0.1%
13321L108,CCJ,CAMECO CORP,5429764,-1187140,245.09K,-53.58K,-17.9%,0.02%
G48833118,WFRD,WEATHERFORD INTL PLC,4669231,-673048,64.22M,-9.26M,-12.6%,4.8%
500767306,KWEB,KRANESHARES TR,499315,-425000,15.08M,-12.84M,-46%,1.1%
806857108,SLB,SCHLUMBERGER LTD,2228938,-382700,139.08M,-23.88M,-14.7%,10.4%
Total,,,,,1.33B,157.11M,+14.5%,100%
