CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29977A105,EVR,EVERCORE INC,275400,275400,30.04M,30.04M,NEW,25.9%
40434L105,HPQ,HP INC,879043,879043,23.62M,23.62M,NEW,20.3%
02079K107,GOOG,ALPHABET INC,144388,144388,12.81M,12.81M,NEW,11%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,171554,171554,12.41M,12.41M,NEW,10.7%
292554102,ECPG,ENCORE CAPITAL GROUP INC,193063,193063,9.26M,9.26M,NEW,8%
422819102,HSII,HEIDRICK & STRUGGLES INTL IN,235660,235660,6.59M,6.59M,NEW,5.7%
98459U103,YALA,YALLA GROUP LTD,1597308,1597308,5.59M,5.59M,NEW,4.8%
88160R101,TSLA,TESLA INC,36000,36000,4.43M,4.43M,NEW,3.8%
37950E101,NORW,GLOBAL X FDS,167751,167751,3.99M,3.99M,NEW,3.4%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,300000,300000,3.19M,3.19M,NEW,2.8%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,66667,66667,2.51M,2.51M,NEW,2.2%
023135106,AMZN,AMAZON COM INC,15000,15000,1.26M,1.26M,NEW,1.1%
Y48125101,KNOP,KNOT OFFSHORE PARTNERS LP,38155,38155,367.43K,367.43K,NEW,0.32%
Total,,,,,116.08M,116.08M,+100%,100%
