CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,516372,516372,45.56M,45.56M,NEW,20.7%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,401832,401832,29.93M,29.93M,NEW,13.6%
N07059210,ASML,ASML HOLDING N V,26582,26582,14.52M,14.52M,NEW,6.6%
594918104,MSFT,MICROSOFT CORP,58374,58374,14M,14M,NEW,6.3%
67066G104,NVDA,NVIDIA CORPORATION,93264,93264,13.63M,13.63M,NEW,6.2%
038222105,AMAT,APPLIED MATLS INC,122194,122194,11.9M,11.9M,NEW,5.4%
040413106,,ARISTA NETWORKS INC,97705,97705,11.86M,11.86M,NEW,5.4%
595112103,MU,MICRON TECHNOLOGY INC,232563,232563,11.62M,11.62M,NEW,5.3%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,71421,71421,11.47M,11.47M,NEW,5.2%
482480100,KLAC,KLA CORP,28751,28751,10.84M,10.84M,NEW,4.9%
458140100,INTC,INTEL CORP,401339,401339,10.61M,10.61M,NEW,4.8%
871607107,SNPS,SYNOPSYS INC,32675,32675,10.43M,10.43M,NEW,4.7%
023135106,AMZN,AMAZON COM INC,89841,89841,7.55M,7.55M,NEW,3.4%
512807108,LRCX.MX,LAM RESEARCH CORP,13099,13099,5.51M,5.51M,NEW,2.5%
37045V100,GM,GENERAL MTRS CO,87509,87509,2.94M,2.94M,NEW,1.3%
G39387108,GFS,GLOBALFOUNDRIES INC,34066,34066,1.84M,1.84M,NEW,0.83%
750917106,RMBS,RAMBUS INC DEL,42790,42790,1.53M,1.53M,NEW,0.69%
37637K108,GTLB,GITLAB INC,26637,26637,1.21M,1.21M,NEW,0.55%
48203R104,JNPR,JUNIPER NETWORKS INC,35954,35954,1.15M,1.15M,NEW,0.52%
29444U700,EQIX,EQUINIX INC,1579,1579,1.03M,1.03M,NEW,0.47%
958102105,WDC,WESTERN DIGITAL CORP.,22217,22217,700.95K,700.95K,NEW,0.32%
683344105,ONTO,ONTO INNOVATION INC,5848,5848,398.19K,398.19K,NEW,0.18%
253868103,DLR,DIGITAL RLTY TR INC,3046,3046,305.42K,305.42K,NEW,0.14%
051774107,AUR,AURORA INNOVATION INC,58267,58267,70.5K,70.5K,NEW,0.03%
Total,,,,,220.61M,220.61M,+100%,100%
