CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G6683N103,NU,NU HLDGS LTD,165000,165000,671.55K,671.55K,NEW,1.9%
722304102,PDD,PINDUODUO INC,11750,6750,958.21K,550.46K,+135%,2.7%
98980G102,ZS,ZSCALER INC,2700,1200,302.13K,134.28K,+80%,0.84%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,2650,25,279.02K,2.63K,+1%,0.77%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,100000,0,322K,0,NO CHANGE,0.89%
30260D103,FIGS,FIGS INC,0,-20000,0,-165K,CLOSE,0%
433539202,HIPO,HIPPO HLDGS INC,0,-10000,0,-185K,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-20000,0,-202K,CLOSE,0%
037833100,AAPL,APPLE INC,0,-1500,0,-207K,CLOSE,0%
009066101,ABNB,AIRBNB INC,0,-2000,0,-210K,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-2500,0,-215K,CLOSE,0%
888787108,TOST,TOAST INC,0,-14000,0,-234K,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,0,-4000,0,-239K,CLOSE,0%
29786A106,ETSY,ETSY INC,0,-2600,0,-260K,CLOSE,0%
22266T109,CPNG,COUPANG INC,0,-16000,0,-267K,CLOSE,0%
418100103,HCP,HASHICORP INC,0,-8500,0,-274K,CLOSE,0%
79589L106,IOT,SAMSARA INC,0,-23000,0,-278K,CLOSE,0%
M5216V106,GLBE,GLOBAL E ONLINE LTD,0,-11000,0,-294K,CLOSE,0%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,0,-5250,0,-386K,CLOSE,0%
23804L103,DDOG,DATADOG INC,4600,-7750,338.1K,-569.62K,-62.8%,0.94%
00827B106,AFRM,AFFIRM HLDGS INC,0,-32725,0,-614K,CLOSE,0%
771049103,RBLX,ROBLOX CORP,0,-20000,0,-717K,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-4600,0,-913K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-35500,0,-956K,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,800,-1250,676.99K,-1.06M,-61%,1.9%
00183L102,,ANGI INC,0,-361820,0,-1.07M,CLOSE,0%
30744W107,FTCHQ,FARFETCH LTD,0,-153706,0,-1.15M,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,142500,-58500,2.9M,-1.19M,-29.1%,8.1%
20717M103,CFLT,CONFLUENT INC,0,-50200,0,-1.19M,CLOSE,0%
83304A106,SNAP,SNAP INC,0,-127771,0,-1.25M,CLOSE,0%
25809K105,DASH,DOORDASH INC,91750,-26650,4.48M,-1.3M,-22.5%,12.4%
37637K108,GTLB,GITLAB INC,0,-35500,0,-1.82M,CLOSE,0%
G0371B109,,ALTIMETER GROWTH CORP 2,0,-200000,0,-1.98M,CLOSE,0%
81141R100,SE,SEA LTD,0,-40074,0,-2.25M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,148600,-29960,12.48M,-2.52M,-16.8%,34.6%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,186300,-315700,1.49M,-2.53M,-62.9%,4.1%
G29018101,DLO,DLOCAL LTD,99671,-163329,1.55M,-2.54M,-62.1%,4.3%
10576N102,BRZE,BRAZE INC,25250,-104643,688.82K,-2.85M,-80.6%,1.9%
90353T100,UBER,UBER TECHNOLOGIES INC,360500,-129500,8.92M,-3.2M,-26.4%,24.7%
852234103,XYZ,BLOCK INC,0,-59800,0,-3.29M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-16800,0,-3.91M,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,0,-125000,0,-3.98M,CLOSE,0%
90138F102,TWLO,TWILIO INC,0,-67000,0,-4.63M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-31000,0,-7.3M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-231825,0,-22.17M,CLOSE,0%
Total,,,,,36.06M,-79.01M,-64.6%,100%
