CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
15135U109,CVE,CENOVUS ENERGY INC,2310000,2310000,44.84M,44.84M,NEW,2.4%
92189F106,GDX,VANECK ETF TRUST,8755000,1455000,250.92M,41.7M,+19.9%,13.5%
H8817H100,RIG,TRANSOCEAN LTD,14274545,8670000,65.09M,39.54M,+154.7%,3.5%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,248571,100000,84.29M,33.91M,+67.3%,4.5%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,350000,350000,32.78M,32.78M,NEW,1.8%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,23512691,12332691,27.27M,14.31M,+110.3%,1.5%
893641100,TDG,TRANSDIGM GROUP INC,31900,19900,20.09M,12.53M,+165.8%,1.1%
878742204,TECK,TECK RESOURCES LTD,3080000,330000,116.49M,12.48M,+12%,6.3%
70614W100,PTON,PELOTON INTERACTIVE INC,1610000,1270000,12.78M,10.08M,+373.5%,0.69%
17888H103,CIVI,CIVITAS RESOURCES INC,1313000,163296,76.06M,9.46M,+14.2%,4.1%
G85158106,STNE,STONECO LTD,940000,940000,8.87M,8.87M,NEW,0.48%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,950000,950000,8.3M,8.3M,NEW,0.45%
059460303,BBD,BANCO BRADESCO S A,4785000,2730000,13.78M,7.86M,+132.8%,0.74%
G9460G101,VAL,VALARIS LIMITED,103000,103000,6.96M,6.96M,NEW,0.37%
465562106,ITUB,ITAU UNIBANCO HLDG S A,2862000,1363000,13.48M,6.42M,+90.9%,0.73%
G6683N103,NU,NU HLDGS LTD,976279,976279,3.97M,3.97M,NEW,0.21%
69327R101,,PDC ENERGY INC,274000,59000,17.39M,3.75M,+27.4%,0.94%
83304A106,SNAP,SNAP INC,3910000,340000,34.99M,3.04M,+9.5%,1.9%
22978P106,CUE,CUE BIOPHARMA INC,2402455,918836,6.85M,2.62M,+61.9%,0.37%
L7579L106,PRM.MX,PERIMETER SOLUTIONS SA,7150000,148899,65.35M,1.36M,+2.1%,3.5%
72352L106,PINS,PINTEREST INC,226000,6000,5.49M,145.68K,+2.7%,0.3%
165167735,EXE,CHESAPEAKE ENERGY CORP,1909000,0,180.15M,0,NO CHANGE,9.7%
934550203,WMG,WARNER MUSIC GROUP CORP,3134779,0,109.78M,0,NO CHANGE,5.9%
92189F791,GDXJ,VANECK ETF TRUST,3065000,0,109.27M,0,NO CHANGE,5.9%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,4106000,0,104.62M,0,NO CHANGE,5.6%
G3421J106,,FERGUSON PLC NEW,720000,0,91.42M,0,NO CHANGE,4.9%
697900108,PAAS,PAN AMERN SILVER CORP,3888000,0,63.53M,0,NO CHANGE,3.4%
650111107,NYT,NEW YORK TIMES CO,1783000,0,57.88M,0,NO CHANGE,3.1%
26884L109,EQT,EQT CORP,768000,0,25.98M,0,NO CHANGE,1.4%
13321L108,CCJ,CAMECO CORP,945000,0,21.42M,0,NO CHANGE,1.2%
62955J103,NOV,NOV INC,880000,0,18.38M,0,NO CHANGE,0.99%
G1261Q123,BLUVF,BLUERIVER ACQUISITION CORP,600000,0,6.05M,0,NO CHANGE,0.33%
00534A102,IVVD,INVIVYD INC,3735000,0,5.6M,0,NO CHANGE,0.3%
23255M105,CYCN,CYCLERION THERAPEUTICS INC,7157601,0,4.7M,0,NO CHANGE,0.25%
72765Q882,PLG,PLATINUM GROUP METALS LTD,900000,0,1.57M,0,NO CHANGE,0.08%
082490111,BHLWQ,BENSON HILL INC,250000,0,62.52K,0,NO CHANGE,<.01%
051774115,AUROW,AURORA INNOVATION INC,437500,0,56.88K,0,NO CHANGE,<.01%
433539111,,HIPPO HLDGS INC,350000,0,11.2K,0,NO CHANGE,<.01%
09077J115,,BIRD GLOBAL INC,120000,0,2.04K,0,NO CHANGE,<.01%
75973T101,,RENALYTIX PLC,0,-175214,0,-224K,CLOSE,0%
450913108,IAG,IAMGOLD CORP,0,-350000,0,-375K,CLOSE,0%
65344D109,NEXI,NEXIMMUNE INC,0,-925000,0,-513K,CLOSE,0%
496902404,KGC,KINROSS GOLD CORP,0,-180000,0,-677K,CLOSE,0%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,588000,-88000,9.47M,-1.42M,-13%,0.51%
55903Q104,MAG,MAG SILVER CORP,0,-125000,0,-1.56M,CLOSE,0%
28249U105,,EIGER BIOPHARMACEUTICALS INC,0,-255000,0,-1.92M,CLOSE,0%
912909108,X,UNITED STATES STL CORP NEW,4778000,-105000,119.69M,-2.63M,-2.2%,6.4%
G71716123,,POPULATION HEALTH INVS CO IN,0,-500000,0,-4.99M,CLOSE,0%
33836P105,,5 01 ACQUISITION CORP,0,-500000,0,-5M,CLOSE,0%
96209A104,,WEWORK INC,7272709,-5987291,10.4M,-8.56M,-45.2%,0.56%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,161000,-520000,2.97M,-9.58M,-76.4%,0.16%
37714P202,,GLASS HOUSES ACQUISITION COR,0,-1000000,0,-9.88M,CLOSE,0%
934423104,WBD,WARNER BROS DISCOVERY INC,0,-1113000,0,-12.8M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,0,-494000,0,-31.86M,CLOSE,0%
530307305,LBRDK,LIBERTY BROADBAND CORP,0,-470000,0,-34.69M,CLOSE,0%
Total,,,,,1.86B,178.27M,+11.6%,100%
