CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,15947,8967,7.2M,4.05M,+128.5%,9%
03940C100,ACLX,ARCELLX INC,88820,88820,1.25M,1.25M,NEW,1.5%
28623U101,ELEV,ELEVATION ONCOLOGY INC,68279,12980,172K,32.7K,+23.5%,0.21%
78463V107,GLD,SPDR GOLD TR,40820,0,7.37M,0,NO CHANGE,9.2%
71531R109,,PERSHING SQUARE TONTINE HLDG,227000,0,4.51M,0,NO CHANGE,5.6%
76200L309,RZLT,REZOLUTE INC,1193473,0,4.03M,0,NO CHANGE,5%
00654J107,,ADDEX THERAPEUTICS LTD,265940,0,1.35M,0,NO CHANGE,1.7%
28249U105,,EIGER BIOPHARMACEUTICALS INC,116884,0,970K,0,NO CHANGE,1.2%
G76088114,,RMG ACQUISITION CORP III,11000,0,109K,0,NO CHANGE,0.14%
55068A118,,LUX HEALTH TECH ACQUISITION,66666,0,28K,0,NO CHANGE,0.03%
G1355U121,,BRIDGETOWN HOLDINGS LTD,39773,0,23K,0,NO CHANGE,0.03%
G7255E117,,PRIMAVERA CAPITAL ACQUIST CO,12000,0,5K,0,NO CHANGE,<.01%
G3710A113,,FRAZIER LIFESCIENCES ACQU CO,21333,0,4K,0,NO CHANGE,<.01%
893641100,TDG,TRANSDIGM GROUP INC,1391,-16,906K,-10.42K,-1.1%,1.1%
78409V104,SPGI,S&P GLOBAL INC,2225,-26,912K,-10.66K,-1.2%,1.1%
14161W105,CDLX,CARDLYTICS INC,8543,-197,470K,-10.84K,-2.3%,0.58%
64110L106,NFLX,NETFLIX INC,1484,-29,556K,-10.87K,-1.9%,0.69%
963320106,WHR,WHIRLPOOL CORP,3843,-63,664K,-10.89K,-1.6%,0.83%
30303M102,META,META PLATFORMS INC,2791,-49,621K,-10.9K,-1.7%,0.77%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,1210,-20,660K,-10.91K,-1.6%,0.82%
254687106,DIS,DISNEY WALT CO,5002,-80,686K,-10.97K,-1.6%,0.85%
70450Y103,PYPL,PAYPAL HLDGS INC,3538,-95,409K,-10.98K,-2.6%,0.51%
146869102,CVNA,CARVANA CO,3224,-92,385K,-10.99K,-2.8%,0.48%
79466L302,CRM,SALESFORCE COM INC,3294,-52,699K,-11.03K,-1.6%,0.87%
03027X100,AMT,AMERICAN TOWER CORP NEW,3196,-44,803K,-11.06K,-1.4%,1%
57636Q104,MA,MASTERCARD INCORPORATED,2438,-31,871K,-11.08K,-1.3%,1.1%
92826C839,V,VISA INC,3931,-50,872K,-11.09K,-1.3%,1.1%
594918104,MSFT,MICROSOFT CORP,3263,-36,1.01M,-11.1K,-1.1%,1.3%
609207105,MDLZ,MONDELEZ INTL INC,13405,-177,842K,-11.12K,-1.3%,1%
615369105,MCO,MOODYS CORP,2567,-33,866K,-11.13K,-1.3%,1.1%
02079K107,GOOG,ALPHABET INC,395,-4,1.1M,-11.18K,-1%,1.4%
303250104,FICO,FAIR ISAAC CORP,1715,-24,800K,-11.2K,-1.4%,0.99%
461202103,INTU,INTUIT,1965,-24,945K,-11.54K,-1.2%,1.2%
483119103,KALA,KALA PHARMACEUTICALS INC,0,-13155,0,-16K,CLOSE,0%
805111101,SVRA,SAVARA INC,6896551,-20000,9.03M,-26.2K,-0.3%,11.2%
811292200,SCYX,SCYNEXIS INC,1723947,-24839,6.74M,-97.13K,-1.4%,8.4%
G4444C102,,HELIX ACQUISITION CORP,0,-16009,0,-158K,CLOSE,0%
72582M205,,PIVOTAL INVESTMENT CORP III,0,-16800,0,-166K,CLOSE,0%
G31067120,,SCION TECH GROWTH I,0,-22410,0,-223K,CLOSE,0%
G7255E109,,PRIMAVERA CAPITAL ACQUIST CO,0,-24000,0,-233K,CLOSE,0%
G8601L102,,SVF INVESTMENT CORP,0,-27900,0,-280K,CLOSE,0%
608550109,,MOLECULAR TEMPLATES INC,2052991,-85000,7.08M,-293.26K,-4%,8.8%
44487N208,,HUMANCO ACQUISITION CORP,0,-57724,0,-585K,CLOSE,0%
808641203,,SCIENCE STRATEGIC ACQ ALPHA,0,-62000,0,-613K,CLOSE,0%
G1355U113,,BRIDGETOWN HOLDINGS LTD,0,-62688,0,-616K,CLOSE,0%
G3710A105,,FRAZIER LIFESCIENCES ACQU CO,0,-64000,0,-624K,CLOSE,0%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,6039028,-271518,15.46M,-695.09K,-4.3%,19.2%
G33032114,AAC-UN,ARES ACQUISITION CORPORATION,0,-139680,0,-1.39M,CLOSE,0%
464287465,EFA,ISHARES TR,0,-19000,0,-1.5M,CLOSE,0%
55068A100,,LUX HEALTH TECH ACQUISITION,0,-200000,0,-1.96M,CLOSE,0%
12648L601,,CTI BIOPHARMA CORP,0,-2239300,0,-5.55M,CLOSE,0%
82640U404,,SIERRA ONCOLOGY INC,0,-262969,0,-5.72M,CLOSE,0%
14147L108,CRDF,CARDIFF ONCOLOGY INC,0,-2522083,0,-15.16M,CLOSE,0%
Total,,,,,80.43M,-30.79M,-25.2%,100%
