CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
13321L108,CCJ,CAMECO CORP,10052663,4622899,292.53M,134.53M,+85.1%,19.7%
53115L104,LBRT,LIBERTY OILFIELD SVCS INC,4982862,4982862,73.85M,73.85M,NEW,5%
75281A109,RRC,RANGE RES CORP,8085014,1737851,245.62M,52.8M,+27.4%,16.6%
806857108,SLB,SCHLUMBERGER LTD,3047638,818700,126.38M,33.95M,+36.7%,8.5%
G48833118,WFRD,WEATHERFORD INTL PLC,5501212,831981,183.19M,27.7M,+17.8%,12.4%
G9460G101,VAL,VALARIS LIMITED,2085636,28798,108.39M,1.5M,+1.4%,7.3%
83066P200,,SKILLSOFT CORP,1155361,0,6.98M,0,NO CHANGE,0.47%
31189Y103,,FATHOM DIGITAL MFG CORP,1000000,0,6.18M,0,NO CHANGE,0.42%
25058X105,,DESKTOP METAL INC,1228177,0,5.82M,0,NO CHANGE,0.39%
500767306,KWEB,KRANESHARES TR,456474,-42841,13.01M,-1.22M,-8.6%,0.88%
368036109,GATO,GATOS SILVER INC,2872657,-576790,12.41M,-2.49M,-16.7%,0.84%
46137V571,PGJ,INVESCO GOLDEN,0,-397130,0,-10.85M,CLOSE,0%
91822M106,,VEON LTD,106431775,-24636513,72.67M,-16.82M,-18.8%,4.9%
92189F791,GDXJ,VANECK ETF TRUST,2369213,-482000,111.05M,-22.59M,-16.9%,7.5%
413216300,HMY,HARMONY GOLD MNG LTD,25164903,-4579485,126.58M,-23.03M,-15.4%,8.5%
66987E206,NG,NOVAGOLD RES INC,12506537,-3196389,96.68M,-24.71M,-20.4%,6.5%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,0,-15008389,0,-93.9M,CLOSE,0%
65340P106,NXE,NEXGEN ENERGY LTD,0,-55200,0,-123.09M,CLOSE,0%
92556H206,PSKY,PARAMOUNT GLOBAL,0,-686000,0,-158.81M,CLOSE,0%
Total,,,,,1.48B,-153.21M,-11.5%,100%
