CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G7258M108,,PROPERTYGURU GROUP LTD,43475124,43475124,299.98M,299.98M,NEW,2.7%
89386L100,,TRANSPHORM INC,22175980,22175980,156.78M,156.78M,NEW,1.4%
302635206,FSK,FS KKR CAP CORP,19726981,3100501,450.17M,70.75M,+18.6%,4.1%
84921RAB6,SPOT,SPOTIFY USA INC,62050000,62050000,53.19M,53.19M,NEW,0.48%
405024AB6,HAE,HAEMONETICS CORP MASS,45394000,45394000,38.26M,38.26M,NEW,0.35%
75737FAC2,RDFN,REDFIN CORP,41300000,41300000,30.64M,30.64M,NEW,0.28%
85572U102,,STARRY GROUP HOLDINGS INC,3607666,3607666,29.8M,29.8M,NEW,0.27%
761330AB5,,REVANCE THERAPEUTICS INC,26000000,25000000,24.46M,23.52M,+2500%,0.22%
10316TAB0,,BOX INC,8500000,8500000,10.73M,10.73M,NEW,0.1%
31816QAD3,,MANDIANT INC,10198000,10198000,10.18M,10.18M,NEW,0.09%
629377CG5,NRG,NRG ENERGY INC,8000000,8000000,8.81M,8.81M,NEW,0.08%
55024UAD1,LITE,LUMENTUM HLDGS INC,7500000,7500000,8.74M,8.74M,NEW,0.08%
902252AB1,TYL,TYLER TEX INDPT SCH DIST,7215000,7215000,7.96M,7.96M,NEW,0.07%
G1355U113,,BRIDGETOWN HOLDINGS LTD,762694,762694,7.41M,7.41M,NEW,0.07%
40637HAD1,HALO,HALOZYME THERAPEUTICS INC,7000000,7000000,6.19M,6.19M,NEW,0.06%
22266LAB2,,COUPA SOFTWARE INC,2500000,2500000,5.69M,5.69M,NEW,0.05%
090043AB6,,BILL COM HLDGS INC,5920000,3420000,9.75M,5.63M,+136.8%,0.09%
G33032106,AAC,ARES ACQUISITION CORPORATION,533286,533286,5.23M,5.23M,NEW,0.05%
345370CZ1,F,FORD MTR CO DEL,4000000,4000000,4.76M,4.76M,NEW,0.04%
29429X109,,EPIPHANY TECHNOLOGY ACQUISIT,479084,479084,4.71M,4.71M,NEW,0.04%
G3166T103,,CC NEUBERGER PRIN HLDGS II,376627,376627,3.74M,3.74M,NEW,0.03%
56608A105,,MARBLEGATE ACQUISITION CORP,377273,377273,3.72M,3.72M,NEW,0.03%
G1195N105,,BLUESCAPE OPPORTUNITIES ACQU,465462,368192,4.59M,3.63M,+378.5%,0.04%
42226W109,,HEALTH ASSURN ACQUISITION CO,520695,349389,5.13M,3.44M,+204%,0.05%
G31067104,,SCION TECH GROWTH I,470276,340383,4.62M,3.34M,+262%,0.04%
204833107,,COMPUTE HEALTH ACQUISITIN CO,340651,340651,3.33M,3.33M,NEW,0.03%
G71707106,,PONTEM CORPORATION,491838,337236,4.83M,3.31M,+218.1%,0.04%
55068A100,,LUX HEALTH TECH ACQUISITION,330342,330342,3.26M,3.26M,NEW,0.03%
08265TAB5,BSY,BENTLEY SYS INC,3000000,3000000,2.96M,2.96M,NEW,0.03%
12685JAG0,CABO,CABLE ONE INC,3207000,3207000,2.9M,2.9M,NEW,0.03%
G46044106,,HORIZON ACQUISITION CORPORAT,288213,272692,2.86M,2.7M,+1756.9%,0.03%
70202LAB8,,PARSONS CORP DEL,4500000,2500000,4.78M,2.65M,+125%,0.04%
265334102,,DUNE ACQUISITION CORP,650627,263884,6.47M,2.62M,+68.2%,0.06%
212873103,CNXX,CONX CORP,245962,235238,2.42M,2.32M,+2193.6%,0.02%
G2425N105,COOL,CORNER GROWTH ACQUISITION CO,299605,235848,2.94M,2.32M,+369.9%,0.03%
12520T102,,CF ACQUISITION CORP IV,231468,207777,2.27M,2.04M,+877%,0.02%
81723H108,,SENIOR CONNECT ACQUISITN COR,790457,206733,7.76M,2.03M,+35.4%,0.07%
26873Y104,,E MERGE TECHNOLOGY ACQUISITI,706182,202836,6.99M,2.01M,+40.3%,0.06%
G0682V109,,AVANTI ACQUISITION CORP,678711,188831,6.69M,1.86M,+38.5%,0.06%
G50737108,JWSMF,JAWS MUSTANG ACQUISITION COR,188856,188856,1.85M,1.85M,NEW,0.02%
92244F109,,VECTOIQ ACQUISITION CORP II,268513,187168,2.64M,1.84M,+230.1%,0.02%
04906P101,,ATLANTIC AVE ACQUISITION COR,509462,185623,5.02M,1.83M,+57.3%,0.05%
472145AF8,JAZZ,JAZZ INVESTMENTS I LTD,1500000,1500000,1.83M,1.83M,NEW,0.02%
87403Q102,,TAILWIND ACQUISITION CORP,234793,184347,2.32M,1.82M,+365.4%,0.02%
63889L107,,NATURAL ORDER ACQUISITION CO,253371,175912,2.49M,1.73M,+227.1%,0.02%
92918V109,,VROOM INC,616409,616409,1.64M,1.64M,NEW,0.01%
29465E106,,EQUITY DISTR ACQUISITION COR,736598,165461,7.28M,1.64M,+29%,0.07%
42227K104,,HEALTHCARE SERVICES ACQU COR,318410,160667,3.12M,1.57M,+101.9%,0.03%
G8601L102,,SVF INVESTMENT CORP,158544,158544,1.55M,1.55M,NEW,0.01%
G58411102,,MARLIN TECHNOLOGY CORP,239631,139364,2.35M,1.37M,+139%,0.02%
38102H109,,GOLDEN FALCON ACQUISITION CO,165800,137841,1.63M,1.35M,+493%,0.01%
362019101,,GO ACQUISITION CORP,855849,130205,8.47M,1.29M,+17.9%,0.08%
25278L105,,DIAMONDHEAD HOLDINGS CORP,141293,126293,1.38M,1.24M,+842%,0.01%
