CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,34000,34000,9.28M,9.28M,NEW,14.9%
880770102,TER,TERADYNE INC,68000,68000,8.04M,8.04M,NEW,12.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,112000,72000,12.25M,7.87M,+180%,19.7%
595112103,MU,MICRON TECHNOLOGY INC,48000,48000,3.74M,3.74M,NEW,6%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,8000,8000,3.65M,3.65M,NEW,5.9%
60937P106,MDB,MONGODB INC,31000,5500,13.75M,2.44M,+21.6%,22.1%
090043100,BILL,BILL COM HLDGS INC,51000,4500,11.57M,1.02M,+9.7%,18.6%
88076W103,TDC,TERADATA CORP DEL,0,-95000,0,-4.04M,CLOSE,0%
452327109,ILMN,ILLUMINA INC,0,-13500,0,-5.14M,CLOSE,0%
443573100,HUBS,HUBSPOT INC,0,-8000,0,-5.27M,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-8000,0,-6.37M,CLOSE,0%
09239B109,BL,BLACKLINE INC,0,-63000,0,-6.52M,CLOSE,0%
98138H101,WDAY,WORKDAY INC,0,-25500,0,-6.97M,CLOSE,0%
88025U109,TXG,10X GENOMICS INC,0,-55000,0,-8.19M,CLOSE,0%
G06242104,TEAM.MX,ATLASSIAN CORP PLC,0,-25500,0,-9.72M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-66000,0,-13.51M,CLOSE,0%
Total,,,,,62.26M,-29.7M,-30.8%,100%
