CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
M6191J100,FROG,JFrog Ltd,100000,100000,2.69M,2.69M,NEW,0.49%
007903107,AMD,Advanced Micro Devices Inc,39863,20163,4.36M,2.2M,+102.4%,0.79%
053604104,AVPT,AvePoint Inc,353007,353007,1.85M,1.85M,NEW,0.34%
98980L101,ZM,Zoom Video Communications Inc,12500,12500,1.47M,1.47M,NEW,0.27%
01644J108,ALKT,Alkami Technology Inc,100000,100000,1.43M,1.43M,NEW,0.26%
86800U104,SUPER,Super Micro Computer Inc,399000,37500,15.17M,1.43M,+10.4%,2.8%
G25457105,CRDO,Credo Technology Group Holding Ltd,88138,88138,1.34M,1.34M,NEW,0.24%
34631B101,,ForgeRock Inc,39000,39000,855K,855K,NEW,0.16%
159179100,,ChannelAdvisor Corp,150000,50000,2.48M,827.33K,+50%,0.45%
882508104,TXN,Texas Instruments Inc,4100,4100,751K,751K,NEW,0.14%
268150109,DT,Dynatrace Inc,25600,15600,1.21M,734.3K,+156%,0.22%
05367P100,,Avid Technology Inc,270000,20000,9.4M,696.37K,+8%,1.7%
04206A101,ARLO,Arlo Technologies Inc,706244,76244,6.26M,675.49K,+12.1%,1.1%
705573103,PEGA,Pegasystems Inc,326500,7500,26.3M,604.11K,+2.4%,4.8%
562662106,,FireEye Inc,443200,27000,9.88M,602.08K,+6.5%,1.8%
157210105,CEVA,Ceva Inc,262813,12813,10.65M,519.17K,+5.1%,1.9%
358054104,FRSH,Freshworks Inc,25000,25000,447K,447K,NEW,0.08%
74837P405,QUIK,QuickLogic Corp,180000,80000,990K,440K,+80%,0.18%
82706C108,SIMO,Silicon Motion Technology Corp,377506,6000,25.18M,400.19K,+1.6%,4.6%
M84116108,SILC,Silicom Ltd,100000,10000,3.91M,390.6K,+11.1%,0.71%
128126109,CAMP,CalAmp Corp,300000,50000,2.19M,364.5K,+20%,0.4%
747906501,,Quantum Corp,525000,75000,1.19M,169.43K,+16.7%,0.22%
19239V302,CCOI,Cogent Communications Holdings Inc,95300,300,6.32M,19.88K,+0.3%,1.2%
G14838109,,Mimecast Ltd,295000,0,23.47M,0,NO CHANGE,4.3%
249906108,DSGX,Descartes Systems Group Inc/The,310000,0,22.68M,0,NO CHANGE,4.1%
922280102,VRNS,Varonis Systems Inc,459000,0,21.82M,0,NO CHANGE,4%
G3323L100,FN,Fabrinet,193000,0,20.26M,0,NO CHANGE,3.7%
74758T303,QLYS,Qualys Inc,98250,0,13.98M,0,NO CHANGE,2.5%
