CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,781284,781284,93.2M,93.2M,NEW,5.8%
83542D102,,SONDER HOLDINGS INC,15861640,15861640,75.34M,75.34M,NEW,4.7%
833445109,SNOW,SNOWFLAKE INC,335000,297750,76.76M,68.22M,+799.3%,4.8%
79589L106,IOT,SAMSARA INC,4119911,3712411,66M,59.47M,+911%,4.1%
91688F104,UPWK,UPWORK INC,3212761,2332761,74.67M,54.21M,+265.1%,4.6%
650111107,NYT,NEW YORK TIMES CO,1350000,783750,61.88M,35.93M,+138.4%,3.8%
888787108,TOST,TOAST INC,7863367,1048866,170.87M,22.79M,+15.4%,10.6%
G2007L105,,CAZOO GROUP LTD,3048472,3048472,8.41M,8.41M,NEW,0.52%
98954M200,Z,ZILLOW GROUP INC,29511,0,1.46M,0,NO CHANGE,0.09%
98954M101,ZG,ZILLOW GROUP INC,27901,0,1.35M,0,NO CHANGE,0.08%
81141R100,SE,SEA LTD,756942,-203,90.67M,-24.32K,-0%,5.6%
37637K108,GTLB,GITLAB INC,115437,-8565,6.29M,-466.4K,-6.9%,0.39%
48214T305,JTKWY,JUST EAT TAKEAWAY COM N V,0,-150000,0,-1.61M,CLOSE,0%
83200N103,SMAR,SMARTSHEET INC,240000,-94369,13.15M,-5.17M,-28.2%,0.82%
38246G108,GDRX,GOODRX HLDGS INC,0,-330000,0,-10.78M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-447500,0,-16M,CLOSE,0%
18914F103,CLOV,CLOVER HEALTH INVESTMENTS CO,0,-24847610,0,-92.43M,CLOSE,0%
22266T109,CPNG,COUPANG INC,49373200,-66472283,872.92M,-1.18B,-57.4%,54.1%
Total,,,,,1.61B,-884.14M,-21.8%,100%
