CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67181A107,,OAK STR HEALTH INC,427200,427200,11.48M,11.48M,NEW,8.5%
47973J102,JYNT,JOINT CORP,203042,203042,7.19M,7.19M,NEW,5.3%
88339P101,REAL,THE REALREAL INC,660000,660000,4.79M,4.79M,NEW,3.6%
146869102,CVNA,CARVANA CO,80528,37262,9.61M,4.44M,+86.1%,7.1%
20717M103,CFLT,CONFLUENT INC,206380,99313,8.46M,4.07M,+92.8%,6.3%
68280L101,ONEW,ONEWATER MARINE INC,449079,20400,15.47M,702.79K,+4.8%,11.5%
530307305,LBRDK,LIBERTY BROADBAND CORP,69497,0,9.4M,0,NO CHANGE,7%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,219723,-27562,8.66M,-1.09M,-11.1%,6.4%
58470H101,MED,MEDIFAST INC,93924,-8013,16.04M,-1.37M,-7.9%,11.9%
23804L103,DDOG,DATADOG INC,70326,-12000,10.65M,-1.82M,-14.6%,7.9%
20464U100,COMP,COMPASS INC,2046248,-245653,16.08M,-1.93M,-10.7%,11.9%
74340E103,PGNY,PROGYNY INC,218759,-47000,11.24M,-2.42M,-17.7%,8.3%
29882P106,EWCZ,EUROPEAN WAX CTR INC,0,-87765,0,-2.66M,CLOSE,0%
687793109,OSCR,OSCAR HEALTH INC,572620,-290000,5.71M,-2.89M,-33.6%,4.2%
03213A104,AMPL,AMPLITUDE INC,0,-200174,0,-10.6M,CLOSE,0%
68269G107,,1LIFE HEALTHCARE INC,0,-623300,0,-10.95M,CLOSE,0%
Total,,,,,134.79M,-3.04M,-1.8%,100%
