CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
867224107,SU,SUNCOR ENERGY INC,230000,230000,7.5M,7.5M,NEW,4.2%
136375102,CNI,CANADIAN NATL RAILWAY CO,55000,55000,7.39M,7.39M,NEW,4.1%
878742204,TECK,TECK RESOURCES LTD-CLS B,180000,180000,7.27M,7.27M,NEW,4%
67077M108,NTR,NUTRIEN LTD,65000,65000,6.76M,6.76M,NEW,3.8%
296006109,ERO,ERO COPPER CORP,418100,418100,6.12M,6.12M,NEW,3.4%
13321L108,CCJ,CAMECO CORP,190000,190000,5.54M,5.54M,NEW,3.1%
008474108,AEM,AGNICO EAGLE MINES LTD,90000,90000,5.51M,5.51M,NEW,3.1%
559222401,MGA,MAGNA INTERNATIONAL INC,83659,83659,5.38M,5.38M,NEW,3%
784730103,SSRM,SSR MINING INC,240000,240000,5.22M,5.22M,NEW,2.9%
53680Q207,,LITHIUM AMERICAS CORP,120000,120000,4.62M,4.62M,NEW,2.6%
292766102,,ENERPLUS CORP,350000,350000,4.45M,4.45M,NEW,2.5%
11259V106,BBUC,BROOKFIELD BUSINESS-CL A,100000,100000,3.26M,3.26M,NEW,1.8%
38500T101,GTE.L,GRAN TIERRA ENERGY INC,2000000,2000000,3.14M,3.14M,NEW,1.7%
893463109,,TRANSALTA RENEWABLES INC,200000,200000,2.96M,2.96M,NEW,1.6%
89346D107,TAC,TRANSALTA CORP,902100,252500,9.35M,2.62M,+38.9%,5.2%
36168Q104,GFL,GFL ENVIRONMENTAL INC-SUB VT,202608,77608,6.59M,2.53M,+62.1%,3.7%
853606101,SLI,STANDARD LITHIUM LTD,250000,250000,2.2M,2.2M,NEW,1.2%
05577W200,DOO,BRP INC/CA- SUB VOTING,25000,25000,2.04M,2.04M,NEW,1.1%
82509L107,SHOP,SHOPIFY INC - CLASS A,2700,2700,1.82M,1.83M,NEW,1%
38046C109,GOGO,GOGO INC,50000,50000,953K,953K,NEW,0.53%
15135U109,CVE,CENOVUS ENERGY INC,23000,23000,384K,384K,NEW,0.21%
85572U102,,STARRY GROUP HOLDINGS INC-A,37074,37074,306K,306K,NEW,0.17%
29428V104,,EPIZYME INC,250000,250000,288K,288K,NEW,0.16%
53229C107,LSPD,LIGHTSPEED COMMERCE INC,266000,5300,8.11M,161.49K,+2%,4.5%
11284V105,BEPC.TO,BROOKFIELD RENEWABLE COR-A,380400,0,16.66M,0,NO CHANGE,9.3%
66516W107,,NORTHERN GENESIS ACQUISITI-A,1100000,0,10.72M,0,NO CHANGE,6%
G16252101,BIP,BROOKFIELD INFRASTRUCTURE PA,89600,0,5.93M,0,NO CHANGE,3.3%
66516W115,,NORTHERN GENESIS ACQ -CW27,275000,0,2.68M,0,NO CHANGE,1.5%
67079A102,,NUVEI CORP-SUBORDINATE VTG,0,-1900,0,-123K,CLOSE,0%
64440N103,NFGC,NEW FOUND GOLD CORP,0,-50000,0,-355K,CLOSE,0%
74022D407,PDS,PRECISION DRILLING CORP,0,-13000,0,-459K,CLOSE,0%
68386H111,OPFIWS,FG NEW AMERICA ACQUISI -CW27,0,-161644,0,-734K,CLOSE,0%
G75529126,,RICE ACQUISITION CORP II-CW,0,-75000,0,-750K,CLOSE,0%
826599102,SGML,SIGMA LITHIUM CORP,0,-75000,0,-781K,CLOSE,0%
29250N105,ENB,ENBRIDGE INC,150000,-35000,6.91M,-1.61M,-18.9%,3.9%
87807B107,TRP,TC ENERGY CORP,123500,-30000,6.97M,-1.69M,-19.5%,3.9%
43366H100,,HIVE BLOCKCHAIN TECHNOLOGIES,0,-667000,0,-1.76M,CLOSE,0%
124765108,CAE,CAE INC,240000,-105000,6.26M,-2.74M,-30.4%,3.5%
015857105,AQN,ALGONQUIN POWER & UTILITIES,0,-366200,0,-5.29M,CLOSE,0%
11777Q209,BTG,B2GOLD CORP,1606000,-1344000,7.38M,-6.18M,-45.6%,4.1%
256086109,DCGO,DOCGO INC.,0,-700000,0,-6.54M,CLOSE,0%
G63836129,,SWIFTMERGE ACQUISITION CORP,0,-800000,0,-7.96M,CLOSE,0%
88080T104,WULF,TERAWULF INC,0,-819906,0,-12.34M,CLOSE,0%
496902404,KGC,KINROSS GOLD CORP,0,-2250000,0,-13.06M,CLOSE,0%
82028K200,,SHAW COMMUNICATIONS INC-B,286100,-505800,8.89M,-15.72M,-63.9%,5%
Total,,,,,179.58M,10.31M,+6.3%,100%
