CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67077M108,NTR,NUTRIEN LTD,562001,130243,58.44M,13.54M,+30.2%,16.2%
84790A105,SPB,SPECTRUM BRANDS HOLDINGS INC,521420,148839,46.26M,13.2M,+39.9%,12.8%
962879102,WPM,WHEATON PRECIOUS METALS CORP,807420,230890,38.42M,10.99M,+40%,10.6%
47233W109,JEF,JEFFERIES FINANCIAL GROUP IN,880471,289986,28.92M,9.53M,+49.1%,8%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC-A,6031654,1030193,49.04M,8.38M,+20.6%,13.6%
88642R109,TDW,TIDEWATER INC,2673075,360433,58.11M,7.84M,+15.6%,16.1%
13321L108,CCJ,CAMECO CORP,1253340,235869,36.5M,6.87M,+23.2%,10.1%
G27358103,DESP,DESPEGAR.COM CORP,2187895,554641,26.69M,6.77M,+34%,7.4%
P31076105,CPA,COPA HOLDINGS SA-CLASS A,17984,4195,1.5M,350.83K,+30.4%,0.42%
140501107,CSWC,CAPITAL SOUTHWEST CORP,127786,0,3.03M,0,NO CHANGE,0.84%
G16169107,9JG.SG,BROOKFIELD ASSET MANAGEMEN-A,1476,0,84K,0,NO CHANGE,0.02%
112585104,,BROOKFIELD ASSET MANAGE-CL A,204855,-310,11.59M,-17.54K,-0.2%,3.2%
126402106,CSW,CSW INDUSTRIALS INC,20902,-1953,2.46M,-229.67K,-8.5%,0.68%
Total,,,,,361.05M,77.21M,+33.6%,100%
