CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
923454102,,VERITIV CORP,128649,91149,17.19M,12.18M,+243.1%,4.7%
90184L102,TWTR,TWITTER INC,133400,133400,5.16M,5.16M,NEW,1.4%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,486715,364415,5.78M,4.33M,+298%,1.6%
644393100,NFE,NEW FORTRESS ENERGY INC,70500,70500,3M,3M,NEW,0.82%
81761L102,SVC,SERVICE PPTYS TR,335560,335560,2.96M,2.96M,NEW,0.81%
24665A103,DK,DELEK US HLDGS INC NEW,278111,121205,5.9M,2.57M,+77.2%,1.6%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,452371,238194,4.75M,2.5M,+111.2%,1.3%
254423106,DIN,DINE BRANDS GLOBAL INC,104100,32100,8.12M,2.5M,+44.6%,2.2%
702149105,,PARTY CITY HOLDCO INC,855855,693255,3.06M,2.48M,+426.4%,0.84%
09624H208,BXC,BLUELINX HLDGS INC,65399,33099,4.7M,2.38M,+102.5%,1.3%
52603A208,HAPN,LENDINGCLUB CORP,338500,145800,5.34M,2.3M,+75.7%,1.5%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,34400,34400,2.22M,2.22M,NEW,0.61%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,91200,91200,2M,2M,NEW,0.55%
143658300,CCL,CARNIVAL CORP,93700,93700,1.9M,1.9M,NEW,0.52%
403949100,DINO,HF SINCLAIR CORPORATION,44700,44700,1.78M,1.78M,NEW,0.49%
722304AC6,PDD,PINDUODUO INC,2000000,2000000,1.77M,1.77M,NEW,0.48%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,20100,20100,1.68M,1.68M,NEW,0.46%
682189105,ON,ON SEMICONDUCTOR CORP,26100,26100,1.63M,1.63M,NEW,0.45%
72352L106,PINS,PINTEREST INC,66100,66100,1.63M,1.63M,NEW,0.45%
015658107,ASTL,ALGOMA STL GROUP INC,135800,135800,1.53M,1.53M,NEW,0.42%
98954M200,Z,ZILLOW GROUP INC,34700,28300,1.71M,1.39M,+442.2%,0.47%
91336L107,,UNIVAR SOLUTIONS INC,72384,43084,2.33M,1.38M,+147%,0.64%
43283X105,HGV,HILTON GRAND VACATIONS INC,25500,25500,1.33M,1.33M,NEW,0.36%
359678109,FLL,FULL HSE RESORTS INC,249966,131666,2.4M,1.27M,+111.3%,0.66%
10948C107,BV,BRIGHTVIEW HLDGS INC,224915,90400,3.06M,1.23M,+67.2%,0.84%
913903100,UHS,UNIVERSAL HLTH SVCS INC,8100,8100,1.17M,1.17M,NEW,0.32%
21037T109,CEG,CONSTELLATION ENERGY CORP,20000,20000,1.12M,1.12M,NEW,0.31%
096308101,,BLUEGREEN VACATIONS HLDG COR,37844,37844,1.12M,1.12M,NEW,0.31%
46267XAE8,IQ,IQIYI INC,1500000,1500000,1.05M,1.05M,NEW,0.29%
69526K105,PTVE,PACTIV EVERGREEN INC,370466,103400,3.73M,1.04M,+38.7%,1%
36165L108,GDS,GDS HLDGS LTD,25300,25300,993K,993K,NEW,0.27%
02156K103,OPTU,ALTICE USA INC,100300,77900,1.25M,972.39K,+347.8%,0.34%
01609W102,BABA,ALIBABA GROUP HLDG LTD,16445,8900,1.79M,968.2K,+118%,0.49%
74347B201,TBT,PROSHARES TR,427500,47200,8.76M,966.63K,+12.4%,2.4%
896945201,TRIP,TRIPADVISOR INC,69200,35500,1.88M,962.91K,+105.3%,0.51%
40609P105,HNRG,HALLADOR ENERGY COMPANY,935625,273525,3.27M,957.43K,+41.3%,0.9%
74965L101,RLJ,RLJ LODGING TR,67800,67800,955K,955K,NEW,0.26%
87968A104,TELL,TELLURIAN INC NEW,174900,174900,927K,927K,NEW,0.25%
808513105,SCHW,SCHWAB CHARLES CORP,11000,11000,927K,927K,NEW,0.25%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,5000,5000,925K,925K,NEW,0.25%
M5R75Y101,,IRONSOURCE LTD,292500,189200,1.4M,908.16K,+183.2%,0.38%
95082P105,WCC,WESCO INTL INC,10850,6600,1.41M,858.91K,+155.3%,0.39%
05875B106,358.DU,BALLYS CORPORATION,51900,27800,1.59M,854.35K,+115.4%,0.44%
62914VAE6,,NIO INC,1000000,1000000,849K,849K,NEW,0.23%
044103869,,ASHFORD HOSPITALITY TR INC,82500,82500,842K,842K,NEW,0.23%
G6331P104,AOSL,ALPHA & OMEGA SEMICONDUCTOR,29250,14350,1.6M,784.47K,+96.3%,0.44%
894164102,TNL,TRAVEL PLUS LEISURE CO,27300,13400,1.58M,776.51K,+96.4%,0.43%
02079K305,GOOGL,ALPHABET INC,1613,279,4.49M,775.94K,+20.9%,1.2%
60786M105,MC,MOELIS & CO,15700,15700,737K,737K,NEW,0.2%
056752108,BIDU,BAIDU INC,15680,5500,2.07M,727.49K,+54%,0.57%
910047109,UAL,UNITED AIRLS HLDGS INC,22800,15600,1.06M,723.21K,+216.7%,0.29%
23753F107,,DASEKE INC,199595,71595,2.01M,720.99K,+55.9%,0.55%
55955D100,MGNI,MAGNITE INC,66154,54054,874K,714.14K,+446.7%,0.24%
74967R106,RMR,RMR GROUP INC,22800,22800,709K,709K,NEW,0.19%
55826T102,SPHR,MADISON SQUARE GRDN ENTERTNM,8500,8500,708K,708K,NEW,0.19%
100557107,SAM,BOSTON BEER INC,1810,1810,703K,703K,NEW,0.19%
78573M104,SABR,SABRE CORP,194600,60700,2.22M,693.71K,+45.3%,0.61%
64110L106,NFLX,NETFLIX INC,1830,1830,685K,685K,NEW,0.19%
680665205,OLN,OLIN CORP,13000,13000,680K,680K,NEW,0.19%
27923Q109,ECVT,ECOVYST INC,136024,57311,1.57M,662.33K,+72.8%,0.43%
247361702,DAL,DELTA AIR LINES INC DEL,43000,16500,1.7M,653.09K,+62.3%,0.47%
512807108,LRCX.MX,LAM RESEARCH CORP,1195,1195,642K,642K,NEW,0.18%
344849104,FL,FOOT LOCKER INC,39100,20500,1.16M,608.18K,+110.2%,0.32%
G33856108,GSM,FERROGLOBE PLC,461100,77400,3.55M,595.9K,+20.2%,0.97%
51602UAC2,,LANNETT CO INC,5000000,2000000,1.48M,592K,+66.7%,0.41%
16411R208,LNG,CHENIERE ENERGY INC,4200,4200,582K,582K,NEW,0.16%
58470H101,MED,MEDIFAST INC,3400,3400,581K,581K,NEW,0.16%
361008105,FNKO,FUNKO INC,120580,32500,2.08M,560.62K,+36.9%,0.57%
G8232Y101,PENG,SMART GLOBAL HLDGS INC,41600,20800,1.07M,537.5K,+100%,0.29%
038222105,AMAT,APPLIED MATLS INC,4050,4050,534K,534K,NEW,0.15%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,54500,12400,2.31M,525.58K,+29.5%,0.63%
55345K103,MRC,MRC GLOBAL INC,43500,43500,518K,518K,NEW,0.14%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,125100,10300,6.14M,505.7K,+9%,1.7%
54738L109,LOVE,LOVESAC COMPANY,9300,9300,503K,503K,NEW,0.14%
38268T103,GPRO,GOPRO INC,59000,59000,503K,503K,NEW,0.14%
83570H108,SONO,SONOS INC,35300,17700,996K,499.41K,+100.6%,0.27%
G28923103,,DIVERSEY HLDGS LTD,65300,65300,494K,494K,NEW,0.14%
539830109,LMT,LOCKHEED MARTIN CORP,1100,1100,486K,486K,NEW,0.13%
443628102,HBM,HUDBAY MINERALS INC,72900,61200,574K,481.88K,+523.1%,0.16%
85917T109,STER,STERLING CHECK CORP,18200,18200,481K,481K,NEW,0.13%
163072101,CAKE,CHEESECAKE FACTORY INC,11900,11900,474K,474K,NEW,0.13%
12626K203,CRH,CRH PLC,11800,11800,473K,473K,NEW,0.13%
345370860,F,FORD MTR CO DEL,27400,27400,463K,463K,NEW,0.13%
89677Q107,TCOM,TRIP COM GROUP LTD,20000,20000,462K,462K,NEW,0.13%
71377A103,PFGC,PERFORMANCE FOOD GROUP CO,23600,8900,1.2M,452.92K,+60.5%,0.33%
37045V100,GM,GENERAL MTRS CO,10200,10200,446K,446K,NEW,0.12%
948596101,WB,WEIBO CORP,18100,18100,444K,444K,NEW,0.12%
83542D102,,SONDER HOLDINGS INC,92300,92300,438K,438K,NEW,0.12%
35180X105,,FRANCHISE GROUP INC,26700,10500,1.11M,434.94K,+64.8%,0.3%
60770K107,MRNA,MODERNA INC,2500,2500,431K,431K,NEW,0.12%
482480100,KLAC,KLA CORP,1150,1150,421K,421K,NEW,0.12%
427825500,,HERSHA HOSPITALITY TR,44100,44100,400K,400K,NEW,0.11%
753422104,RPD,RAPID7 INC,3575,3575,398K,398K,NEW,0.11%
697435105,PANW,PALO ALTO NETWORKS INC,630,630,392K,392K,NEW,0.11%
30212P303,EXPE,EXPEDIA GROUP INC,14300,2000,2.8M,391.33K,+16.3%,0.77%
68373J104,LPRO,OPEN LENDING CORP,20600,20600,390K,390K,NEW,0.11%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,2800,2800,373K,373K,NEW,0.1%
398433102,GFF,GRIFFON CORP,17800,17800,357K,357K,NEW,0.1%
516806205,VTLE,LAREDO PETROLEUM INC,9600,4500,760K,356.25K,+88.2%,0.21%
09857L108,BKNG,BOOKING HOLDINGS INC,150,150,352K,352K,NEW,0.1%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,514,514,342K,342K,NEW,0.09%
477143101,JBLU,JETBLUE AWYS CORP,60700,22500,907K,336.2K,+58.9%,0.25%
25525P107,DHC,DIVERSIFIED HEALTHCARE TR,104100,104100,333K,333K,NEW,0.09%
419879101,,HAWAIIAN HOLDINGS INC,44200,16800,871K,331.06K,+61.3%,0.24%
