CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,Carvana Co,812713,812713,96.95M,96.95M,NEW,13.1%
82837P408,SICP,Silvergate Capital Corporation,13056,13056,1.97M,1.97M,NEW,0.27%
771049103,RBLX,Roblox Corp,19020,9510,879K,439.5K,+100%,0.12%
90138F102,TWLO,Twilio Inc,3942,2201,650K,362.92K,+126.4%,0.09%
770700102,HOOD,Robinhood Markets Inc,20410961,0,275.75M,0,NO CHANGE,37.2%
G6683N103,NU,Nu Holdings Ltd,22332900,0,172.41M,0,NO CHANGE,23.3%
92719V100,VMEO,Vimeo Inc,5852853,0,69.53M,0,NO CHANGE,9.4%
20464U100,COMP,Compass Inc,7289430,0,57.3M,0,NO CHANGE,7.7%
687793109,OSCR,Oscar Health Inc,4755222,0,47.41M,0,NO CHANGE,6.4%
433000106,HIMS,Hims & Hers Health Inc,3202616,0,17.07M,0,NO CHANGE,2.3%
09352U108,BLND,Blend Labs Inc,116379,-230591,663K,-1.31M,-66.5%,0.09%
Total,,,,,740.58M,98.4M,+12.2%,100%
