CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
780259305,SHEL,SHELL PLC,81000,81000,4.45M,4.45M,NEW,7%
30303M102,META,META PLATFORMS INC,10200,10200,2.27M,2.27M,NEW,3.6%
89151E109,TTE,TOTALENERGIES SE,42800,42800,2.16M,2.16M,NEW,3.4%
26884L109,EQT,EQT CORP,60000,60000,2.06M,2.06M,NEW,3.2%
854502846,,STANLEY BLACK & DECKER INC,17900,17900,1.57M,1.57M,NEW,2.5%
03831W108,APP,APPLOVIN CORP,59272,25800,3.26M,1.42M,+77.1%,5.1%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,4365,2015,2.9M,1.34M,+85.7%,4.6%
848637AD6,,SPLUNK INC,2000000,1000000,2.4M,1.2M,+100%,3.8%
25470F104,,DISCOVERY INC,39600,39600,987K,987K,NEW,1.6%
92826C839,V,VISA INC,4100,4100,909K,909K,NEW,1.4%
03743Q108,APA,APA CORPORATION,11400,11400,471K,471K,NEW,0.74%
25179M103,DVN,DEVON ENERGY CORP NEW,7500,7500,443K,443K,NEW,0.7%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,22100,3100,1.71M,239.86K,+16.3%,2.7%
339041105,,FLEETCOR TECHNOLOGIES INC,8100,800,2.02M,199.21K,+11%,3.2%
878742204,TECK,TECK RESOURCES LTD,86600,2800,3.5M,113.1K,+3.3%,5.5%
380237107,GDDY,GODADDY INC,44639,189,3.74M,15.82K,+0.4%,5.9%
25470MAF6,DISHB,DISH NETWORK CORPORATION,8000000,0,7.8M,0,NO CHANGE,12.3%
041242116,ARKOW,ARKO CORP,366628,0,697K,0,NO CHANGE,1.1%
68989M103,OUST,OUSTER INC,60000,0,270K,0,NO CHANGE,0.42%
68989M111,,OUSTER INC,75000,0,64K,0,NO CHANGE,0.1%
758750103,RRX,REGAL REXNORD CORPORATION,17400,-3000,2.59M,-446.38K,-14.7%,4.1%
125581801,,CIT GROUP INC,0,-15700,0,-806K,CLOSE,0%
92839U206,VC,VISTEON CORP,14300,-7700,1.56M,-840.54K,-35%,2.5%
48123V102,ZD,ZIFF DAVIS INC,26800,-9800,2.59M,-948.55K,-26.8%,4.1%
N00985106,AER,AERCAP HOLDINGS NV,72300,-23500,3.63M,-1.18M,-24.5%,5.7%
37045V100,GM,GENERAL MTRS CO,42800,-32100,1.87M,-1.4M,-42.9%,2.9%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,0,-28300,0,-1.75M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-1450,0,-1.96M,CLOSE,0%
79466L302,CRM,SALESFORCE COM INC,0,-8150,0,-2.07M,CLOSE,0%
848637104,,SPLUNK INC,12500,-14500,1.86M,-2.16M,-53.7%,2.9%
674599105,OXY,OCCIDENTAL PETE CORP,59400,-54400,3.37M,-3.09M,-47.8%,5.3%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,0,-55000,0,-3.24M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-990,0,-3.3M,CLOSE,0%
36168Q104,GFL,GFL ENVIRONMENTAL INC,0,-89000,0,-3.37M,CLOSE,0%
780259107,,ROYAL DUTCH SHELL PLC,0,-81000,0,-3.51M,CLOSE,0%
03674X106,AR,ANTERO RESOURCES CORP,60000,-118300,1.83M,-3.61M,-66.3%,2.9%
61945C103,MOS,MOSAIC CO NEW,10200,-55300,678K,-3.68M,-84.4%,1.1%
125269100,CF,CF INDS HLDGS INC,0,-74600,0,-5.28M,CLOSE,0%
Total,,,,,63.67M,-22.77M,-27.5%,100%
