CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91842V102,,VMG CONSUMER ACQUISITION COR,500000,500000,4.96M,4.96M,NEW,3.1%
833445109,SNOW,SNOWFLAKE INC,14164,6432,3.25M,1.47M,+83.2%,2.1%
91842V110,,VMG CONSUMER ACQUISITION COR,250000,250000,93K,93K,NEW,0.06%
88160R101,TSLA,TESLA INC,50000,0,53.88M,0,NO CHANGE,34%
49271V100,KDP,KEURIG DR PEPPER INC,846199,0,32.07M,0,NO CHANGE,20.3%
77664L108,ROOT,ROOT INC,8750000,0,17.24M,0,NO CHANGE,10.9%
146869102,CVNA,CARVANA CO,130000,0,15.51M,0,NO CHANGE,9.8%
00827B106,AFRM,AFFIRM HLDGS INC,291152,0,13.47M,0,NO CHANGE,8.5%
22266T109,CPNG,COUPANG INC,714285,0,12.63M,0,NO CHANGE,8%
87043Q108,SG,SWEETGREEN INC,100000,0,3.2M,0,NO CHANGE,2%
75321W103,PACK,RANPAK HOLDINGS CORP,97517,0,1.99M,0,NO CHANGE,1.3%
N0731H103,ATAI,ATAI LIFE SCIENCES NV,0,-15926,0,-122K,CLOSE,0%
98422D105,XPEV,XPENG INC,0,-26050,0,-1.31M,CLOSE,0%
93403J106,WRBY,WARBY PARKER INC,0,-43244,0,-2.01M,CLOSE,0%
57142B104,MQ,MARQETA INC,0,-245274,0,-4.21M,CLOSE,0%
91842V201,,VMG CONSUMER ACQUISITION COR,0,-500000,0,-5.07M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-500000,0,-17.88M,CLOSE,0%
Total,,,,,158.28M,-24.09M,-10.4%,100%
