CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
465562106,ITUB,ITAU UNIBANCO HLDG S A,2462964,2462964,14.06M,14.06M,NEW,6.7%
58733R102,MELI,MERCADOLIBRE INC,45431,8947,54.04M,10.64M,+24.5%,25.6%
G32219100,,HPX CORP,1433300,0,14.22M,0,NO CHANGE,6.7%
G0316P130,ASPC,ALPHA CAPITAL ACQUISITION CO,740463,0,7.36M,0,NO CHANGE,3.5%
G32219118,,HPX CORP,716700,0,7.2M,0,NO CHANGE,3.4%
G9460N106,,VALOR LATITUDE ACQUISITN COR,733400,0,7.14M,0,NO CHANGE,3.4%
G9460N114,,VALOR LATITUDE ACQUISITN COR,366600,0,3.6M,0,NO CHANGE,1.7%
G5S74L106,,MELI KASZEK PIONEER CORP,300000,0,3.09M,0,NO CHANGE,1.5%
G32219126,,HPX CORP,716650,0,130K,0,NO CHANGE,0.06%
G9460N122,,VALOR LATITUDE ACQUISITN COR,244466,0,74K,0,NO CHANGE,0.04%
G9460C118,WALDW,WALDENCAST ACQUISITION CORP,252578,-247099,242K,-236.75K,-49.5%,0.11%
02319V103,ABEV,AMBEV SA,0,-201000,0,-563K,CLOSE,0%
G9460C100,WALD,WALDENCAST ACQUISITION CORP,1755300,-742200,17.39M,-7.36M,-29.7%,8.3%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,0,-2000000,0,-21.96M,CLOSE,0%
G98239109,XP,XP INC,2731415,-2195975,82.22M,-66.1M,-44.6%,39%
Total,,,,,210.76M,-71.51M,-25.3%,100%
