CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03674X106,AR,ANTERO RESOURCES CORP,340000,340000,10.38M,10.38M,NEW,7.3%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,90000,10000,16.96M,1.88M,+12.5%,11.9%
61945C103,MOS,MOSAIC CO NEW,410000,0,27.27M,0,NO CHANGE,19.1%
125269100,CF,CF INDS HLDGS INC,260000,0,26.8M,0,NO CHANGE,18.7%
03940F103,,ARCHAEA ENERGY INC,810000,0,17.76M,0,NO CHANGE,12.4%
049164205,,ATLAS AIR WORLDWIDE HLDGS IN,200000,0,17.27M,0,NO CHANGE,12.1%
G9456A100,GLNG,GOLAR LNG LTD,615000,0,15.24M,0,NO CHANGE,10.7%
76117W109,,RESOLUTE FST PRODS INC,860000,0,11.1M,0,NO CHANGE,7.8%
86771W105,RUN,SUNRUN INC,10000,0,304K,0,NO CHANGE,0.21%
502160104,LXU,LSB INDS INC,0,-520000,0,-5.75M,CLOSE,0%
483007704,KALU,KAISER ALUMINUM CORP,0,-81000,0,-7.61M,CLOSE,0%
235825205,DAN,DANA INC,0,-675000,0,-15.4M,CLOSE,0%
163851108,CC,CHEMOURS CO,0,-465000,0,-15.61M,CLOSE,0%
03966V107,47I.HM,ARCONIC CORPORATION,0,-520000,0,-17.16M,CLOSE,0%
Total,,,,,143.09M,-49.26M,-30.3%,100%
