CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007903107,AMD,ADVANCED MICRO DEVICES INC,169207,169207,18.5M,18.5M,NEW,5.7%
74967X103,RH,RH,51685,51685,16.85M,16.85M,NEW,5.2%
45174J509,IHRT,IHEARTMEDIA INC,1624845,663922,30.76M,12.57M,+69.1%,9.5%
243537107,DECK,DECKERS OUTDOOR CORP,77924,43835,21.33M,12M,+128.6%,6.6%
08975P108,CMRC,BIGCOMMERCE HLDGS INC,537358,537358,11.77M,11.77M,NEW,3.6%
443573100,HUBS,HUBSPOT INC,24423,24423,11.6M,11.6M,NEW,3.6%
20717M103,CFLT,CONFLUENT INC,302773,282503,12.41M,11.58M,+1393.7%,3.8%
80874P109,LNWO,SCIENTIFIC GAMES CORP,196809,196809,11.56M,11.56M,NEW,3.6%
009066101,ABNB,AIRBNB INC,65172,65172,11.19M,11.19M,NEW,3.4%
30303M102,META,META PLATFORMS INC,72944,49087,16.22M,10.92M,+205.8%,5%
722304102,PDD,PINDUODUO INC,225000,225000,9.03M,9.03M,NEW,2.8%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,162934,162934,8M,8M,NEW,2.5%
26142R104,DKNG,DRAFTKINGS INC,353927,353927,6.89M,6.89M,NEW,2.1%
G4863A108,BRSL,INTERNATIONAL GAME TECHNOLOG,832977,262834,20.56M,6.49M,+46.1%,6.3%
595112103,MU,MICRON TECHNOLOGY INC,101823,76485,7.93M,5.96M,+301.9%,2.4%
91332U101,U,UNITY SOFTWARE INC,54020,54020,5.36M,5.36M,NEW,1.6%
M5216V106,GLBE,GLOBAL E ONLINE LTD,156787,156787,5.3M,5.3M,NEW,1.6%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,122441,122441,4.82M,4.82M,NEW,1.5%
37637K108,GTLB,GITLAB INC,65104,65104,3.54M,3.54M,NEW,1.1%
83200N103,SMAR,SMARTSHEET INC,121043,63592,6.63M,3.48M,+110.7%,2%
36118L106,FUTU,FUTU HLDGS LTD,90628,90628,2.95M,2.95M,NEW,0.91%
48553T106,BZ,KANZHUN LIMITED,110000,110000,2.74M,2.74M,NEW,0.84%
81282V100,PRKS,SEAWORLD ENTMT INC,169163,35872,12.59M,2.67M,+26.9%,3.9%
77543R102,ROKU,ROKU INC,21234,21234,2.66M,2.66M,NEW,0.82%
00827B106,AFRM,AFFIRM HLDGS INC,47500,47500,2.2M,2.2M,NEW,0.68%
67066G104,NVDA,NVIDIA CORPORATION,7484,7484,2.04M,2.04M,NEW,0.63%
12521J103,,CF ACQUISITION CORP VI,171407,171407,2.04M,2.04M,NEW,0.63%
690370101,BBBY,OVERSTOCK COM INC DEL,163311,44940,7.19M,1.98M,+38%,2.2%
338307101,FIVN,FIVE9 INC,134076,14199,14.8M,1.57M,+11.8%,4.6%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,8047,8047,947K,947K,NEW,0.29%
090040106,BILI,BILIBILI INC,27200,27200,696K,696K,NEW,0.21%
81730H109,S,SENTINELONE INC,0,-19781,0,-999K,CLOSE,0%
06747R477,VXX,BARCLAYS BANK PLC,156837,-46098,4.03M,-1.18M,-22.7%,1.2%
25470M109,,DISH NETWORK CORPORATION,122755,-54329,3.88M,-1.72M,-30.7%,1.2%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,1086176,-177748,24.06M,-3.94M,-14.1%,7.4%
90184L102,TWTR,TWITTER INC,0,-101351,0,-4.38M,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,0,-37930,0,-4.99M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,6408,-106645,353K,-5.87M,-94.3%,0.11%
25400W102,APPS,DIGITAL TURBINE INC,0,-111411,0,-6.79M,CLOSE,0%
72352L106,PINS,PINTEREST INC,68053,-279632,1.68M,-6.88M,-80.4%,0.52%
69007J106,,OUTFRONT MEDIA INC,0,-266308,0,-7.14M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-21252,0,-7.15M,CLOSE,0%
168905107,PLCE,CHILDRENS PL INC NEW,0,-90718,0,-7.19M,CLOSE,0%
29786A106,ETSY,ETSY INC,0,-36944,0,-8.09M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,0,-3515,0,-8.43M,CLOSE,0%
05875B106,358.DU,BALLYS CORPORATION,0,-244083,0,-9.29M,CLOSE,0%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,0,-154768,0,-9.94M,CLOSE,0%
536797103,LAD,LITHIA MTRS INC,0,-49717,0,-14.76M,CLOSE,0%
98954M101,ZG,ZILLOW GROUP INC,0,-263966,0,-16.42M,CLOSE,0%
461202103,INTU,INTUIT,0,-27829,0,-17.9M,CLOSE,0%
Total,,,,,325.12M,66.83M,+23.4%,100%
