CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
297178105,ESS,ESSEX PPTY TR INC,200,200,69.1M,69.1M,NEW,31.2%
828806109,SPG,SIMON PPTY GROUP INC NEW,105,105,13.81M,13.81M,NEW,6.2%
554382101,MAC,MACERICH CO,300,300,4.69M,4.69M,NEW,2.1%
78462F103,SPY,SPDR S&P 500 ETF TR,3086,3086,1.39M,1.39M,NEW,0.63%
46090E103,QQQ,INVESCO QQQ TR,3135,3135,1.14M,1.14M,NEW,0.51%
25459W862,SPXL,DIREXION SHS ETF TR,8845,6505,1.06M,779.57K,+278%,0.48%
25459W847,TNA,DIREXION SHS ETF TR,29615,11875,1.86M,747.83K,+66.9%,0.84%
747525103,QCOM,QUALCOMM INC,4283,4283,655K,655K,NEW,0.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,4992,4992,546K,546K,NEW,0.25%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,5600,2400,1.04M,444K,+75%,0.47%
892331307,TM,TOYOTA MOTOR CORP,1500,1500,270K,270K,NEW,0.12%
247361702,DAL,DELTA AIR LINES INC DEL,4750,4750,188K,188K,NEW,0.08%
26142R104,DKNG,DRAFTKINGS INC,25950,3250,505K,63.25K,+14.3%,0.23%
74767V109,QS,QUANTUMSCAPE CORP,975,975,19K,19K,NEW,<.01%
83304A106,SNAP,SNAP INC,11960,60,430K,2.16K,+0.5%,0.19%
25434V401,DFUS,DIMENSIONAL ETF TRUST,7406,9,363K,441.13,+0.1%,0.16%
81762P102,NOW,SERVICENOW INC,1125,0,627K,0,NO CHANGE,0.28%
74347R206,QLD,PROSHARES TR,90735,-300,6.53M,-21.58K,-0.3%,2.9%
855244109,SBUX,STARBUCKS CORP,3900,-520,355K,-47.33K,-11.8%,0.16%
38141G104,GS,GOLDMAN SACHS GROUP INC,1305,-150,431K,-49.54K,-10.3%,0.19%
717081103,PFE,PFIZER INC,17226,-1500,892K,-77.67K,-8%,0.4%
01609W102,BABA,ALIBABA GROUP HLDG LTD,16925,-1668,1.84M,-181.44K,-9%,0.83%
09062X103,BIIB,BIOGEN INC,2840,-1400,598K,-294.79K,-33%,0.27%
384802104,GWW,GRAINGER W W INC,0,-50,0,-309K,CLOSE,0%
81369Y605,XLF,SELECT SECTOR SPDR TR,0,-7925,0,-309K,CLOSE,0%
25460G690,SOXS,DIREXION SHS ETF TR,0,-6515,0,-443K,CLOSE,0%
478160104,JNJ,JOHNSON & JOHNSON,4282,-3700,759K,-655.84K,-46.4%,0.34%
02079K107,GOOG,ALPHABET INC,450,-241,1.26M,-673.19K,-34.9%,0.57%
464287721,IYW,ISHARES TR,14630,-6750,1.51M,-695.3K,-31.6%,0.68%
90353T100,UBER,UBER TECHNOLOGIES INC,47600,-19620,1.7M,-699.89K,-29.2%,0.77%
83587F202,SRNE,SORRENTO THERAPEUTICS INC,0,-675,0,-729K,CLOSE,0%
983134107,WYNN,WYNN RESORTS LTD,0,-655,0,-730K,CLOSE,0%
60770K107,MRNA,MODERNA INC,2150,-4250,370K,-731.4K,-66.4%,0.17%
46625H100,JPM,JPMORGAN CHASE & CO,9472,-6020,1.29M,-820.5K,-38.9%,0.58%
31428X106,FDX,FEDEX CORP,5235,-3760,1.21M,-869.79K,-41.8%,0.55%
G8T86C105,,SUPERNOVA PARTNERS ACQUISTN,0,-500,0,-1.11M,CLOSE,0%
654106103,NKE,NIKE INC,11040,-8327,1.49M,-1.12M,-43%,0.67%
37045V100,GM,GENERAL MTRS CO,25370,-26490,1.11M,-1.16M,-51.1%,0.5%
70450Y103,PYPL,PAYPAL HLDGS INC,14862,-13141,1.72M,-1.52M,-46.9%,0.78%
30303M102,META,META PLATFORMS INC,0,-4811,0,-1.62M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,5530,-2665,3.44M,-1.66M,-32.5%,1.6%
254687106,DIS,DISNEY WALT CO,11750,-12286,1.61M,-1.69M,-51.1%,0.73%
464287556,IBB,ISHARES TR,15141,-13815,1.97M,-1.8M,-47.7%,0.89%
852234103,XYZ,BLOCK INC,18915,-13950,2.56M,-1.89M,-42.4%,1.2%
02079K305,GOOGL,ALPHABET INC,5645,-690,15.7M,-1.92M,-10.9%,7.1%
594918104,MSFT,MICROSOFT CORP,29766,-6689,9.18M,-2.06M,-18.3%,4.1%
907818108,UNP,UNION PAC CORP,10510,-8185,2.87M,-2.24M,-43.8%,1.3%
023135106,AMZN,AMAZON COM INC,3015,-734,9.83M,-2.39M,-19.6%,4.4%
037833100,AAPL,APPLE INC,172581,-20423,30.13M,-3.57M,-10.6%,13.6%
86150R107,STOK,STOKE THERAPEUTICS INC,0,-95,0,-5.28M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,86525,-20737,23.61M,-5.66M,-19.3%,10.7%
81369Y803,XLK,SELECT SECTOR SPDR TR,0,-224,0,-8.1M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-300,0,-31.55M,CLOSE,0%
Total,,,,,221.66M,9.18M,+4.3%,100%
